"Source","Target","flights_count","flight_year"
"EGCC","OTBD","2.0","2019"
"LFMU","EGSS","3.0","2019"
"KGYY","KIAD","6.0","2019"
"ESSA","EDDS","6.0","2019"
"KO41","KMCC","1.0","2019"
"KRYY","4GA0","1.0","2019"
"KPWA","KDAL","1.0","2019"
"RKTU","RJBB","9.0","2019"
"KLOM","NJ30","1.0","2019"
"KOAK","CYUL","1.0","2019"
"KCNO","KL22","2.0","2019"
"KSTJ","NY97","1.0","2019"
"KHND","KHWD","2.0","2019"
"KIAG","KHPN","2.0","2019"
"KDEN","4MO5","2.0","2019"
"45FL","FL54","1.0","2019"
"EDMO","EDRY","1.0","2019"
"KDFW","69OK","3.0","2019"
"KOKC","KSUD","1.0","2019"
"KLGB","KC83","1.0","2019"
"KJFK","BIKF","11.0","2019"
"EGSS","EDDN","12.0","2019"
"1XS1","KTNT","3.0","2019"
"KCMH","KLZU","1.0","2019"
"KBOS","NK87","3.0","2019"
"KROC","KRDU","1.0","2019"
"63FD","KCTY","1.0","2019"
"3CA9","KHWD","1.0","2019"
"KDNV","KGGP","1.0","2019"
"KX35","K1A9","1.0","2019"
"KPWA","KHHR","1.0","2019"
"KAPC","KHWD","4.0","2019"
"KIWA","KSJC","6.0","2019"
"LFBD","LFPB","5.0","2019"
"KSTP","3MA2","1.0","2019"
"LFRS","LIEE","1.0","2019"
"EDMP","EDNP","1.0","2019"
"0WI5","KPHL","6.0","2019"
"KSEZ","KCHD","2.0","2019"
"KDEN","OH44","2.0","2019"
"50GA","GA43","1.0","2019"
"EDLA","EDHC","1.0","2019"
"KHOU","0OK0","1.0","2019"
"UUWW","EDRN","1.0","2019"
"KADW","TXKF","1.0","2019"
"USSK","UUEE","7.0","2019"
"KAFW","2OL2","1.0","2019"
"EDPK","EDME","1.0","2019"
"WN51","KBLI","1.0","2019"
"KSFO","K02G","1.0","2019"
"KSMD","MI56","1.0","2019"
"KAMA","KDEN","2.0","2019"
"MO39","KCPS","1.0","2019"
"KORD","KUES","1.0","2019"
"LFML","LFEB","2.0","2019"
"TE99","KFTW","2.0","2019"
"LICJ","EGSS","2.0","2019"
"KRDU","KSAT","1.0","2019"
"KFCM","MI25","1.0","2019"
"EDMP","EDNV","1.0","2019"
"KGRR","25GA","5.0","2019"
"EFHK","EETN","2.0","2019"
"EGGW","EGNM","1.0","2019"
"CYPK","CYPK","19.0","2019"
"86MI","KSGS","1.0","2019"
"EDDT","LGRP","4.0","2019"
"EGCC","LHTM","2.0","2019"
"K47A","57GA","1.0","2019"
"KBOS","KPBI","5.0","2019"
"BIRK","BIKF","3.0","2019"
"KW32","02MD","1.0","2019"
"KORD","LL74","2.0","2019"
"01VA","KDAA","1.0","2019"
"KLUK","8NK4","1.0","2019"
"KAPA","K1L0","1.0","2019"
"EHLE","ETOU","1.0","2019"
"LFLU","LFMP","1.0","2019"
"GMTT","LFBD","2.0","2019"
"YSCH","YPEC","1.0","2019"
"KRDG","KF70","1.0","2019"
"OH97","KPOV","1.0","2019"
"NY09","KTEB","2.0","2019"
"KBJC","KTEB","1.0","2019"
"KRNT","67OR","1.0","2019"
"KISP","KSTL","1.0","2019"
"ELLX","MMMX","4.0","2019"
"KCDC","KSLC","5.0","2019"
"KIXD","KBED","1.0","2019"
"KTEB","KSTL","4.0","2019"
"KLAX","KSQL","3.0","2019"
"KTEB","35MN","4.0","2019"
"KGRR","TX02","1.0","2019"
"EPMO","LFML","2.0","2019"
"KL08","58CL","1.0","2019"
"KMSP","CYVR","14.0","2019"
"EDNY","LJMB","2.0","2019"
"KBCT","2FD6","1.0","2019"
"UUWW","LSGG","7.0","2019"
"KDEC","KOMA","1.0","2019"
"02II","6II0","1.0","2019"
"LIML","LIAU","1.0","2019"
"EVRA","EYKT","2.0","2019"
"YPPH","VHSK","2.0","2019"
"LFPG","LFBY","2.0","2019"
"KSQL","KC83","2.0","2019"
"KDEN","3CO2","2.0","2019"
"KIAH","KISM","1.0","2019"
"LPPT","SBBR","3.0","2019"
"KMPO","JY24","1.0","2019"
"KLUK","KGYY","1.0","2019"
"KE16","KAPC","1.0","2019"
"LIEA","EGSS","3.0","2019"
"EGXP","EGXW","1.0","2019"
"KDAL","KCAE","1.0","2019"
"KORD","3WN9","1.0","2019"
"EDFH","25SC","1.0","2019"
"KCPS","KHHR","1.0","2019"
"KPWK","KFTW","1.0","2019"
"KLBB","KAUS","1.0","2019"
"LFNR","LROP","2.0","2019"
"6AK3","PANC","1.0","2019"
"EBBR","ELLX","1.0","2019"
"TX68","K52F","1.0","2019"
"KNY2","4GA6","2.0","2019"
"KCLT","KGYY","1.0","2019"
"FD83","KHWO","1.0","2019"
"67FL","4FL9","1.0","2019"
"KTEB","67NY","1.0","2019"
"KAJO","KCNO","5.0","2019"
"LL39","KBMI","1.0","2019"
"EGPH","EDLV","3.0","2019"
"EGBW","EGTF","1.0","2019"
"61VA","KCXY","2.0","2019"
"WMSA","RJAA","1.0","2019"
"K1O3","KAUN","2.0","2019"
"KRDU","KCKV","1.0","2019"
"CYYB","CES5","1.0","2019"
"KMHR","KSUU","2.0","2019"
"KVBT","40AR","2.0","2019"
"75XS","K1T7","1.0","2019"
"OA19","KIAD","1.0","2019"
"EHDR","EHKD","1.0","2019"
"KSPI","KIND","1.0","2019"
"LIRP","OTHH","2.0","2019"
"YWOL","YLIL","1.0","2019"
"KHFJ","K8A0","1.0","2019"
"KLAS","NE11","1.0","2019"
"KHPN","TBPB","1.0","2019"
"FALA","FABB","1.0","2019"
"UG24","LLBG","1.0","2019"
"KPWK","44MI","1.0","2019"
"KIAD","KPBI","1.0","2019"
"KSMO","KL35","2.0","2019"
"KMCO","KBKV","1.0","2019"
"EHAM","LGKN","1.0","2019"
"WN80","06OR","1.0","2019"
"KCAE","KCAE","4.0","2019"
"KNFG","KHMT","1.0","2019"
"KMDW","04LL","1.0","2019"
"KPAN","KLGB","1.0","2019"
"SBVT","SDNY","1.0","2019"
"KMMU","VG43","1.0","2019"
"43TS","K0F9","1.0","2019"
"K3CK","0LL0","1.0","2019"
"FL35","KMSP","1.0","2019"
"3OH7","KI69","3.0","2019"
"YPAD","YBVA","1.0","2019"
"KFLL","KCOS","1.0","2019"
"1XS1","KORD","1.0","2019"
"KTPL","23TX","1.0","2019"
"KMRY","KMOD","1.0","2019"
"KHEF","88VA","1.0","2019"
"KLDJ","KOPF","1.0","2019"
"CYYZ","CYQG","1.0","2019"
"KAUO","KSCD","2.0","2019"
"EDDK","LIDU","1.0","2019"
"EDPO","EDML","1.0","2019"
"KSLK","KTAN","1.0","2019"
"OBKH","OERY","2.0","2019"
"LIRE","LICC","1.0","2019"
"KSLI","KHHR","1.0","2019"
"AZ63","KMZJ","1.0","2019"
"LTAC","EDDM","1.0","2019"
"KPIE","KFNT","1.0","2019"
"EDDP","EGPH","1.0","2019"
"CA66","KOAK","1.0","2019"
"GOOY","LTBA","1.0","2019"
"EGHI","EHAM","1.0","2019"
"K39N","NJ96","1.0","2019"
"KORD","KHHG","1.0","2019"
"YSBK","YBOG","1.0","2019"
"LFBO","LFIG","1.0","2019"
"CYYC","0WI8","1.0","2019"
"EGGP","EGMC","1.0","2019"
"MU20","KLXT","1.0","2019"
"K2W5","KGAI","1.0","2019"
"KMFE","KSUS","1.0","2019"
"LSGG","LFOE","1.0","2019"
"EDVM","EDWX","1.0","2019"
"KRAC","KLGA","1.0","2019"
"FL62","KSVN","1.0","2019"
"CYUL","MMSM","1.0","2019"
"77PA","0PS4","1.0","2019"
"LL59","EHAM","1.0","2019"
"EDDK","EBBR","1.0","2019"
"K00V","KPUB","1.0","2019"
"EGWU","EHTW","1.0","2019"
"KDTO","TS92","1.0","2019"
"KIAH","KBJC","1.0","2019"
"8TX7","LTBW","1.0","2019"
"K9D9","6MI2","1.0","2019"
"KPCM","21FL","1.0","2019"
"K71N","KXLL","1.0","2019"
"KBOS","6FD7","1.0","2019"
"KDFW","28MA","1.0","2019"
"KHOB","49TA","1.0","2019"
"KOMA","KIXD","1.0","2019"
"LSMF","EDTZ","1.0","2019"
"EKCH","LIRA","4.0","2019"
"KCMH","KMGE","2.0","2019"
"KSAN","KVGT","2.0","2019"
"KPSF","KTTN","1.0","2019"
"ESGG","ESSA","90.0","2019"
"OBBI","EGLL","21.0","2019"
"LTBA","LEMG","2.0","2019"
"KORD","MA18","5.0","2019"
"KORD","KC74","1.0","2019"
"LIMC","EHAM","48.0","2019"
"7PS7","KDUJ","11.0","2019"
"KLGB","KSFO","15.0","2019"
"KTEB","3PN9","3.0","2019"
"KCLW","22NC","1.0","2019"
"AL29","AL72","2.0","2019"
"KAPA","K9V7","3.0","2019"
"KRFD","KDEN","4.0","2019"
"ESGG","ESSB","51.0","2019"
"WIII","OTHH","3.0","2019"
"LKPR","LPAR","5.0","2019"
"KMKE","KBTL","1.0","2019"
"KMKC","67OH","1.0","2019"
"VTBD","VTBD","18.0","2019"
"58IL","19LL","1.0","2019"
"YSCB","YSSY","192.0","2019"
"KLAX","KBNA","28.0","2019"
"KSAT","GA53","1.0","2019"
"LIMC","LGAV","15.0","2019"
"RJTT","RPLL","17.0","2019"
"LIPH","EIWT","2.0","2019"
"KMGE","KRYY","4.0","2019"
"KFXE","KBOS","1.0","2019"
"K06A","K06A","9.0","2019"
"59CA","CA54","1.0","2019"
"CA66","KPAO","5.0","2019"
"EGLL","EGAD","25.0","2019"
"KLGA","KMSP","48.0","2019"
"KAPA","KNFW","2.0","2019"
"KVGT","K61B","6.0","2019"
"ESGG","LHBP","4.0","2019"
"KSAN","KHHR","76.0","2019"
"LTBA","LPPT","7.0","2019"
"KPVW","KLBB","2.0","2019"
"YMUR","YLIS","3.0","2019"
"KMIA","CYUL","1.0","2019"
"CMB7","CYSA","1.0","2019"
"KBWI","4GA9","2.0","2019"
"KPMP","TX05","2.0","2019"
"KCCB","KDEN","11.0","2019"
"KMKE","KDCA","9.0","2019"
"VIDP","YSSY","6.0","2019"
"WBKK","RCTP","10.0","2019"
"KDEN","NK87","1.0","2019"
"ZBAA","VABB","1.0","2019"
"EDDS","EDDK","9.0","2019"
"KFTW","KTEB","2.0","2019"
"KHPN","3PN9","2.0","2019"
"KAPC","KMKC","2.0","2019"
"KEDC","91TE","1.0","2019"
"NC25","0VA4","1.0","2019"
"SIFV","SDSK","1.0","2019"
"KLGF","KSDL","1.0","2019"
"KSTL","FL35","1.0","2019"
"RJTK","VHSK","7.0","2019"
"20AZ","KFFZ","1.0","2019"
"OPKC","OPKC","3.0","2019"
"KSJC","KSNS","3.0","2019"
"EGNS","EIWT","5.0","2019"
"KSTP","KLXL","2.0","2019"
"LDPL","EDDT","3.0","2019"
"LSZH","UUWW","2.0","2019"
"MMCS","MMSM","3.0","2019"
"KAUS","KMDW","21.0","2019"
"KTEB","KTHV","1.0","2019"
"KPHX","KNYL","2.0","2019"
"KFLL","KALB","8.0","2019"
"YTWB","YBBN","2.0","2019"
"EETN","EVRA","24.0","2019"
"LSZH","EGCC","14.0","2019"
"LTBA","EETN","5.0","2019"
"K5C1","XA43","1.0","2019"
"KLNA","KHWO","3.0","2019"
"EIDW","LKPR","2.0","2019"
"EGKK","KDAB","1.0","2019"
"KPAO","KMYF","1.0","2019"
"KSEA","EIDW","3.0","2019"
"KCLT","KCAE","22.0","2019"
"CMN3","CYMX","2.0","2019"
"YPPF","YMBD","1.0","2019"
"KDCA","KAUS","6.0","2019"
"RCTP","OMDB","5.0","2019"
"KISP","KHPN","5.0","2019"
"EIDW","EGMC","13.0","2019"
"EDFM","LFAW","1.0","2019"
"KMIC","1MN8","1.0","2019"
"KMSP","ID27","1.0","2019"
"KDEN","AL72","4.0","2019"
"KWHP","KL70","14.0","2019"
"KFNL","KAPA","14.0","2019"
"6GA0","4GA9","2.0","2019"
"MMMX","8TX7","14.0","2019"
"YMEN","YITT","1.0","2019"
"EHDL","EHDL","1.0","2019"
"AZ13","KIWA","3.0","2019"
"KIAH","KIAH","7.0","2019"
"CYLW","CYYC","3.0","2019"
"KMSP","KOWA","1.0","2019"
"K29D","K29D","4.0","2019"
"SBGL","SBRJ","4.0","2019"
"EBKT","EGWU","1.0","2019"
"KCHD","KWHP","1.0","2019"
"YBCG","YMML","110.0","2019"
"LSGG","EGNP","4.0","2019"
"KSLC","KMDW","4.0","2019"
"LPAR","LFPG","2.0","2019"
"3XA1","4TX8","1.0","2019"
"KDPA","7IL6","2.0","2019"
"KADS","KT41","1.0","2019"
"56TS","KSJT","1.0","2019"
"RCTP","EGKK","5.0","2019"
"KMTN","KBUR","1.0","2019"
"KPMP","KLDJ","3.0","2019"
"KSQL","CL77","4.0","2019"
"LSZH","OTHH","12.0","2019"
"KFDK","PA73","1.0","2019"
"YAMB","YBAF","4.0","2019"
"KDFW","WY45","7.0","2019"
"LPFR","LSZH","4.0","2019"
"OK17","2TS6","1.0","2019"
"K7T7","KE26","3.0","2019"
"NZAA","NZKO","29.0","2019"
"AL72","KHSV","1.0","2019"
"KDEN","CT96","2.0","2019"
"8CL1","KRNM","2.0","2019"
"CO07","KBJC","2.0","2019"
"07MD","KGAI","4.0","2019"
"LIME","UKKK","4.0","2019"
"ESSA","LTFJ","12.0","2019"
"KPHX","KPRC","1.0","2019"
"LFPO","LFFK","1.0","2019"
"KLAS","CYHM","4.0","2019"
"KHND","1AZ8","1.0","2019"
"6TN9","KM33","1.0","2019"
"AZ90","KCHD","1.0","2019"
"EGPH","LIPS","1.0","2019"
"LPMA","EKCH","1.0","2019"
"EFHK","EDOI","1.0","2019"
"KADS","KTPA","1.0","2019"
"OMDB","OMDW","9.0","2019"
"CYOO","CRA2","1.0","2019"
"KBWI","KPHL","12.0","2019"
"EDDK","EDDH","53.0","2019"
"KCCB","KHHR","3.0","2019"
"59NC","KIAD","1.0","2019"
"KSAN","KSNA","6.0","2019"
"KPHX","TX05","2.0","2019"
"CD28","KAFF","1.0","2019"
"EBBR","LETO","1.0","2019"
"ETOU","LEMO","1.0","2019"
"OIBA","OIKP","1.0","2019"
"7MD8","KGAI","2.0","2019"
"PN13","KAXQ","1.0","2019"
"EGLL","K9X1","5.0","2019"
"KN96","KORD","2.0","2019"
"KERV","KSGR","2.0","2019"
"CO61","CO80","1.0","2019"
"XS74","KMDQ","1.0","2019"
"LL51","51IL","1.0","2019"
"KXNA","GA53","2.0","2019"
"KIGX","KTTA","1.0","2019"
"SD82","KANE","1.0","2019"
"ZGSZ","EDAM","1.0","2019"
"LOAV","LOAV","7.0","2019"
"LTBA","ELLX","5.0","2019"
"ELLX","LFHN","1.0","2019"
"EDDH","OETH","2.0","2019"
"4PN0","PN14","1.0","2019"
"LSZA","EBAW","3.0","2019"
"KSUS","07MI","1.0","2019"
"LEMD","KPHL","6.0","2019"
"NY17","KBQR","1.0","2019"
"LSZM","EPWA","6.0","2019"
"EBBR","IG07","3.0","2019"
"LFML","LIDP","1.0","2019"
"19IS","TN79","1.0","2019"
"KTTN","0NJ5","2.0","2019"
"KROA","KHWO","1.0","2019"
"KPWK","KAPA","2.0","2019"
"8TX7","OMDB","1.0","2019"
"KFNL","67II","1.0","2019"
"EDVK","EDDK","1.0","2019"
"LFLL","ELLX","1.0","2019"
"KAFF","KPUB","1.0","2019"
"XA43","K5C1","1.0","2019"
"LFME","ETNH","1.0","2019"
"EGGW","EGNX","5.0","2019"
"KLZZ","KLZZ","2.0","2019"
"BKPR","EGGW","2.0","2019"
"KDTW","0GE0","4.0","2019"
"EKRK","ESGP","1.0","2019"
"CYYZ","02XS","1.0","2019"
"EDQD","EDQD","1.0","2019"
"YSSY","YBAF","1.0","2019"
"PAED","49AK","1.0","2019"
"DTMB","LFLL","1.0","2019"
"LFLP","LFKH","1.0","2019"
"7MD8","K2W6","1.0","2019"
"KAUS","KRND","2.0","2019"
"EPPK","EDAY","1.0","2019"
"KFWA","K1C2","2.0","2019"
"LFBD","EFTU","1.0","2019"
"LEBB","EGKR","1.0","2019"
"EINN","ESSA","1.0","2019"
"LTBA","LIMN","2.0","2019"
"PS46","KDYL","2.0","2019"
"KOAK","K4SD","2.0","2019"
"KMMU","KPMP","1.0","2019"
"EGMC","LKKL","1.0","2019"
"KDEN","KSPZ","1.0","2019"
"KMDD","KAPA","1.0","2019"
"K8T8","KSKF","1.0","2019"
"KCLT","KLKR","1.0","2019"
"KPHL","CYHU","2.0","2019"
"KSEA","ELLX","1.0","2019"
"KRFD","K4D0","1.0","2019"
"KPWA","KLGA","1.0","2019"
"CYCD","CYXX","1.0","2019"
"KDFW","05AR","1.0","2019"
"PA20","PA20","1.0","2019"
"KISP","NY67","1.0","2019"
"KBTP","3PA9","1.0","2019"
"KAUS","KHXD","1.0","2019"
"KTPA","6FD7","1.0","2019"
"FL50","KLCQ","1.0","2019"
"CYFD","CYTZ","1.0","2019"
"YSWG","YBMC","1.0","2019"
"KERI","OI41","1.0","2019"
"KTOI","8GA7","1.0","2019"
"KFKR","KLAF","1.0","2019"
"KDCY","KTYQ","1.0","2019"
"KSTC","42II","1.0","2019"
"67NJ","KABE","2.0","2019"
"MN47","WY45","1.0","2019"
"KJWN","KRID","1.0","2019"
"KIWA","KRFD","2.0","2019"
"KIND","KUMP","2.0","2019"
"KDEN","CL24","2.0","2019"
"OK08","KOUN","1.0","2019"
"8TS5","K9F9","1.0","2019"
"KISP","41NK","1.0","2019"
"GMTT","LE85","2.0","2019"
"EVRA","LIME","3.0","2019"
"KPOC","KHHR","2.0","2019"
"KORL","KSWF","1.0","2019"
"KAFF","KLIC","1.0","2019"
"KHYI","KSAT","1.0","2019"
"KSQL","KD83","1.0","2019"
"EDQY","EDFZ","1.0","2019"
"1WA6","KPAE","1.0","2019"
"KLAS","KPVU","1.0","2019"
"KLAN","KPWK","1.0","2019"
"AL93","KOLY","1.0","2019"
"IL56","KORD","1.0","2019"
"75MN","KTOB","1.0","2019"
"CYYZ","1AZ2","2.0","2019"
"KL08","KPSP","2.0","2019"
"21LA","0LA1","1.0","2019"
"WN53","76WA","1.0","2019"
"EFLA","EFLA","4.0","2019"
"OTBD","EDDB","1.0","2019"
"KLUK","KBNA","2.0","2019"
"KADS","KFFZ","1.0","2019"
"LKPM","EDDH","1.0","2019"
"8TE7","KDUC","1.0","2019"
"KE45","KWVI","1.0","2019"
"KFLL","VG42","1.0","2019"
"EPGD","EIWT","1.0","2019"
"MD03","MD03","1.0","2019"
"KEWR","KHVN","3.0","2019"
"KDAL","KLCK","1.0","2019"
"EDLT","EDHE","1.0","2019"
"KHPN","57FA","2.0","2019"
"LIBR","LIML","1.0","2019"
"8TX7","CYVR","1.0","2019"
"KMQJ","90IN","1.0","2019"
"KMDD","TX05","1.0","2019"
"EGKK","LIDW","1.0","2019"
"EGTE","EGTE","1.0","2019"
"KDCA","91IS","1.0","2019"
"EGTB","EGTC","1.0","2019"
"UUWW","LCLK","4.0","2019"
"10IN","71IN","1.0","2019"
"ESSA","EPWR","1.0","2019"
"KGRR","9LL2","1.0","2019"
"SBKP","SSIC","1.0","2019"
"EPBC","EPZB","1.0","2019"
"8TA7","KT67","1.0","2019"
"KEWR","UUWW","1.0","2019"
"SAEZ","GOBD","1.0","2019"
"PS82","KTTN","1.0","2019"
"KPHL","PA61","1.0","2019"
"EDMA","EDLN","1.0","2019"
"18AZ","2AZ7","2.0","2019"
"KJFK","3PN9","1.0","2019"
"K1O3","KPAO","1.0","2019"
"EBBR","EKFS","1.0","2019"
"KSDL","KRHV","1.0","2019"
"KLAL","KISM","1.0","2019"
"AK19","PAMR","1.0","2019"
"II28","AL18","1.0","2019"
"LFPB","LFHN","1.0","2019"
"KJFK","RJTT","1.0","2019"
"LSZH","LIED","1.0","2019"
"LFBE","EGBB","1.0","2019"
"KPDK","KSUS","1.0","2019"
"3VA0","KIAD","1.0","2019"
"CPT9","CYQB","1.0","2019"
"KIAD","05IS","1.0","2019"
"LKVO","LKBE","1.0","2019"
"EDFL","EDFC","1.0","2019"
"ETSH","EDBO","1.0","2019"
"KBUR","02CL","1.0","2019"
"EHAM","LTBA","1.0","2019"
"KVBT","KEOS","1.0","2019"
"KBOS","2GA2","1.0","2019"
"KHWO","KOMN","1.0","2019"
"KW45","KXNO","1.0","2019"
"EGBT","EGTB","1.0","2019"
"LEJR","EDDK","1.0","2019"
"KSUS","KAZO","1.0","2019"
"EDCX","EDCR","1.0","2019"
"KILE","2TS4","1.0","2019"
"KPAO","5CA7","1.0","2019"
"EKTD","EKTD","1.0","2019"
"LEMG","ENGM","8.0","2019"
"EHAM","EFHK","38.0","2019"
"KORD","KHPN","23.0","2019"
"CCV4","CYMX","1.0","2019"
"KDFW","KCOS","24.0","2019"
"LFPG","ENSI","8.0","2019"
"KCEV","IG03","1.0","2019"
"KJFK","88PA","3.0","2019"
"EDDH","LTBW","12.0","2019"
"0IN3","KLAF","1.0","2019"
"GA36","K47A","2.0","2019"
"KTTN","VG29","1.0","2019"
"KORD","GA53","6.0","2019"
"KHPN","MA64","5.0","2019"
"KDCA","62OH","4.0","2019"
"LIML","LIPO","1.0","2019"
"LEJR","LE84","1.0","2019"
"KSTL","KCLE","1.0","2019"
"EDSB","LEMG","1.0","2019"
"KLGA","K9X1","9.0","2019"
"YTYA","YTYA","7.0","2019"
"KAQO","KFWS","1.0","2019"
"LEAL","EGAA","2.0","2019"
"LIEA","LIRF","20.0","2019"
"LIME","LEZL","6.0","2019"
"CYKF","CNT6","1.0","2019"
"KHSV","K8A1","1.0","2019"
"KDFW","KGSP","3.0","2019"
"KVNY","KWJF","1.0","2019"
"SBSJ","SBRJ","5.0","2019"
"KCLT","KALB","10.0","2019"
"LEAL","EHEH","11.0","2019"
"KSTL","KPHL","28.0","2019"
"RPLC","WIDD","2.0","2019"
"YMML","VOMM","3.0","2019"
"EDDF","LPPT","33.0","2019"
"KMCC","KBIF","1.0","2019"
"KDFW","49FD","1.0","2019"
"KHPN","NY72","2.0","2019"
"OMDB","KSFO","7.0","2019"
"LELH","EGSS","4.0","2019"
"KOAK","37CN","2.0","2019"
"KPHX","KABE","2.0","2019"
"LFPG","EVRA","11.0","2019"
"KBFI","WN13","7.0","2019"
"LIMC","KOPF","8.0","2019"
"KTTN","KTPA","1.0","2019"
"KPAE","KDEN","12.0","2019"
"KCPS","KSUS","2.0","2019"
"EBCI","LIED","2.0","2019"
"LEZL","LFOB","3.0","2019"
"KIAH","KSLC","2.0","2019"
"EGLC","LFPO","9.0","2019"
"CYYC","KPHX","25.0","2019"
"YMPC","YRSY","2.0","2019"
"KHPN","K20A","1.0","2019"
"KBCT","FD08","1.0","2019"
"KDEN","KORL","14.0","2019"
"KVNY","KSEE","2.0","2019"
"KSMO","KMRY","1.0","2019"
"KMCC","KLVK","1.0","2019"
"EDDS","LD57","1.0","2019"
"WN51","KFHR","5.0","2019"
"EDDK","LIRP","2.0","2019"
"04LL","04LL","1.0","2019"
"KLAS","KBED","10.0","2019"
"KADS","KMSP","1.0","2019"
"KCNO","KSCK","1.0","2019"
"YMVM","YSSY","1.0","2019"
"LCLK","LIML","1.0","2019"
"LIPZ","LSZH","20.0","2019"
"KBFI","76WA","6.0","2019"
"YSCB","YSLT","1.0","2019"
"KFXE","KHPN","1.0","2019"
"EGBB","EINN","6.0","2019"
"LIPS","LROP","3.0","2019"
"KU42","KMGE","1.0","2019"
"67CA","KTCY","1.0","2019"
"KRNO","KVNY","6.0","2019"
"KORD","RJTT","2.0","2019"
"CYNJ","2WA3","1.0","2019"
"KPHX","71KY","3.0","2019"
"WSAG","VTBD","2.0","2019"
"4WA9","KPAE","3.0","2019"
"OMRK","UUDD","2.0","2019"
"KJVL","KBUU","1.0","2019"
"9CL9","65CN","1.0","2019"
"KFUL","KVNY","4.0","2019"
"KEWR","KFRG","5.0","2019"
"KTYQ","7LL3","1.0","2019"
"KSGR","51VA","1.0","2019"
"KCMR","K0L7","1.0","2019"
"KABE","KPVD","1.0","2019"
"NC72","KVDF","1.0","2019"
"EETN","LTBA","1.0","2019"
"EGPF","LMML","1.0","2019"
"KMEB","06NC","1.0","2019"
"KISM","KSFO","2.0","2019"
"MD39","KHEF","1.0","2019"
"KHEF","89VA","1.0","2019"
"EGNF","EGBK","1.0","2019"
"EHEH","LEMD","4.0","2019"
"2AZ3","18AZ","1.0","2019"
"KGMJ","KFYV","1.0","2019"
"KSDL","KCOS","2.0","2019"
"KTNT","KHWO","1.0","2019"
"K17N","K19N","1.0","2019"
"LOXN","LOAN","1.0","2019"
"KPWG","04TX","1.0","2019"
"NY01","2NY4","1.0","2019"
"TX61","KHOU","1.0","2019"
"KPBI","KX05","1.0","2019"
"EGJJ","EDDS","1.0","2019"
"CO07","CO98","1.0","2019"
"KCIC","KO02","1.0","2019"
"KERI","WI62","1.0","2019"
"KGNV","KLCQ","2.0","2019"
"LPMA","EDDF","1.0","2019"
"EIDW","LIME","11.0","2019"
"CA66","KSAC","1.0","2019"
"KDTW","KAKH","3.0","2019"
"OI32","KGKJ","1.0","2019"
"KSCK","KAPC","3.0","2019"
"KPDX","KSGS","2.0","2019"
"EKSS","EKSS","1.0","2019"
"KBUF","KAKH","10.0","2019"
"35MN","FD38","1.0","2019"
"KMSP","KCRQ","1.0","2019"
"LIPY","EDDM","1.0","2019"
"KPSP","KCMA","2.0","2019"
"KDTW","KDFW","13.0","2019"
"EGPH","EPKT","1.0","2019"
"KMFI","KBFI","1.0","2019"
"AR27","KASG","1.0","2019"
"LTAC","LIRF","1.0","2019"
"MD56","8MD5","1.0","2019"
"KLBB","K56F","1.0","2019"
"PA61","K38D","1.0","2019"
"KLAL","KLNA","3.0","2019"
"KMYF","KVGT","4.0","2019"
"KIWA","KCRQ","12.0","2019"
"K52F","KADS","1.0","2019"
"EDDB","EGPH","6.0","2019"
"KRHV","KO69","1.0","2019"
"KVDF","SC06","1.0","2019"
"79IS","37LL","1.0","2019"
"KAUS","KBED","2.0","2019"
"KDWH","26OK","1.0","2019"
"OR90","KPDX","2.0","2019"
"05AK","PABV","1.0","2019"
"EPWA","EGLC","12.0","2019"
"KSNA","KRNT","1.0","2019"
"66FD","9WI4","1.0","2019"
"19WA","70OR","1.0","2019"
"LKSU","EDHE","1.0","2019"
"55NY","8NK4","1.0","2019"
"LEMD","LKRY","1.0","2019"
"SBKP","SJTC","2.0","2019"
"KRQO","K9F9","1.0","2019"
"KGRB","KATW","2.0","2019"
"KP19","KE60","1.0","2019"
"KMCI","KPUJ","4.0","2019"
"VOBL","OTHH","5.0","2019"
"LSZB","ELLX","4.0","2019"
"LKPR","EDDK","5.0","2019"
"KSEA","KMIA","1.0","2019"
"KUGN","KDAL","1.0","2019"
"UKKK","LFHN","1.0","2019"
"KCYS","KBKF","2.0","2019"
"KLNA","KORD","1.0","2019"
"2AZ8","1AZ2","1.0","2019"
"OLBA","LTBW","7.0","2019"
"OL23","KPSP","1.0","2019"
"KMSN","KUES","2.0","2019"
"KEWR","KFTY","4.0","2019"
"KU08","KVGT","3.0","2019"
"FA30","7FL2","1.0","2019"
"KT82","KFCM","1.0","2019"
"KLOM","KMDT","1.0","2019"
"44TX","TE75","1.0","2019"
"EIWT","EHAM","2.0","2019"
"KT31","11TX","1.0","2019"
"LFQQ","LSGG","3.0","2019"
"13AZ","12AZ","1.0","2019"
"VTBS","RCPO","1.0","2019"
"EHAM","OMDW","2.0","2019"
"KNUQ","KPSP","2.0","2019"
"KFLL","KABE","2.0","2019"
"EDDK","EDFZ","1.0","2019"
"KMDW","OH57","2.0","2019"
"EDDL","TBPB","2.0","2019"
"EGKK","LICC","2.0","2019"
"KWRI","KABE","1.0","2019"
"LSZC","EDNL","1.0","2019"
"KBOS","KX14","1.0","2019"
"KFTW","TS92","3.0","2019"
"KJHW","6NK4","1.0","2019"
"71KY","KPDX","3.0","2019"
"KSJT","7XS5","1.0","2019"
