"Source","Target","flights_count","flight_year"
"SC39","KDCA","1.0","2020"
"KBDN","KPVU","1.0","2020"
"KGKY","KLXY","1.0","2020"
"KSCK","KDLO","1.0","2020"
"KCGS","MD14","1.0","2020"
"XS03","91TE","1.0","2020"
"KGKY","XS06","2.0","2020"
"EGKB","EHAM","1.0","2020"
"KPHX","KBKL","1.0","2020"
"6IN6","KDEN","1.0","2020"
"KABQ","KFTG","1.0","2020"
"KPWK","KC77","1.0","2020"
"EPWA","EFHK","1.0","2020"
"EGPF","EHAM","1.0","2020"
"KPSP","KDVO","1.0","2020"
"OTHH","LKVO","1.0","2020"
"K05C","0II1","1.0","2020"
"K3I7","1OI9","1.0","2020"
"K9A1","AL69","1.0","2020"
"KTEB","PANC","1.0","2020"
"KGKY","1TE9","1.0","2020"
"YSSY","YSRI","1.0","2020"
"KP08","KDMA","1.0","2020"
"KSAN","AZ67","1.0","2020"
"KMSP","KGEG","1.0","2020"
"KSEA","36II","1.0","2020"
"KHND","KFAT","1.0","2020"
"LFBD","LFNR","1.0","2020"
"KTMB","KPGD","1.0","2020"
"KMOD","KHWD","4.0","2020"
"KXLL","8PA3","1.0","2020"
"KDAL","KPHX","37.0","2020"
"KSAF","KHHR","2.0","2020"
"UUDD","OTHH","3.0","2020"
"KDAL","00TS","1.0","2020"
"KPHL","KTPF","1.0","2020"
"KLGA","KATL","57.0","2020"
"KDFW","KSBP","7.0","2020"
"KSWT","86NE","1.0","2020"
"KMKE","6MI6","1.0","2020"
"KCLT","KGRR","12.0","2020"
"KHOU","KHOU","36.0","2020"
"EDXI","EDVY","1.0","2020"
"KOJC","0KS2","1.0","2020"
"65NY","PN06","1.0","2020"
"64GA","64GA","2.0","2020"
"KIAH","EDFH","4.0","2020"
"KDFW","SC32","2.0","2020"
"EGSS","LHBP","4.0","2020"
"KEWR","EHAM","5.0","2020"
"KORE","K8B1","1.0","2020"
"KDCA","05IN","1.0","2020"
"KPIE","KSWF","1.0","2020"
"MA44","KBOS","2.0","2020"
"KRIV","0TS2","1.0","2020"
"KFBY","87NE","1.0","2020"
"ENGM","EGLL","3.0","2020"
"KORD","KLAS","40.0","2020"
"LGAV","LCLK","7.0","2020"
"KMDW","KTUS","4.0","2020"
"LFPG","LFNR","7.0","2020"
"WT24","07KY","2.0","2020"
"KBOS","KEYE","2.0","2020"
"KCLE","CO12","2.0","2020"
"KTKI","KGVT","2.0","2020"
"KPHX","KMSN","5.0","2020"
"KVPZ","KC20","1.0","2020"
"KF72","KHWD","1.0","2020"
"78MI","KIAD","3.0","2020"
"KDAA","KCGS","2.0","2020"
"SDTF","SDNI","1.0","2020"
"UT13","UT08","5.0","2020"
"KAIO","K7K8","1.0","2020"
"KCOS","14AR","1.0","2020"
"OMDW","LROP","1.0","2020"
"KDMW","KGAI","4.0","2020"
"ENGM","VTBS","1.0","2020"
"KSBP","95CA","1.0","2020"
"EDDS","EDDP","5.0","2020"
"KMSN","KLGA","4.0","2020"
"SBKP","KDFW","3.0","2020"
"YPPF","YLEC","1.0","2020"
"KROG","KCGF","1.0","2020"
"KEFT","KUNU","1.0","2020"
"SBKP","SSJC","5.0","2020"
"KVGT","K67L","13.0","2020"
"ESSV","ESSA","3.0","2020"
"KVES","KI74","1.0","2020"
"KEWR","CYHM","2.0","2020"
"KFLL","KSFO","10.0","2020"
"59IL","KPWK","1.0","2020"
"NK43","KPHL","2.0","2020"
"KBVY","MA19","1.0","2020"
"KJYO","KSFQ","1.0","2020"
"KOMA","KAHQ","1.0","2020"
"KMCE","KSAN","1.0","2020"
"UUDD","LEMD","1.0","2020"
"24FL","KFLL","3.0","2020"
"K06C","KGYY","3.0","2020"
"KPDK","KRNV","2.0","2020"
"KNPA","KNUN","1.0","2020"
"KORF","NY84","1.0","2020"
"KAUN","KFCH","1.0","2020"
"EDFE","EDLN","1.0","2020"
"KDVT","AZ28","2.0","2020"
"KOAK","4IL3","4.0","2020"
"3LL1","KOJC","1.0","2020"
"KIAD","KOGS","6.0","2020"
"KBNA","KU42","2.0","2020"
"LSZH","LTBA","4.0","2020"
"PAMR","7AK4","1.0","2020"
"KCMH","KAXV","1.0","2020"
"KTPA","CYYZ","4.0","2020"
"OTHH","EFHK","7.0","2020"
"4TX3","KIWS","1.0","2020"
"KBUF","KMDW","7.0","2020"
"PS66","9PS2","1.0","2020"
"KCMH","KMCF","4.0","2020"
"KORD","RJTT","4.0","2020"
"K4A7","3GA0","1.0","2020"
"KORD","CO12","5.0","2020"
"KIAD","7AL2","1.0","2020"
"KBFD","24PA","1.0","2020"
"EDDK","KORD","1.0","2020"
"PAGQ","PAMR","1.0","2020"
"K2IS","KSPG","1.0","2020"
"KIWA","KDVT","1.0","2020"
"KECP","4FL8","1.0","2020"
"IN65","KLWA","1.0","2020"
"78MI","NY34","2.0","2020"
"KSMQ","KTTN","1.0","2020"
"KFXE","KDAB","1.0","2020"
"KCLT","TX05","1.0","2020"
"KHNZ","KBUY","2.0","2020"
"YMMB","YLTV","3.0","2020"
"KGRR","KSPI","1.0","2020"
"KVIS","CL23","1.0","2020"
"7FL6","KX50","3.0","2020"
"KBFI","KSJC","1.0","2020"
"PS64","KAGC","1.0","2020"
"KINT","NC69","1.0","2020"
"ELLX","SBGR","1.0","2020"
"SDIB","SNZA","1.0","2020"
"KAND","0GA2","2.0","2020"
"EDDP","LFBO","1.0","2020"
"EHAM","EHBK","1.0","2020"
"82PA","KPHX","1.0","2020"
"KHRL","KMFE","1.0","2020"
"KAPF","29OH","1.0","2020"
"8MI4","MI67","1.0","2020"
"CYYZ","CYHU","2.0","2020"
"EDDS","EGLL","1.0","2020"
"FA64","8FD5","1.0","2020"
"SPJC","EHAM","1.0","2020"
"KMSP","CYEG","2.0","2020"
"WI89","3LL5","1.0","2020"
"II18","II18","3.0","2020"
"KL35","KTOA","3.0","2020"
"4IL5","39WI","1.0","2020"
"KOPF","KRSW","2.0","2020"
"9FL1","FL16","1.0","2020"
"KOWD","KHYA","1.0","2020"
"4MI3","KAPF","1.0","2020"
"K1V6","60CO","2.0","2020"
"FA54","WI95","1.0","2020"
"KMGY","5OI0","2.0","2020"
"KCRQ","KHMT","3.0","2020"
"EDDF","RJTE","1.0","2020"
"KBED","8KY6","1.0","2020"
"KROC","KCVG","2.0","2020"
"1AZ0","KGEU","1.0","2020"
"KSBA","KSEA","1.0","2020"
"KCHO","KCGF","1.0","2020"
"KOSH","KMKE","1.0","2020"
"KATL","34CO","2.0","2020"
"KSGF","PN66","1.0","2020"
"K33N","KOPF","1.0","2020"
"CYYZ","KSAN","1.0","2020"
"EKRS","EKCH","1.0","2020"
"KSAT","XS39","3.0","2020"
"KHVN","CT39","1.0","2020"
"KJWY","2TS6","2.0","2020"
"KBUY","KEXX","1.0","2020"
"02GE","KVPC","1.0","2020"
"KOMA","KATW","1.0","2020"
"2CL9","KO61","1.0","2020"
"44MU","MO64","1.0","2020"
"EPWA","LSGG","1.0","2020"
"KWBW","KMDT","1.0","2020"
"KJQF","46SC","3.0","2020"
"NE59","K93Y","1.0","2020"
"KSJC","KMIA","1.0","2020"
"KSVH","NC26","1.0","2020"
"KORD","YMML","1.0","2020"
"KGSP","KSDF","1.0","2020"
"KFAT","KMCE","1.0","2020"
"YKTN","YMEN","2.0","2020"
"KPGD","81IL","2.0","2020"
"EGKR","EGML","1.0","2020"
"EDDF","EDDW","1.0","2020"
"KDAN","NC40","1.0","2020"
"KARR","KPGD","1.0","2020"
"4II7","KPWK","1.0","2020"
"93MD","KEVY","1.0","2020"
"TX92","40XS","1.0","2020"
"76II","KMCX","1.0","2020"
"KSKA","KBVS","1.0","2020"
"YSTW","YARM","1.0","2020"
"KMCW","KAMW","1.0","2020"
"KPHX","KPTK","1.0","2020"
"KMMV","OR61","1.0","2020"
"3AZ2","KDVT","1.0","2020"
"KPIE","FL35","1.0","2020"
"CNQ4","CZBA","1.0","2020"
"KDLL","8WI3","1.0","2020"
"KTYS","KTME","1.0","2020"
"KCXY","KCMH","1.0","2020"
"ETHA","EDMA","1.0","2020"
"EDDH","EDFH","1.0","2020"
"KRSW","KLZU","1.0","2020"
"KBUR","KNKX","1.0","2020"
"6TE1","KEBG","1.0","2020"
"3IL7","KFMY","1.0","2020"
"LEMG","UUEE","1.0","2020"
"02XS","KPDX","1.0","2020"
"KDFW","06IA","1.0","2020"
"RCTP","VHHH","102.0","2020"
"KPDK","KBUR","1.0","2020"
"KORD","KFXE","1.0","2020"
"KFFZ","KFFZ","911.0","2020"
"KBWI","KDUJ","12.0","2020"
"VHHH","PANC","116.0","2020"
"KMCO","KDFW","17.0","2020"
"OK01","OK58","1.0","2020"
"KAHQ","KMLE","6.0","2020"
"KI68","KI22","1.0","2020"
"KSAN","KSTL","6.0","2020"
"CA66","KPAO","5.0","2020"
"KDTW","KDEN","4.0","2020"
"KDTW","KHFY","2.0","2020"
"EHGG","EDLS","1.0","2020"
"PANC","VHHH","72.0","2020"
"YSTW","YBIA","2.0","2020"
"EGJB","EGHI","6.0","2020"
"EBFN","EBBE","1.0","2020"
"KBWI","KLAX","17.0","2020"
"KTYS","TN87","1.0","2020"
"CYMX","CYHM","8.0","2020"
"KAJO","KAJO","58.0","2020"
"OMDB","LEMD","3.0","2020"
"LFLL","LMML","1.0","2020"
"KPDK","KWDR","9.0","2020"
"KC62","KC62","4.0","2020"
"KSJC","KSNA","27.0","2020"
"EIDW","LSZH","3.0","2020"
"83TE","KLBR","1.0","2020"
"MD35","KADW","1.0","2020"
"KGEG","KU42","3.0","2020"
"KBUU","KENW","1.0","2020"
"LIRA","LIPZ","5.0","2020"
"KDTO","KDTO","30.0","2020"
"KFXE","KPIE","1.0","2020"
"KORL","KIAD","4.0","2020"
"LIDB","LIDB","1.0","2020"
"KCHD","KOLS","2.0","2020"
"FA37","8FD5","1.0","2020"
"OTHH","EBLG","3.0","2020"
"KMKE","KOSH","1.0","2020"
"ETAR","KADW","1.0","2020"
"KLZU","KINT","2.0","2020"
"KISM","FL57","1.0","2020"
"KBOS","KIAH","11.0","2020"
"KCGF","KDPA","2.0","2020"
"KFCH","KTLR","3.0","2020"
"53VA","53VA","1.0","2020"
"KAPF","KAPF","11.0","2020"
"43TS","KADS","1.0","2020"
"TJSJ","KMDW","1.0","2020"
"EKMB","EKKL","1.0","2020"
"KCGZ","47AZ","1.0","2020"
"OMAM","OMDW","1.0","2020"
"KIAH","KISM","5.0","2020"
"KCMH","KTPA","2.0","2020"
"LZSY","LZSY","4.0","2020"
"XS09","KIWS","1.0","2020"
"92CL","KMCC","1.0","2020"
"KBFI","KHIO","3.0","2020"
"LIME","LMML","2.0","2020"
"K2IS","FA54","1.0","2020"
"KCXY","VA87","1.0","2020"
"KE98","KE98","4.0","2020"
"WMKK","ZGSZ","10.0","2020"
"KCGF","KHZY","2.0","2020"
"KORD","K8C4","8.0","2020"
"KDAL","KMKC","11.0","2020"
"YRED","YCDR","1.0","2020"
"65XS","65XS","1.0","2020"
"YSSY","CYVR","5.0","2020"
"17MU","61MU","1.0","2020"
"KMKE","5WI9","5.0","2020"
"KGSO","K4A7","1.0","2020"
"4FD7","4FD7","1.0","2020"
"VHHH","ZUCK","4.0","2020"
"KATL","16FL","2.0","2020"
"KCJR","KN13","1.0","2020"
"KAVX","54CL","1.0","2020"
"KAVP","PN66","1.0","2020"
"FA37","KFLL","2.0","2020"
"KHFF","64NC","1.0","2020"
"KORH","73OI","1.0","2020"
"KVNY","KBTF","1.0","2020"
"KDTS","KECP","2.0","2020"
"WA67","WN80","4.0","2020"
"46SC","KAKH","1.0","2020"
"KDFW","II85","3.0","2020"
"KDAL","KRDU","3.0","2020"
"KMSS","VT22","1.0","2020"
"EDDP","LDZA","2.0","2020"
"KTUS","KSAN","8.0","2020"
"KSDF","II20","2.0","2020"
"KTUL","0TS2","2.0","2020"
"KAQW","KSYR","1.0","2020"
"KSMQ","70NJ","1.0","2020"
"KF70","KRIV","3.0","2020"
"KAGR","KX04","1.0","2020"
"OMDB","OM10","1.0","2020"
"KORD","KSLC","4.0","2020"
"EGLL","EDDF","21.0","2020"
"KMKE","KLAX","4.0","2020"
"KZPH","KZPH","4.0","2020"
"KTCM","4WA9","1.0","2020"
"KRYY","KANB","1.0","2020"
"EDDK","UUWW","2.0","2020"
"KVAY","KN87","1.0","2020"
"KSAN","KDTW","2.0","2020"
"KBMI","KLAF","1.0","2020"
"KBFL","KPHX","5.0","2020"
"KDFW","KHRO","5.0","2020"
"05IN","KOAK","5.0","2020"
"KOAR","KSJC","1.0","2020"
"ESOW","EDDL","1.0","2020"
"KJQF","PS05","1.0","2020"
"K1T7","KSKF","1.0","2020"
"K9G3","KK16","1.0","2020"
"KN57","KN71","1.0","2020"
"KSNA","2CN8","1.0","2020"
"LFBO","LFCC","2.0","2020"
"K29D","KBTP","1.0","2020"
"KSFO","KBED","1.0","2020"
"KALN","KAJG","1.0","2020"
"KPNE","KPVD","2.0","2020"
"KSPI","IN26","1.0","2020"
"LILR","LIME","1.0","2020"
"KL22","CA35","1.0","2020"
"KRSW","KHOU","1.0","2020"
"KSAT","1XA0","1.0","2020"
"KLNK","35MN","1.0","2020"
"CPR9","CYTZ","1.0","2020"
"KBUF","IS59","1.0","2020"
"EHBD","EHLE","1.0","2020"
"MN74","KAUM","1.0","2020"
"LROP","ESKN","1.0","2020"
"EHRD","EHBD","1.0","2020"
"KTME","KEFD","1.0","2020"
"KLOM","KDXR","2.0","2020"
"KHWD","KO79","1.0","2020"
"KDTO","KT31","1.0","2020"
"77OH","KMGY","1.0","2020"
"LFLL","EIDW","3.0","2020"
"KAUS","16FA","1.0","2020"
"KEZF","VA42","1.0","2020"
"KYIP","KDFW","2.0","2020"
"LSZH","LSGK","1.0","2020"
"KHYI","KEDC","1.0","2020"
"8MN5","MY78","1.0","2020"
"KDAL","MY52","1.0","2020"
"KAUS","KLNK","1.0","2020"
"LEIB","LEVC","1.0","2020"
"KNKX","KLGF","1.0","2020"
"EGSS","EGPK","1.0","2020"
"LFML","LEZG","1.0","2020"
"05FL","12AR","1.0","2020"
"KSFO","KAKH","1.0","2020"
"OI22","KI64","1.0","2020"
"KIGX","84NC","1.0","2020"
"LILR","LIMB","1.0","2020"
"CA66","KSJC","1.0","2020"
"NE53","KTQE","1.0","2020"
"KJVY","FD35","1.0","2020"
"LETO","LEZG","3.0","2020"
"3XS8","7TA0","1.0","2020"
"KCPT","KF32","1.0","2020"
"KBNA","93FD","1.0","2020"
"KCCB","KSNA","1.0","2020"
"KADS","TS40","1.0","2020"
"KBFI","KOAK","1.0","2020"
"EDDN","EDQT","1.0","2020"
"KBFI","WN76","1.0","2020"
"KAUN","KOAK","1.0","2020"
"OI08","OI68","1.0","2020"
"LIMJ","EHAM","1.0","2020"
"ETHB","EDBN","1.0","2020"
"EDAI","EDBW","1.0","2020"
"TA87","TS00","1.0","2020"
"KCRQ","KL35","2.0","2020"
"KO61","CA71","1.0","2020"
"SC82","6FD7","1.0","2020"
"KFTY","KBJC","1.0","2020"
"KCLT","KFZI","1.0","2020"
"SBMT","SDPW","1.0","2020"
"AK08","PAMR","1.0","2020"
"CO98","CO58","1.0","2020"
"KFDK","20VA","1.0","2020"
"KFAT","CN99","1.0","2020"
"KDFW","9NC9","1.0","2020"
"3WN4","KATW","1.0","2020"
"4IL5","IA23","1.0","2020"
"K61B","KVGT","1.0","2020"
"EDAQ","EDBM","1.0","2020"
"KO88","KLVK","1.0","2020"
"KMGY","KI74","1.0","2020"
"KTEB","11MO","1.0","2020"
"KMSP","K45G","1.0","2020"
"KSAF","KIWA","2.0","2020"
"KROA","KATL","15.0","2020"
"2IL3","KORD","5.0","2020"
"KBNA","KIAH","14.0","2020"
"45OH","KLUK","8.0","2020"
"KSLC","KLGB","10.0","2020"
"KMSN","KATW","7.0","2020"
"KAKR","CYHM","3.0","2020"
"KPAM","KX13","3.0","2020"
"K4N1","KHPN","1.0","2020"
"KMSP","KORD","50.0","2020"
"KGSO","KCLT","18.0","2020"
"YCFN","YBAF","1.0","2020"
"KDTW","KAKH","1.0","2020"
"KCJR","VG12","1.0","2020"
"9CL0","KOAK","1.0","2020"
"KLAS","KCMH","11.0","2020"
"KIWS","K84R","1.0","2020"
"CYEG","CYYC","33.0","2020"
"KSUS","KALN","1.0","2020"
"KTYS","K20A","2.0","2020"
"KFWA","KATL","15.0","2020"
"KJFK","KSYR","8.0","2020"
"LETO","LETO","1.0","2020"
"KDEN","KHOU","20.0","2020"
"LEPA","EDDL","6.0","2020"
"YSWG","YSSY","18.0","2020"
"KLVJ","KSGR","1.0","2020"
"KPHL","KDAL","7.0","2020"
"17CO","KGXY","1.0","2020"
"KMFE","KHOU","3.0","2020"
"KDTS","24FL","1.0","2020"
"LZIB","LSGG","1.0","2020"
"0IL8","MO88","1.0","2020"
"KSNA","KMHR","1.0","2020"
"KORD","KHHR","10.0","2020"
"KHSV","KHSV","3.0","2020"
"EDAZ","EDAZ","7.0","2020"
"KCGF","KMTN","1.0","2020"
"KMIC","KJMR","4.0","2020"
"KFAT","KEMT","2.0","2020"
"KBJC","KPHX","2.0","2020"
"EDDL","EDDN","1.0","2020"
"KCCO","KLZU","1.0","2020"
"06VA","06VA","1.0","2020"
"KEWR","TXKF","5.0","2020"
"CRA2","CYOO","2.0","2020"
"LDZA","LDZA","1.0","2020"
"KSLC","KTUS","5.0","2020"
"KDPA","04MI","1.0","2020"
"LPFR","LSGG","1.0","2020"
"40OI","69OI","1.0","2020"
"YLIS","YBAF","1.0","2020"
"KLGA","01FA","2.0","2020"
"OTHH","KORD","3.0","2020"
"EDDN","LIME","4.0","2020"
"KMDW","KDMA","3.0","2020"
"CCT2","CCT2","1.0","2020"
"KFTY","KLZU","3.0","2020"
"KDEN","07KY","10.0","2020"
"YBCG","YBBN","1.0","2020"
"ENKJ","ENRV","7.0","2020"
"37GA","GA44","1.0","2020"
"EDDG","EDDG","8.0","2020"
"KMIA","KEWR","25.0","2020"
"KSCH","KCLT","2.0","2020"
"13IN","II85","1.0","2020"
"KONT","KRDU","3.0","2020"
"KHWV","NY62","1.0","2020"
"CYYC","CYCD","6.0","2020"
"KWDR","KUGN","1.0","2020"
"KHWD","KO27","2.0","2020"
"KDAY","KAKR","1.0","2020"
"7FL6","KDAB","6.0","2020"
"2IL3","KYIP","2.0","2020"
"KMSP","K2R2","5.0","2020"
"K11V","KLMO","2.0","2020"
"KIAD","K4B8","2.0","2020"
"KSEA","KARB","1.0","2020"
"KDAL","KBUR","4.0","2020"
"8TX7","06TX","1.0","2020"
"EDVK","EGSJ","1.0","2020"
"6NJ9","6NJ9","1.0","2020"
"KDFW","KSGS","2.0","2020"
"KAPA","K11V","1.0","2020"
"EDRJ","EDRJ","1.0","2020"
"YPEC","YPEC","2.0","2020"
"38WA","KPAE","2.0","2020"
"KSAN","35AZ","1.0","2020"
"EGLL","LFNR","1.0","2020"
"KCOS","1CO7","1.0","2020"
"KCLT","KBKL","3.0","2020"
"KCDW","KBED","1.0","2020"
"KIAD","KORD","11.0","2020"
"KNGS","K0J4","1.0","2020"
"EPWA","EPWS","1.0","2020"
"4GA9","KTOC","2.0","2020"
"KSDF","KLGB","1.0","2020"
"LFPO","LEMD","4.0","2020"
"K19A","K4A7","1.0","2020"
"KLAL","KDAB","1.0","2020"
"EHAM","EBLG","2.0","2020"
"KRZL","KIKK","1.0","2020"
"KRYY","78GA","1.0","2020"
"KCMI","KTIP","1.0","2020"
"FAGC","EDDF","1.0","2020"
"KO22","KFAT","3.0","2020"
"KCGS","KDCA","2.0","2020"
"KF70","KL26","1.0","2020"
"KPAN","47AZ","1.0","2020"
"KPDX","35OR","5.0","2020"
"KW78","4NC7","1.0","2020"
"MN67","KFCM","5.0","2020"
"RKSS","RKSS","12.0","2020"
"KLQK","K18A","1.0","2020"
"KPIA","07KY","2.0","2020"
"KMGW","KROA","1.0","2020"
"KMCC","KAPC","2.0","2020"
"KNFW","KF35","1.0","2020"
"KBWI","NH76","1.0","2020"
"UAAA","ZGSZ","4.0","2020"
"KCQX","KPVC","1.0","2020"
"CYYZ","KFTG","1.0","2020"
"KDFW","KPIE","1.0","2020"
"WMKK","WSAP","5.0","2020"
"KDAB","KISM","2.0","2020"
"KPIT","KAKH","5.0","2020"
"FL16","FL16","5.0","2020"
"KDTW","KBTL","1.0","2020"
"04TX","KDTO","1.0","2020"
"KT82","KBAZ","1.0","2020"
"3XS5","K5C1","1.0","2020"
"KBWI","KGRR","5.0","2020"
"K4T2","KFTW","1.0","2020"
"K6I4","KIMM","1.0","2020"
"KRVS","21KY","1.0","2020"
"KCVG","KPIE","3.0","2020"
"KMIC","KPNM","3.0","2020"
"KSEE","KREI","1.0","2020"
"KMMU","KLOT","1.0","2020"
"LSZC","LSMA","3.0","2020"
"KPDX","27CL","3.0","2020"
"KCLI","K8D1","1.0","2020"
"KAJR","78GA","1.0","2020"
"KOPF","3FL5","1.0","2020"
"KFWQ","7MD8","1.0","2020"
"KBTA","NE42","1.0","2020"
"YWCK","YBAF","1.0","2020"
"KMHR","KLHM","1.0","2020"
"KP19","KRYN","1.0","2020"
"KCPS","27LL","2.0","2020"
"KPRB","51CL","1.0","2020"
"KSAN","KNJK","1.0","2020"
"K12J","K12J","1.0","2020"
"KDFW","49OH","1.0","2020"
"EHHO","EHOW","1.0","2020"
"LPPR","UAAA","1.0","2020"
"KCHN","1FA9","1.0","2020"
"89NY","KERR","1.0","2020"
"59NC","KSIF","1.0","2020"
"KUAO","KVUO","1.0","2020"
"PAMR","AK05","2.0","2020"
"KFMY","47FD","1.0","2020"
"PA05","3NJ1","1.0","2020"
"OR38","KUAO","1.0","2020"
"KMKE","7WI8","2.0","2020"
"24FL","KDCU","1.0","2020"
"KMWO","KRID","1.0","2020"
"KAPF","KSUS","2.0","2020"
"ESST","ESSD","1.0","2020"
"KEWR","KAGC","1.0","2020"
"3XS5","1XA5","1.0","2020"
"KSBM","KHSV","1.0","2020"
"KHPN","6PA6","1.0","2020"
"KEVB","1KS1","1.0","2020"
"KSDL","KVNY","2.0","2020"
"EGGD","LFOT","1.0","2020"
"KTTA","NC59","1.0","2020"
"KTUS","8TX7","1.0","2020"
"KSYR","KPVD","1.0","2020"
"ESMX","ESTA","1.0","2020"
"62IN","03IN","1.0","2020"
"FA83","6FL0","1.0","2020"
"KCPK","KECG","2.0","2020"
"PS11","KMDT","1.0","2020"
"KS67","KBOI","1.0","2020"
"9OA5","KCVG","1.0","2020"
"19IN","7IN7","1.0","2020"
"YAMB","YBAF","1.0","2020"
"KFLL","SKBO","1.0","2020"
"LFPG","ZGGG","1.0","2020"
"KHOU","KSAF","1.0","2020"
"KCMR","KSEZ","1.0","2020"
"8WI2","WI13","1.0","2020"
"3MD8","3MD4","1.0","2020"
"75II","14OH","1.0","2020"
"KPVU","KSGU","1.0","2020"
"KSEA","KSFF","39.0","2020"
"KORD","KMSP","33.0","2020"
"24FL","8FL6","1.0","2020"
"EDDL","LEVC","1.0","2020"
"KLAS","KORD","48.0","2020"
"KTPA","KBTF","1.0","2020"
"KRNM","KNKX","1.0","2020"
"YSSY","YSCB","24.0","2020"
"YBBN","YBCS","17.0","2020"
"KLAS","KTPA","2.0","2020"
"35OR","KSAN","3.0","2020"
"LFBO","EDHI","7.0","2020"
"KMDT","KORD","14.0","2020"
"EIDW","LFPG","4.0","2020"
"KPHX","KSNA","39.0","2020"
"5GA4","K47A","2.0","2020"
"NJ16","KMPO","1.0","2020"
"EGLL","EFHK","14.0","2020"
"KFAT","KMHR","2.0","2020"
"KATW","KUES","2.0","2020"
"KFTW","KFTW","17.0","2020"
"KIAD","KSEA","13.0","2020"
"EDDE","EKBI","4.0","2020"
"KRSW","KBWI","23.0","2020"
"YCBG","YTUA","1.0","2020"
"KIAD","KBUF","9.0","2020"
"LEAL","ESMX","1.0","2020"
"EIDW","KJFK","7.0","2020"
"KTUL","56LL","1.0","2020"
"KHOU","4FL9","7.0","2020"
"KSRQ","26MI","1.0","2020"
"KOSH","WS17","8.0","2020"
"KGRR","KPGD","3.0","2020"
"PS82","KABE","1.0","2020"
"KCEU","SC24","10.0","2020"
"LFPG","EIDW","3.0","2020"
"KRHP","KFYV","1.0","2020"
"KAJO","KLGB","5.0","2020"
"KTPA","KPNS","3.0","2020"
"KILN","KATL","3.0","2020"
"KDFW","TX45","3.0","2020"
"YSCH","YSBK","8.0","2020"
"YSTW","YSSY","12.0","2020"
"KPOB","KPOB","1.0","2020"
"KPDK","1AL4","1.0","2020"
"7PS7","KMDW","3.0","2020"
"KRIV","2CN8","6.0","2020"
"KHRT","KPAM","1.0","2020"
"KO52","KMHR","3.0","2020"
"GOBD","LTBA","2.0","2020"
"EDDF","EDDP","12.0","2020"
"SC08","KSTL","1.0","2020"
"EGAA","KBOS","3.0","2020"
"KFXE","FL31","1.0","2020"
"KPDK","0WI5","1.0","2020"
"KTUL","KCVG","5.0","2020"
"KFYV","KFYV","5.0","2020"
"KPHL","DE23","1.0","2020"
"YMML","VCBI","3.0","2020"
"KCPS","K2G2","1.0","2020"
"KAUN","CA16","1.0","2020"
"KSVH","KDVT","1.0","2020"
"CO80","K1V6","1.0","2020"
"KVNC","58FD","1.0","2020"
"2FD6","KDAB","3.0","2020"
"KPCM","FL48","1.0","2020"
"30TA","91TE","1.0","2020"
"KLAS","KU42","12.0","2020"
"ESNZ","ESSA","6.0","2020"
"KDEN","KSGF","5.0","2020"
"19XS","KGKY","1.0","2020"
"31MO","33KS","1.0","2020"
"KHRL","KHOU","11.0","2020"
"KMSP","KGRR","12.0","2020"
"KEWR","KBOS","20.0","2020"
"KADW","02MD","1.0","2020"
"FD33","KISM","1.0","2020"
"LKPN","LKSK","1.0","2020"
"KMYF","23CN","3.0","2020"
"EDAE","EDAE","1.0","2020"
"KDPA","K3CK","2.0","2020"
"EKMN","EKCH","1.0","2020"
"FD83","KDAL","1.0","2020"
"CFQ7","KDEN","1.0","2020"
"KPDK","KVPC","2.0","2020"
"LOWS","LOWS","2.0","2020"
"78MI","7PS7","2.0","2020"
"KLEE","FL97","2.0","2020"
"KSYR","5CT7","1.0","2020"
"KOLU","KOMA","2.0","2020"
"81GA","GA53","1.0","2020"
"KTEB","85OH","1.0","2020"
"KSFF","63WA","1.0","2020"
"KOPF","KAPF","1.0","2020"
"KFLG","AZ46","1.0","2020"
"KBUF","KCMH","1.0","2020"
"KFLD","KHXF","1.0","2020"
"9TN5","TN14","1.0","2020"
"6AK5","PAMR","1.0","2020"
"KATL","60IN","1.0","2020"
"KMJX","KNEL","1.0","2020"
"KRNT","KAWO","3.0","2020"
"KMGJ","KDXR","1.0","2020"
"OMDB","LOWW","3.0","2020"
"K4A4","KPUJ","1.0","2020"
"KSJC","KYIP","1.0","2020"
"SSGP","SBGR","1.0","2020"
"78MI","KFLL","1.0","2020"
"1NC9","KCLT","1.0","2020"
"3LL6","3LL6","2.0","2020"
"KLGA","KMDW","12.0","2020"
"KPWT","KORS","1.0","2020"
"KSEE","23CN","1.0","2020"
"19WA","KHIO","1.0","2020"
"KDPA","19IN","2.0","2020"
"K6I4","KLXT","1.0","2020"
"KVPC","KMIA","1.0","2020"
"KPDX","KSLC","3.0","2020"
"KSTL","KK02","1.0","2020"
"KSAN","KOMA","2.0","2020"
"KSEZ","KDVT","6.0","2020"
"KL71","KL71","2.0","2020"
"KPNS","KNBJ","1.0","2020"
"KPHL","NH76","1.0","2020"
"KDFW","69XA","1.0","2020"
"LFQB","EHRD","1.0","2020"
"K4G4","8OI3","1.0","2020"
"KDTW","9NC9","1.0","2020"
"ESKX","ESOW","1.0","2020"
"KGAI","KDMW","4.0","2020"
"6PA3","CT39","1.0","2020"
"KOMN","KHWO","1.0","2020"
"KLKU","KMTN","1.0","2020"
