"airport_id","airport_name","airport_type","airport_lat","airport_lng","country_iso_2_code","country_iso_3_code","country_name","continent_name","country_lat","country_lng","avg_cases_per_week_14","population","avg_cases_population_ratio_per_week_14","covid19_percentage_label"
"AL08","Perdido Winds Airpark","small_airport","30.424400329589844","-87.5353012084961","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"CNU4","Belleville Airport","small_airport","44.19219970703125","-77.30940246582031","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"EDPD","Dingolfing Airport","small_airport","48.656944274902344","12.500555992126465","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDQD","Bayreuth Airport","medium_airport","49.985001","11.64","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EGXT","RAF Wittering","medium_airport","52.612598","-0.476453","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","2214899.9285714286","67886004.0","3.2626753646766846","3.26%"
"EHGG","Eelde Airport","medium_airport","53.1197013855","6.57944011688","NL","NLD","Netherlands","Europe","52.132633","5.291266","682757.7142857143","17134873.0","3.9846091318314083","3.98%"
"IA25","Bartlett Field","small_airport","41.80059814453125","-91.43990325927734","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"IN87","Singleton's Landing Strip","small_airport","41.35139846801758","-86.62640380859375","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K7B2","Northampton Airport","small_airport","42.3280983","-72.61139679","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K82V","Pine Bluffs Municipal Airport","small_airport","41.153301239","-104.129997253","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KBUR","Bob Hope Airport","medium_airport","34.197703","-118.356378","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KCDH","Harrell Field","small_airport","33.622798919699996","-92.7633972168","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KE24","Whiteriver Airport","small_airport","33.8125","-109.9869995","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KFZI","Fostoria Metropolitan Airport","small_airport","41.19079971","-83.39450073","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
