"flight_date","dayofweek","airplane_code","airport_source_code","airport_target_code","flights_count"
"2021-04-09","6","CL65","OMDW","UAAA","1"
"2021-04-09","6","CL65","EYVI","ESSA","1"
"2021-04-09","6","CL65","LIMG","UUWW","1"
"2021-04-09","6","B737","ULLI","EHAM","1"
"2021-04-09","6","","EIDW","EYKA","1"
"2021-04-09","6","B789","CYYZ","VHHH","1"
"2021-04-09","6","A124","LIMF","02XS","1"
"2021-04-09","6","","MGGT","KHOU","1"
"2021-04-09","6","","LLBG","EBLG","1"
"2021-04-09","6","","KSEA","RJAA","1"
"2021-04-09","6","B762","LEBL","EDDK","1"
"2021-04-09","6","B77W","VIDP","KORD","1"
"2021-04-09","6","A320","OPMT","OMSJ","1"
"2021-04-09","6","B744","EGNX","KLAX","1"
"2021-04-09","6","A332","KATL","SBGR","1"
"2021-04-10","7","A333","RCTP","WSSS","1"
"2021-04-10","7","B763","EDDP","EGNX","4"
"2021-04-10","7","B748","RCTP","ELLX","1"
"2021-04-10","7","B788","KJFK","OJAM","1"
"2021-04-10","7","A320","WSSS","VOBL","1"
"2021-04-10","7","B77L","RJBB","EBLG","1"
"2021-04-10","7","B738","VABB","OMDB","2"
"2021-04-10","7","A333","KSFO","RKSI","1"
"2021-04-10","7","","EDDH","LGAV","1"
"2021-04-10","7","E75S","EDDF","LIRF","1"
"2021-04-10","7","","EDDB","LTFJ","2"
"2021-04-10","7","B738","LFPG","LTFJ","1"
"2021-04-10","7","A332","LYBE","KJFK","1"
"2021-04-10","7","A333","RKSI","RPLS","1"
"2021-04-10","7","C56X","LYBE","UKKK","1"
"2021-04-10","7","","K29M","CGL2","1"
"2021-04-10","7","B737","KIND","MMUN","1"
"2021-04-10","7","B77L","EDDF","KLAX","1"
"2021-04-10","7","A320","SKBO","KFLL","1"
"2021-04-10","7","B77W","DAAG","OTHH","1"
"2021-04-10","7","E190","LKPR","EDDF","1"
"2021-04-10","7","C680","GGOV","GOBD","1"
"2021-04-10","7","B738","OMSJ","UUEE","1"
"2021-04-10","7","A124","EDFH","4IL3","1"
"2021-04-10","7","","OTHH","VIDP","1"
"2021-04-10","7","A320","ESKN","EPLU","1"
"2021-04-10","7","A333","RPLL","VHHH","3"
"2021-04-11","1","E75L","EKCH","EHAM","1"
"2021-04-11","1","GL6T","OMDW","EHAM","1"
"2021-04-11","1","","LPPR","LSGG","3"
"2021-04-11","1","A359","OTHH","EDDM","1"
"2021-04-11","1","A359","OTHH","OKBK","2"
"2021-04-11","1","A319","LDZA","EDDF","1"
"2021-04-11","1","CL85","VHHH","WMSA","1"
"2021-04-11","1","","SBKP","KMIA","1"
"2021-04-11","1","CRJ9","LROP","EDDM","1"
"2021-04-11","1","A320","LROP","EDLW","1"
"2021-04-11","1","B744","UUDD","EGSS","1"
"2021-04-11","1","","LSZH","LGAV","1"
"2021-04-11","1","CRJ9","LFBO","EDDM","1"
"2021-04-11","1","B738","UUDD","UMMS","1"
"2021-04-11","1","","LTFM","CYYZ","1"
"2021-04-11","1","","EBAW","EHSE","1"
"2021-04-11","1","A320","EGLL","LEMG","1"
"2021-04-11","1","A333","VOMM","VTBD","1"
"2021-04-11","1","E195","LOWW","EDDN","1"
"2021-04-11","1","BCS1","LSZH","ENGM","1"
"2021-04-11","1","A319","EHAM","LFPG","1"
"2021-04-11","1","","EPMO","LIRA","1"
"2021-04-05","2","A321","LTFM","EDDK","1"
"2021-04-05","2","CRJ9","EDDM","EFHK","1"
"2021-04-05","2","A320","UUEE","LFPG","1"
"2021-04-05","2","A319","EDLW","LEPA","1"
"2021-04-05","2","CRJX","LSZH","LEMD","1"
"2021-04-05","2","E190","LICJ","LSZH","1"
"2021-04-05","2","B744","RKSI","RJGG","1"
"2021-04-05","2","B763","KMIA","MPMG","1"
"2021-04-05","2","B77L","RJBB","ZGGG","1"
"2021-04-05","2","C551","EDDL","LOWW","1"
"2021-04-05","2","","CYUL","LTFM","1"
"2021-04-05","2","","EDDF","LEIB","1"
"2021-04-05","2","","LSZH","EKCH","1"
"2021-04-05","2","","LFPO","LIMC","1"
"2021-04-05","2","","LEIB","LFPO","1"
"2021-04-05","2","B744","KLAX","YSSY","1"
"2021-04-05","2","","LIME","LPPT","1"
"2021-04-05","2","","LEMG","EDDM","1"
"2021-04-05","2","","RJBB","WSSS","1"
"2021-04-05","2","B748","EHAM","KORD","1"
"2021-04-05","2","C680","LEMG","EHEH","1"
"2021-04-05","2","PC12","LSZC","LESL","1"
"2021-04-05","2","","EKCH","LPPT","1"
"2021-04-05","2","MD11","EDDF","KORD","1"
"2021-04-05","2","","LEMG","LKPR","2"
"2021-04-05","2","G280","OMDB","VOBL","1"
"2021-04-05","2","A332","KJFK","LYBE","1"
"2021-04-06","3","A35K","KJFK","OTHH","1"
"2021-04-06","3","GL6T","VHHH","ESSA","1"
"2021-04-06","3","A359","WSSS","EGLL","2"
"2021-04-06","3","B789","RJTT","EFHK","1"
"2021-04-06","3","B77W","EDDF","CYYZ","2"
"2021-04-06","3","","LFPB","LEIB","2"
"2021-04-06","3","A319","EDDM","LGAV","1"
"2021-04-06","3","A320","OMDB","OKBK","1"
"2021-04-06","3","A320","LBWN","EDJA","1"
"2021-04-06","3","","CYYZ","NK43","1"
"2021-04-06","3","B752","EYVI","EDDP","1"
"2021-04-07","4","B763","KJFK","GOBD","2"
"2021-04-07","4","B788","RJAA","WMKK","1"
"2021-04-07","4","E75L","LIPE","EHAM","1"
"2021-04-07","4","B77W","LTFM","EGLL","2"
"2021-04-07","4","TBM9","ESMT","LSGL","1"
"2021-04-07","4","A359","VHHH","VVTS","1"
"2021-04-07","4","A320","WSAC","RPLS","1"
"2021-04-07","4","E75L","EFHK","EHAM","1"
"2021-04-07","4","A319","EGLL","LIRF","2"
"2021-04-07","4","F2LX","LTAC","EGKB","1"
"2021-04-07","4","A332","KLAX","LEMD","1"
"2021-04-07","4","","LOWW","LIMC","1"
"2021-04-07","4","E170","EHAM","EPWA","1"
"2021-04-07","4","","EGLL","LTFM","1"
"2021-04-07","4","B744","ELLX","OMDW","1"
"2021-04-08","5","","RJGG","OA16","1"
"2021-04-08","5","CL64","EIDW","OKBK","1"
"2021-04-08","5","","OBBI","OMDW","1"
"2021-04-08","5","A359","WSSS","YSSY","1"
"2021-04-08","5","","VGTJ","OMSJ","2"
"2021-04-08","5","","EBLG","EDDN","2"
"2021-04-08","5","","ESMS","EFHK","1"
"2021-04-08","5","A332","VHHH","RCTP","2"
"2021-04-08","5","B737","LHBP","EHAM","2"
"2021-04-08","5","B738","OMDB","ORMM","1"
"2021-04-08","5","","LOWZ","EDDF","1"
"2021-04-08","5","","LMML","EHAM","1"
"2021-04-08","5","B738","ELLX","OMDB","1"
"2021-04-08","5","A20N","LTFJ","EDDK","1"
"2021-04-08","5","C510","LFML","LEAL","1"
"2021-04-08","5","","EDDH","LTFM","2"
"2021-04-08","5","E55P","LCLK","LOWW","1"
"2021-04-08","5","B738","VIDP","OEDR","1"
"2021-04-08","5","","EDDF","ESSA","2"
"2021-04-08","5","","LIMF","EDDF","1"
"2021-04-08","5","","SKBO","MPMG","1"
"2021-04-08","5","C550","EBFS","EHRD","1"
"2021-04-08","5","A332","EGSS","EHBK","1"
"2021-04-08","5","C56X","DAAG","LSGG","1"
"2021-04-08","5","A320","EDDF","LEPA","1"
"2021-04-08","5","","OMDB","VGTJ","2"
"2021-04-08","5","E195","LIBD","EDDM","1"
"2021-04-08","5","BE40","UMMS","LYBE","1"
"2021-04-08","5","A333","LEMD","GOBD","1"
"2021-04-08","5","C750","EDDB","LLBG","1"
"2021-04-08","5","A320","MGGT","KFLL","1"
"2021-04-08","5","E170","EPWA","ESSA","1"
"2021-04-08","5","A306","EIDW","EDDP","1"
"2021-04-08","5","B733","LIMC","EDDK","1"
"2021-04-08","5","B77W","OTHH","RKSI","1"
"2021-04-08","5","B77W","LTFM","VHHH","1"
"2021-04-08","5","A333","KEWR","EKCH","1"
"2021-04-08","5","","VGTJ","OBBI","1"
"2021-04-09","6","B752","EBMB","LEMD","1"
"2021-04-09","6","","EBLG","EIDW","1"
"2021-04-09","6","AT75","EETN","EFNS","1"
"2021-04-09","6","B772","KBWI","LBLS","2"
"2021-04-09","6","","OTHH","KORD","1"
"2021-04-09","6","B77W","VHHH","RJAK","1"
"2021-04-09","6","","ULLI","EYSI","2"
"2021-04-09","6","C25A","EDDH","LHZA","1"
"2021-04-09","6","","LEPA","EDDB","5"
"2021-04-09","6","A320","DTTA","LFHI","1"
"2021-04-09","6","A319","EDDL","LHBP","1"
"2021-04-09","6","","LROP","LIRF","1"
"2021-04-09","6","B77L","ZGSZ","RJBB","1"
"2021-04-09","6","CRJ9","EIDW","EDDF","1"
"2021-04-09","6","B738","LTFM","UKBB","1"
"2021-04-09","6","B737","KDEN","MMUN","2"
"2021-04-09","6","A320","UTTT","USSK","1"
"2021-04-09","6","B738","LFOB","LPPR","2"
"2021-04-09","6","A343","LSZH","KEWR","1"
"2021-04-09","6","PC12","LZIB","LKPR","1"
"2021-04-09","6","B744","WSSS","YSSY","1"
"2021-04-09","6","B738","LEMG","EGCC","1"
"2021-04-09","6","A359","OTHH","VTBD","1"
"2021-04-09","6","A333","EDDB","LTFM","1"
"2021-04-09","6","","EDDF","OMDB","1"
"2021-04-09","6","","LFBO","EBLG","1"
"2021-04-09","6","B788","KORD","EGLL","1"
"2021-04-10","7","A306","EDDP","EGGW","1"
"2021-04-10","7","B733","EBLG","EGPH","1"
"2021-04-10","7","B748","ELLX","OMDW","2"
"2021-04-10","7","A319","LLBG","EDDM","1"
"2021-04-10","7","E170","EDDH","LFPG","1"
"2021-04-10","7","B744","VABB","ELLX","1"
"2021-04-10","7","","KLAX","YSSY","3"
"2021-04-10","7","B738","MGGT","KEWR","1"
"2021-04-10","7","C25A","EDDH","LEPA","1"
"2021-04-10","7","A318","LFPG","EKCH","1"
"2021-04-10","7","","OTHH","ELLX","2"
"2021-04-10","7","B738","OMDB","VABB","2"
"2021-04-10","7","","LSZH","LEMG","2"
"2021-04-10","7","A319","EDDF","LROP","1"
"2021-04-10","7","B77W","EIDW","OMDB","1"
"2021-04-10","7","","EDDF","VOMM","1"
"2021-04-10","7","C56X","OMDW","LLBG","1"
"2021-04-10","7","","LGAV","LEMD","1"
"2021-04-10","7","A320","OMSJ","OLBA","1"
"2021-04-10","7","E190","EDDF","EGBB","1"
"2021-04-10","7","C56X","LOWW","LYBT","1"
"2021-04-10","7","A332","VHHH","VVTS","1"
"2021-04-10","7","","8KY6","EDDP","1"
"2021-04-10","7","A333","UMMS","UUEE","1"
"2021-04-10","7","E75S","LFPO","LIML","1"
"2021-04-10","7","CL65","TLPL","KLNA","1"
"2021-04-11","1","B77L","WSSS","EDDP","1"
"2021-04-11","1","","KEWR","LLBG","2"
"2021-04-11","1","B744","SBKP","KMIA","1"
"2021-04-11","1","","UUWW","EYSI","2"
"2021-04-11","1","","LMML","EHAM","1"
"2021-04-11","1","B744","VIDP","ELLX","1"
"2021-04-11","1","A319","EDDM","LEMD","1"
"2021-04-11","1","B77L","OMDB","VIDP","1"
"2021-04-11","1","B763","LOWW","KEWR","1"
"2021-04-11","1","B789","KSFO","RJTT","1"
"2021-04-11","1","B738","EDDS","LEPA","2"
"2021-04-11","1","C68A","KTEB","TXKF","1"
"2021-04-11","1","BCS3","UMMS","EVRA","1"
"2021-04-11","1","LJ40","CYYZ","KFXE","1"
"2021-04-11","1","C525","LIMC","EDDH","1"
"2021-04-11","1","","LEAL","LFPO","3"
"2021-04-11","1","","EDDF","UMMS","1"
"2021-04-11","1","B77W","LKPR","OMDB","1"
"2021-04-11","1","B752","EDDP","LFPG","2"
"2021-04-11","1","B737","EDDM","LROP","1"
"2021-04-11","1","","ZGSZ","VOMM","1"
"2021-04-11","1","B734","EDDP","EGGW","1"
"2021-04-11","1","A319","EDDF","LHBP","1"
"2021-04-11","1","B752","MMUN","KDTW","1"
"2021-04-05","2","B77W","RCTP","VVTS","1"
"2021-04-05","2","A320","LEZL","LFPO","1"
"2021-04-05","2","GL5T","LROP","LEZL","1"
"2021-04-05","2","C560","LOWS","ESSB","1"
"2021-04-05","2","E190","UKBB","EDDM","1"
"2021-04-05","2","E195","LOWW","LYBE","1"
"2021-04-05","2","CL35","LFMN","LCLK","1"
"2021-04-05","2","F2TH","UUMO","EVRA","1"
"2021-04-05","2","A359","RJBB","VHHH","1"
"2021-04-05","2","A319","EDDB","EBBR","1"
"2021-04-05","2","E75L","EHAM","EPMR","1"
"2021-04-05","2","B734","YMML","NZAA","1"
"2021-04-05","2","B763","WSSS","ZGSZ","1"
"2021-04-05","2","","LTFM","EDDS","1"
"2021-04-05","2","","LSZH","LEMG","1"
"2021-04-05","2","","LOWW","RCTP","1"
"2021-04-05","2","","LFPO","LPPR","1"
"2021-04-05","2","","LPPT","EDDF","1"
"2021-04-05","2","E75L","EKBI","EHAM","1"
"2021-04-05","2","","EPGD","EIDW","1"
"2021-04-05","2","A320","LOWS","EDDL","1"
"2021-04-05","2","","VABB","OTHH","2"
"2021-04-05","2","B739","MMUN","KLAX","3"
"2021-04-05","2","A332","ZGSZ","UAAA","1"
"2021-04-06","3","","OMDB","LTFJ","1"
"2021-04-06","3","C55B","LYBE","UUWW","1"
"2021-04-06","3","A320","LEMD","LSGG","1"
"2021-04-06","3","","LROP","LGAV","1"
"2021-04-06","3","","VMMC","RCTP","2"
"2021-04-06","3","","EBAW","EGLF","1"
"2021-04-06","3","PC12","EBCI","LFAV","1"
"2021-04-06","3","A320","LSZH","LEAL","1"
"2021-04-06","3","B748","KSDF","OMDB","1"
"2021-04-06","3","B738","SKBO","MPMG","4"
"2021-04-06","3","","LFOB","EPKK","1"
"2021-04-06","3","","WSAC","VVTS","1"
"2021-04-06","3","B744","UUDD","LOWW","1"
"2021-04-06","3","A320","KBOS","TXKF","1"
"2021-04-06","3","","EDDB","EHLE","1"
"2021-04-06","3","A20N","OMDB","VOBL","1"
"2021-04-06","3","B744","SAEZ","KMIA","1"
"2021-04-06","3","B738","UKBB","LLBG","1"
"2021-04-06","3","","LIMC","LEBL","1"
"2021-04-06","3","A320","LFPG","EKCH","1"
"2021-04-06","3","B738","EHAM","UUEE","1"
"2021-04-06","3","","EDDF","ENGM","1"
"2021-04-07","4","B762","EDDK","LPPR","1"
"2021-04-07","4","B733","EGNX","EGJJ","1"
"2021-04-07","4","","LTFJ","LSZH","1"
"2021-04-07","4","B738","UKBB","LIMC","1"
"2021-04-07","4","","LCPH","LLBG","1"
"2021-04-07","4","B738","LTFJ","EDDF","1"
"2021-04-07","4","","LEBL","LIML","1"
"2021-04-07","4","","OMDW","UUEE","1"
"2021-04-07","4","LJ40","MGGT","KOPF","1"
"2021-04-07","4","","WSSS","VGZR","1"
"2021-04-07","4","C680","LFMN","EGLF","1"
"2021-04-07","4","A321","LEBL","EDDF","1"
"2021-04-07","4","A319","LOWW","EDDB","1"
"2021-04-07","4","B738","LIMC","LEMD","1"
"2021-04-07","4","B738","VOTR","OMSJ","1"
"2021-04-07","4","B748","VHHH","6AK5","2"
"2021-04-07","4","B738","VVTS","RKSI","1"
"2021-04-07","4","B733","EGPH","LFRN","1"
"2021-04-07","4","B752","LOWW","LFPG","1"
"2021-04-08","5","A333","LTFM","OKBK","2"
"2021-04-08","5","B738","OBBI","VOMM","1"
"2021-04-08","5","B763","EGNX","KJFK","1"
"2021-04-08","5","B752","EBMB","LLBG","1"
"2021-04-08","5","","LFPG","LTFM","2"
"2021-04-08","5","B752","LFPG","EHAM","1"
"2021-04-08","5","","KMIA","SBKP","2"
"2021-04-08","5","B738","LFPG","LIPE","1"
"2021-04-08","5","","RCTP","VMMC","2"
"2021-04-08","5","B738","LTFJ","EDDH","1"
"2021-04-08","5","","VTBS","VHHH","2"
"2021-04-08","5","E75L","UMMS","LIMC","1"
"2021-04-08","5","","LIPZ","LTFM","1"
"2021-04-08","5","A20N","LEMG","EKCH","1"
"2021-04-08","5","A319","LIRA","GABS","1"
"2021-04-08","5","A321","EDDM","LEPA","1"
"2021-04-08","5","A333","WMKK","VABB","1"
"2021-04-08","5","","LIMC","KORD","1"
"2021-04-08","5","CL30","ESSB","LEPA","1"
"2021-04-08","5","","OTHH","YSSY","1"
"2021-04-08","5","G550","TXKF","4VA8","1"
"2021-04-08","5","A333","VABB","WMKK","1"
"2021-04-08","5","B77L","OTHH","RJBB","1"
"2021-04-08","5","B738","EPWR","EGBB","1"
"2021-04-08","5","B77W","KIAH","LFPG","1"
"2021-04-08","5","B752","LIPL","EDDP","1"
"2021-04-08","5","A320","KIAD","MMSM","1"
"2021-04-08","5","","KJFK","MMSM","1"
"2021-04-09","6","B763","RJAA","RCTP","2"
"2021-04-09","6","A306","CYVR","KSDF","1"
"2021-04-09","6","","LROP","EBCI","1"
"2021-04-09","6","B77L","EDDP","OMDB","1"
"2021-04-09","6","A320","EPGD","EGGW","1"
"2021-04-09","6","A320","ESKN","EPWA","1"
"2021-04-09","6","CRJ9","EDDF","EIDW","1"
"2021-04-09","6","","LLBG","LOWW","2"
"2021-04-09","6","B748","VHHH","RCTP","2"
"2021-04-09","6","B738","LEAL","EGCC","1"
"2021-04-09","6","","LYBE","EGGW","1"
"2021-04-09","6","C56X","EDLW","LEPA","1"
"2021-04-09","6","B789","EDDF","EGLL","1"
"2021-04-09","6","BCS3","LSGG","EGLL","1"
"2021-04-09","6","DH8D","EVRA","EPWA","1"
"2021-04-09","6","LJ75","EPKK","LEMG","1"
"2021-04-09","6","A20N","EDDF","EGLL","1"
"2021-04-09","6","B738","MPTO","MMUN","5"
"2021-04-09","6","","LTFM","UUDD","1"
"2021-04-09","6","B738","LFBD","LPPT","1"
"2021-04-09","6","","EDDH","LEPA","1"
"2021-04-09","6","E75S","LTFM","EPWA","1"
"2021-04-09","6","PNR3","LFLI","EDPM","1"
"2021-04-09","6","E75L","ENGM","EHAM","1"
"2021-04-09","6","CL35","EGWU","EDDM","1"
"2021-04-09","6","","LFPO","LSGG","1"
"2021-04-09","6","","EGJJ","LFRN","1"
"2021-04-09","6","","LCLK","UUEE","1"
"2021-04-09","6","B788","LFML","LSGG","1"
"2021-04-09","6","","LSZH","LIMC","1"
"2021-04-09","6","B77W","KLAX","OMDB","1"
"2021-04-10","7","B77L","OMDB","EDDF","2"
"2021-04-10","7","","LTFM","LEMG","1"
"2021-04-10","7","C510","EBBR","LOWI","1"
"2021-04-10","7","B77W","OTHH","LTFM","2"
"2021-04-10","7","A333","ZUCK","OMDB","1"
"2021-04-10","7","A320","OMSJ","UKBB","1"
"2021-04-10","7","B789","OTHH","CYYZ","1"
"2021-04-10","7","B77W","EKCH","KORD","1"
"2021-04-10","7","","ZGGG","WSSS","1"
"2021-04-10","7","B429","59NY","CNJ3","1"
"2021-04-10","7","E170","EDDM","EPWA","1"
"2021-04-10","7","B763","8KY6","EGNX","1"
"2021-04-10","7","B738","EDDW","LEAL","1"
"2021-04-10","7","A320","UKKK","EKBI","1"
"2021-04-10","7","","LDSR","LSGG","1"
"2021-04-10","7","","KONT","YSSY","1"
"2021-04-10","7","A320","KBOS","MMUN","2"
"2021-04-10","7","E190","KRDU","MMUN","1"
"2021-04-10","7","","LEPA","EDFM","1"
"2021-04-10","7","E75S","EPWA","LROP","1"
"2021-04-10","7","B738","MPTO","KFLL","1"
"2021-04-10","7","B744","VHHH","WSSS","1"
"2021-04-10","7","","LFPO","LEBL","1"
"2021-04-10","7","B77L","YMML","OTHH","1"
"2021-04-10","7","B763","CYYZ","KAPF","1"
"2021-04-10","7","B739","KIAD","MMUN","1"
"2021-04-10","7","E75L","LIPE","EHAM","1"
"2021-04-10","7","B738","UKBB","LLBG","1"
"2021-04-10","7","E75L","ESSA","EHAM","1"
"2021-04-10","7","B789","KSFO","RJAA","1"
"2021-04-10","7","B772","EGLL","FABA","1"
"2021-04-10","7","B77W","RCTP","WMKB","1"
"2021-04-10","7","B789","KLAX","EHAM","1"
"2021-04-11","1","","RKSI","TS53","1"
"2021-04-11","1","","LFPO","LPPT","2"
"2021-04-11","1","B77L","OTHH","LEMD","1"
"2021-04-11","1","E190","LIMC","EFHK","1"
"2021-04-11","1","E145","LDZA","UKBB","1"
"2021-04-11","1","","EDDF","LGAV","2"
"2021-04-11","1","B748","ELLX","OEDF","1"
"2021-04-11","1","B77L","YSSY","WSAC","1"
"2021-04-11","1","","LEBL","LTFJ","1"
"2021-04-11","1","","WSSS","OTHH","1"
"2021-04-11","1","","ESKN","EPGD","1"
"2021-04-11","1","B738","LPPT","EHAM","1"
"2021-04-11","1","B738","LEMG","EBCI","1"
"2021-04-11","1","C750","MPMG","KOPF","1"
"2021-04-11","1","B744","KMIA","SBGR","1"
"2021-04-11","1","B77W","OMDB","VOMM","1"
"2021-04-11","1","A320","LEMG","EGLL","1"
"2021-04-11","1","A333","CYUL","LSZH","1"
"2021-04-05","2","B77W","KORD","EGLL","1"
"2021-04-05","2","B737","LHBP","EHAM","2"
"2021-04-05","2","B738","OMDB","LYBT","1"
"2021-04-05","2","A320","EIDW","EHAM","1"
"2021-04-05","2","A359","OTHH","LIRF","1"
"2021-04-05","2","A332","LOWW","UUWW","1"
"2021-04-05","2","A359","LEBL","OTHH","2"
"2021-04-05","2","F9EX","LOWW","UUWW","1"
"2021-04-05","2","BCS3","LFPG","EVRA","1"
"2021-04-05","2","B789","RJAA","KSFO","1"
"2021-04-05","2","A319","LIRF","EBBR","1"
"2021-04-05","2","E75L","EBBR","EHAM","1"
"2021-04-05","2","PC12","LFBA","LSGS","1"
"2021-04-05","2","E170","LFPG","EPWA","1"
"2021-04-05","2","PC12","LSZH","LFHM","1"
"2021-04-05","2","A333","EHAM","OERK","1"
"2021-04-05","2","A332","KJFK","SKBO","1"
"2021-04-05","2","B738","KMIA","MMUN","2"
"2021-04-05","2","A321","KDFW","MMUN","2"
"2021-04-05","2","","OMDB","VABB","3"
"2021-04-05","2","","LCLK","LGAV","6"
"2021-04-05","2","","ELLX","LPPR","1"
"2021-04-05","2","","ESSA","ENGM","2"
"2021-04-05","2","","EKCH","LEAL","1"
"2021-04-05","2","","CYUL","KOPF","1"
"2021-04-05","2","B407","KSDL","CYYC","1"
"2021-04-05","2","EC45","EDTZ","LSMD","1"
"2021-04-05","2","B789","VABB","EGLL","1"
"2021-04-05","2","B77L","PANC","RJBB","1"
"2021-04-05","2","B788","OTHH","LEMD","1"
"2021-04-06","3","E120","MMTJ","KONT","2"
"2021-04-06","3","B744","LTBA","OKBK","1"
"2021-04-06","3","B77L","RJBB","LFPG","1"
"2021-04-06","3","B772","SBGL","KMIA","1"
"2021-04-06","3","B77W","OMDB","EGLL","3"
"2021-04-06","3","B77W","VOMM","OMDB","2"
"2021-04-06","3","","RKSI","EDDF","1"
"2021-04-06","3","","EPWA","EKCH","1"
"2021-04-06","3","E190","EFHK","LHBP","1"
"2021-04-06","3","B789","EGLL","LLBG","1"
"2021-04-06","3","","EGPH","EGJJ","1"
"2021-04-06","3","","RKSI","TS53","1"
"2021-04-06","3","B77W","RKSI","RPLS","1"
"2021-04-06","3","","VHHH","RJGG","1"
"2021-04-06","3","A319","EDDM","LEMD","1"
"2021-04-06","3","","LFPG","OMDB","2"
"2021-04-06","3","A319","LFPG","LEMD","1"
"2021-04-06","3","A320","EPGD","UKKK","1"
"2021-04-06","3","","LPPT","EDDM","1"
"2021-04-06","3","","UUEE","UMMS","1"
"2021-04-06","3","B789","WMKK","WSSS","1"
"2021-04-06","3","A320","LEBL","LSGG","1"
"2021-04-06","3","E195","LOWW","EDDH","1"
"2021-04-06","3","","OTHH","VTBS","1"
"2021-04-06","3","B738","KMIA","MMSM","1"
"2021-04-06","3","","EBLG","EDDV","1"
"2021-04-06","3","B738","LKPR","OMDB","1"
"2021-04-06","3","","ESGG","EKCH","1"
"2021-04-06","3","H25B","KOPF","MMUN","1"
"2021-04-06","3","","MMUN","KEWR","1"
"2021-04-07","4","","SBGR","LEMD","1"
"2021-04-07","4","","OKBK","OBBI","3"
"2021-04-07","4","","LOWW","EBBR","1"
"2021-04-07","4","A333","VMMC","RCTP","1"
"2021-04-07","4","","VHHH","WSSS","3"
"2021-04-07","4","B744","8KY6","OBBI","1"
"2021-04-07","4","","EHAM","WSSS","1"
"2021-04-07","4","A20N","EDDB","LTFJ","1"
"2021-04-07","4","A320","EBBR","LJLJ","1"
"2021-04-07","4","B744","YSSY","WSAC","1"
"2021-04-07","4","B789","EDDF","KATL","1"
"2021-04-07","4","","WIII","VTBS","1"
"2021-04-07","4","B738","LPFR","EDJA","1"
"2021-04-07","4","","UKLL","LTFJ","1"
"2021-04-07","4","","OMDB","LROP","1"
"2021-04-07","4","","EBMB","EGSS","1"
"2021-04-07","4","","EGNS","EGGP","1"
"2021-04-07","4","","LKPR","LFPG","1"
"2021-04-07","4","B738","SKBO","SEQM","1"
"2021-04-07","4","","ESMS","EDDK","1"
"2021-04-08","5","","OMDB","LTFJ","2"
"2021-04-08","5","","VOMM","OTHH","1"
"2021-04-08","5","B744","SKBO","KMIA","2"
"2021-04-08","5","A306","EDDP","LIPZ","1"
"2021-04-08","5","","ELLX","LPPR","2"
"2021-04-08","5","B763","EGSS","EDDK","2"
"2021-04-08","5","B744","PANC","RCTP","3"
"2021-04-08","5","E75S","LIRF","LSZH","1"
"2021-04-08","5","","MPTO","KFLL","1"
"2021-04-08","5","B77L","8KY6","OBBI","1"
"2021-04-08","5","B772","LFPG","KJFK","1"
"2021-04-08","5","B738","OKBK","OMDB","1"
"2021-04-08","5","B738","LEBL","EHAM","1"
"2021-04-08","5","","LFPB","EDFZ","1"
"2021-04-08","5","AT75","GMMN","LEMD","1"
"2021-04-08","5","C525","LFMQ","EDRZ","1"
"2021-04-08","5","B733","UMMS","UKBB","1"
"2021-04-08","5","","WSSS","EKCH","1"
"2021-04-08","5","B350","KTEB","CYUL","1"
"2021-04-08","5","","MPTO","KLAX","1"
"2021-04-09","6","B752","EBBR","EDDP","1"
"2021-04-09","6","A306","CYHM","KSDF","1"
"2021-04-09","6","E195","LROP","LOWW","1"
"2021-04-09","6","A320","EPGD","ENJB","1"
"2021-04-09","6","BE20","LKTB","LIML","1"
"2021-04-09","6","A321","EGLL","LFPG","1"
"2021-04-09","6","","UUEE","EDDM","1"
"2021-04-09","6","","EPPO","ENJB","1"
"2021-04-09","6","B737","EHAM","UKBB","2"
"2021-04-09","6","","LIRF","LMML","1"
"2021-04-09","6","C56X","LSZH","LEMG","1"
"2021-04-09","6","A333","RJBB","RCTP","1"
"2021-04-09","6","B77W","OMDB","OKBK","2"
"2021-04-09","6","DH8D","ELLX","ESSA","1"
"2021-04-09","6","","LEMD","LIML","1"
"2021-04-09","6","","VMMC","WBKK","1"
"2021-04-09","6","A320","OPMT","OMDB","1"
"2021-04-09","6","","WSSS","VOBL","1"
"2021-04-09","6","C510","LIRP","LKPR","1"
"2021-04-09","6","B738","LROP","EIDW","1"
"2021-04-09","6","","LFPG","LIPZ","1"
"2021-04-09","6","","EGJB","EGHH","1"
"2021-04-09","6","C560","LEMD","LOWS","1"
"2021-04-09","6","B738","LPPR","LFLY","1"
"2021-04-09","6","","KDFW","EDDF","1"
"2021-04-09","6","A332","KJFK","LIRF","1"
"2021-04-09","6","A333","VABB","EDDF","1"
"2021-04-09","6","B77W","LFPG","FAOR","1"
"2021-04-09","6","","CYVR","KSFO","1"
"2021-04-10","7","B748","WMKK","VHHH","3"
"2021-04-10","7","B77L","OTHH","VOMM","1"
"2021-04-10","7","B77W","KMIA","EGLL","2"
"2021-04-10","7","","CYYZ","EGLL","1"
"2021-04-10","7","","LTFM","UKBB","2"
"2021-04-10","7","A319","LSZH","LOWW","2"
"2021-04-10","7","B737","LIPZ","LFNG","1"
"2021-04-10","7","B738","EHAM","EDDF","1"
