"flight_date","flight_dayofweek","airplane_code","airport_source_code","airport_target_code","flights_count"
"2020-03-31","3","B739","KYIP","KSFO","1"
"2020-03-31","3","B763","KEYE","KRIR","1"
"2020-03-31","3","B77W","OBBI","LTBW","1"
"2020-03-31","3","B737","KRSW","KBNA","1"
"2020-03-31","3","PC12","KRIV","KSBP","1"
"2020-03-31","3","E75S","KDCA","KCLT","1"
"2020-03-31","3","B77W","KORD","OTHH","1"
"2020-03-31","3","B737","KSJC","KWHP","1"
"2020-04-01","4","MD90","KATL","K4B8","1"
"2020-04-01","4","B737","KISP","FD92","1"
"2020-04-01","4","C25B","KSAF","KHHR","1"
"2020-04-01","4","CRJ9","KMSP","KIAH","3"
"2020-04-01","4","B789","YSSY","NZAA","1"
"2020-04-01","4","B77L","RKSI","EDDF","2"
"2020-04-01","4","B738","KSAN","KSTL","1"
"2020-04-01","4","EC30","5TX0","1OK9","1"
"2020-04-01","4","DH8D","YSCB","YSSY","3"
"2020-04-01","4","E75L","KSEA","UT13","1"
"2020-04-01","4","B738","KLAS","KSAN","1"
"2020-04-01","4","B738","KSFO","KATL","1"
"2020-04-01","4","B737","KLAX","KABQ","1"
"2020-04-01","4","B738","YBBN","YPPH","2"
"2020-04-01","4","B06","KFTW","KFTW","1"
"2020-04-01","4","C208","OH07","KASH","1"
"2020-04-01","4","B734","UUWW","LZIB","1"
"2020-04-01","4","A321","KRDU","K8A6","1"
"2020-04-01","4","B737","KAUS","KSTL","1"
"2020-04-01","4","E75L","KMIA","KLGA","1"
"2020-04-01","4","AJET","ETNT","ETNT","3"
"2020-04-01","4","C208","KBWI","3MD5","3"
"2020-04-01","4","A319","KMSP","KMIA","2"
"2020-04-01","4","E55P","KMTN","KBNA","1"
"2020-04-01","4","A321","KBOS","KRSW","1"
"2020-04-01","4","B739","KMCI","KMSP","1"
"2020-04-01","4","A319","KPHL","KBNA","1"
"2020-04-01","4","A321","KMCO","KDFW","1"
"2020-04-01","4","B738","KIAD","KSEA","1"
"2020-04-01","4","C525","KMGY","KDAY","1"
"2020-04-01","4","B738","KSJC","UT13","1"
"2020-04-01","4","E75L","KSAN","KSJC","1"
"2020-04-01","4","LJ60","KFXE","FA37","1"
"2020-04-01","4","R44","TX91","TX91","3"
"2020-04-01","4","E145","KBUF","KORD","1"
"2020-04-01","4","CRJ9","KABE","KCLT","1"
"2020-04-01","4","B77W","GMMN","LTBW","1"
"2020-04-01","4","B738","KJFK","KLAX","1"
"2020-04-01","4","A320","KPDX","60CO","1"
"2020-04-01","4","UH1","ID68","KS67","1"
"2020-04-01","4","C560","KSDL","KFAT","1"
"2020-04-01","4","B77L","RKSI","EHAM","1"
"2020-04-01","4","","KLNK","NE42","3"
"2020-04-01","4","","KORD","69MI","1"
"2020-04-01","4","","KPDX","KSEA","2"
"2020-04-01","4","","EDDE","EKBI","1"
"2020-04-01","4","","KSTL","KMDW","1"
"2020-04-01","4","","KDAB","2FD6","2"
"2020-04-01","4","","KSRQ","KVNC","1"
"2020-04-01","4","","40XS","40XS","1"
"2020-04-01","4","","KLAS","KBOS","2"
"2020-04-01","4","","TJIG","KPHL","1"
"2020-04-01","4","","KBTA","23NE","1"
"2020-04-01","4","","EDFE","EDFE","1"
"2020-04-01","4","","KHYI","KGYB","1"
"2020-04-01","4","","KCVG","KRIR","1"
"2020-04-01","4","","KDWH","97TS","1"
"2020-04-01","4","","K06C","K3CK","1"
"2020-04-01","4","E50P","KFXE","KOPF","1"
"2020-04-01","4","S2P","KMCC","92CL","1"
"2020-04-01","4","","KC29","8WI8","1"
"2020-04-01","4","A319","KDEN","KPDX","1"
"2020-04-01","4","","KFCS","KFCS","1"
"2020-04-01","4","DH8D","KSEA","35OR","1"
"2020-04-01","4","LJ35","KVGT","KSDL","1"
"2020-04-01","4","CRJ9","88PA","KMSP","1"
"2020-04-01","4","CRJ9","KRST","KATL","1"
"2020-04-01","4","EC45","KETB","KMSN","1"
"2020-04-01","4","J328","KMDW","KLDM","1"
"2020-04-01","4","B737","KSTL","KECP","1"
"2020-04-01","4","","KRNT","61WA","1"
"2020-04-01","4","","5WI4","KUGN","1"
"2020-04-01","4","B738","KFTG","KBWI","1"
"2020-04-01","4","B77W","KMIA","EGLL","1"
"2020-04-01","4","","YSBK","YCNK","1"
"2020-04-01","4","","KORD","KGSO","1"
"2020-04-02","5","","CYOO","CYOO","3"
"2020-04-02","5","","YGYM","YRBB","1"
"2020-04-02","5","A321","KATL","KPHX","1"
"2020-04-02","5","","KE63","KFFZ","1"
"2020-04-02","5","CRJ7","KCLT","KCLE","2"
"2020-04-02","5","C208","NM01","KABQ","1"
"2020-04-02","5","B763","EDDK","KEWR","1"
"2020-04-02","5","","CA66","KPAO","2"
"2020-04-02","5","B712","KMSP","KORD","1"
"2020-04-02","5","A321","KMCO","KPHL","1"
"2020-04-02","5","CRJ7","KPHL","OH48","1"
"2020-04-02","5","A321","KFLL","KATL","1"
"2020-04-02","5","B737","KSMF","KRIR","1"
"2020-04-02","5","","WMSA","WMSA","1"
"2020-04-02","5","B737","KPHX","KHOU","1"
"2020-04-02","5","","KJFK","BIKF","1"
"2020-04-02","5","A388","YSSY","YMML","1"
"2020-04-02","5","B407","GA89","GA53","1"
"2020-04-02","5","B752","EPGD","EETN","1"
"2020-04-02","5","G44","OTBH","OTBH","2"
"2020-04-02","5","AS50","KIAH","KEYQ","1"
"2020-04-02","5","","EDDP","WSSS","1"
"2020-04-02","5","B752","KSEA","8MI9","1"
"2020-04-02","5","","EGLL","OBBI","1"
"2020-04-02","5","B738","KRDU","KDFW","4"
"2020-04-02","5","B738","KDCA","KLAS","1"
"2020-04-02","5","B763","KEWR","KPHL","1"
"2020-04-02","5","B06","KTTN","KTTN","1"
"2020-04-02","5","B77W","YMML","OMDB","1"
"2020-04-02","5","LJ45","LEMG","ESGG","1"
"2020-04-02","5","","GE99","XS18","1"
"2020-04-02","5","C441","KHEF","KHEF","1"
"2020-04-02","5","A320","KONT","KPHX","1"
"2020-04-02","5","TBM8","KPDK","KLNS","1"
"2020-04-02","5","B763","KMHR","KSDF","1"
"2020-04-02","5","","KSTL","KIAD","2"
"2020-04-02","5","","KFMY","FA37","1"
"2020-04-02","5","DH8D","ENZV","ENUL","1"
"2020-04-02","5","","KSEE","KSDM","1"
"2020-04-02","5","B737","KBWI","KHFD","1"
"2020-04-02","5","","KMGY","KAOH","1"
"2020-04-02","5","","KADS","K2F7","1"
"2020-04-02","5","C30J","ETAR","ETAR","4"
"2020-04-02","5","B752","KORL","KATL","2"
"2020-04-02","5","A321","LPPT","EDDF","1"
"2020-04-02","5","","KTPA","KLAS","1"
"2020-04-02","5","A320","KRSW","KORD","2"
"2020-04-02","5","","KHND","K1G4","1"
"2020-04-02","5","B738","KDFW","KTUS","2"
"2020-04-02","5","C30J","ETAR","EDRS","1"
"2020-04-02","5","DH8D","3OR8","KSEA","1"
"2020-04-02","5","","SC86","KLQK","3"
"2020-04-02","5","","KTPF","09FD","1"
"2020-04-02","5","","KTVL","KO27","1"
"2020-04-02","5","","02PR","TJMZ","2"
"2020-04-02","5","","K1C5","KLOT","1"
"2020-04-02","5","CRJ2","KDEN","KFAT","1"
"2020-04-02","5","","FD29","KEVB","1"
"2020-04-02","5","","YMML","YPPH","1"
"2020-04-02","5","","KHEE","KDFW","1"
"2020-04-02","5","","KPRC","KGEU","1"
"2020-04-02","5","B738","KDTW","KAKH","1"
"2020-04-02","5","EC35","6PA0","KJFK","1"
"2020-04-02","5","B738","KLAX","KMSP","1"
"2020-04-02","5","","ESMS","EDDK","1"
"2020-04-02","5","E75L","KPHX","KPAE","1"
"2020-04-02","5","E145","KCLT","PN06","1"
"2020-04-02","5","PC12","KBWI","PN35","1"
"2020-04-02","5","B737","KDTW","KDEN","1"
"2020-04-02","5","A321","KORD","KLAX","1"
"2020-04-03","6","","KLAS","KMSP","2"
"2020-04-03","6","","KDTW","KHFY","1"
"2020-04-03","6","A306","KPHL","KSDF","1"
"2020-04-03","6","","KMFE","KDFW","1"
"2020-04-03","6","","KDTO","69XS","1"
"2020-04-03","6","BE20","KMIT","KSJC","1"
"2020-04-03","6","A320","CFQ7","CYVR","2"
"2020-04-03","6","","YMMB","YFCK","3"
"2020-04-03","6","","YJCW","YHEC","2"
"2020-04-03","6","DH8D","CYXX","CYYC","2"
"2020-04-03","6","B752","KSAN","KOAK","1"
"2020-04-03","6","B752","LSZM","LSGG","1"
"2020-04-03","6","B737","KLAX","35AZ","1"
"2020-04-03","6","A320","LGAV","LGIR","1"
"2020-04-03","6","A359","OTHH","LEBL","1"
"2020-04-03","6","A169","EGCN","EGCN","1"
"2020-04-03","6","A320","KATL","KBWI","2"
"2020-04-03","6","A306","KTYS","KDFW","1"
"2020-04-03","6","BE99","KMKE","KCWA","2"
"2020-04-03","6","CRJ2","KIAD","06VA","1"
"2020-04-03","6","B763","KPHX","KSDF","1"
"2020-04-03","6","","KFAT","KBUR","1"
"2020-04-03","6","","KX50","KDAB","2"
"2020-04-03","6","BE40","FL57","KTPF","1"
"2020-04-03","6","A320","CFQ7","CYYZ","1"
"2020-04-03","6","","KPVU","KVCB","1"
"2020-04-03","6","C208","KSMF","K1O2","1"
"2020-04-03","6","B737","KMDW","KSDF","2"
"2020-04-03","6","","5NC3","KSOP","1"
"2020-04-03","6","","KISO","KTTA","3"
"2020-04-03","6","CRJ9","EDDL","EDDM","1"
"2020-04-03","6","","KALN","KSET","1"
"2020-04-03","6","E75L","KPDX","KPAE","1"
"2020-04-03","6","","KHND","KU30","1"
"2020-04-03","6","","KPDK","K49A","1"
"2020-04-03","6","E195","LIRF","LIMC","1"
"2020-04-03","6","","KNSE","1AL4","1"
"2020-04-03","6","","KEVB","KOMN","1"
"2020-04-03","6","","KFXE","KFXE","3"
"2020-04-03","6","C25C","KALN","44IS","1"
"2020-04-03","6","C750","KSDL","KTEB","1"
"2020-04-03","6","E75L","KSRQ","KEWR","1"
"2020-04-03","6","","0GA2","SC32","1"
"2020-04-03","6","A320","KFLL","CYUL","1"
"2020-04-03","6","LJ45","KSGH","KLUK","1"
"2020-04-03","6","B429","KEVY","K33N","1"
"2020-04-03","6","B762","LFBO","LFLL","1"
"2020-04-03","6","","8FA4","KOMN","1"
"2020-04-03","6","","KECP","KAAF","1"
"2020-04-03","6","","KVUO","KOAK","1"
"2020-04-03","6","A319","KORD","KBNA","1"
"2020-04-03","6","","KATL","K9A1","1"
"2020-04-03","6","","KSEE","KP52","1"
"2020-04-03","6","","K61B","KLGB","1"
"2020-04-03","6","A20N","KLAS","KSEA","1"
"2020-04-03","6","","KRNV","KRNV","1"
"2020-04-03","6","","KHPN","KISP","1"
"2020-04-03","6","B738","SSJC","SBGR","1"
"2020-04-03","6","","KTYQ","2II0","1"
"2020-04-03","6","","KTCY","KSCK","1"
"2020-04-03","6","","8NC2","KAKH","2"
"2020-04-03","6","","KATL","KIAD","1"
"2020-04-03","6","A320","KJFK","KLGB","1"
"2020-04-03","6","A319","KLAX","7PS7","1"
"2020-04-03","6","LJ36","3XS5","KNZY","1"
"2020-04-03","6","B738","KBOS","KMIA","1"
"2020-04-03","6","B712","KATL","NC16","1"
"2020-04-03","6","B350","YBBN","YHBA","1"
"2020-04-04","7","B737","KSKA","KLAS","1"
"2020-04-04","7","","KSAC","KSAC","4"
"2020-04-04","7","B738","RJTT","RJOM","5"
"2020-04-04","7","A321","KMIA","KSEA","1"
"2020-04-04","7","","KBWI","KCVG","1"
"2020-04-04","7","BE99","KOLS","KPHX","1"
"2020-04-04","7","A306","TJIG","KSDF","1"
"2020-04-04","7","AS50","KWHP","KHHR","1"
"2020-04-04","7","AS50","KCGZ","KPHX","1"
"2020-04-04","7","DH8D","KBOI","KPDX","2"
"2020-04-04","7","B748","VHHH","EDDF","1"
"2020-04-04","7","EC45","AZ63","KAVQ","1"
"2020-04-04","7","DHC2","1AK8","PANC","1"
"2020-04-04","7","B737","KDEN","KPHX","4"
"2020-04-04","7","B737","KHOU","KSTL","1"
"2020-04-04","7","B407","58AK","PAMR","2"
"2020-04-04","7","B737","KDEN","KRIR","1"
"2020-04-04","7","B737","KSMF","60CO","1"
"2020-04-04","7","","EHBK","KBOS","1"
"2020-04-04","7","C25A","EGGD","LEBL","1"
"2020-04-04","7","B744","UUDD","EHAM","2"
"2020-04-04","7","B763","RCKH","RJAA","1"
"2020-04-04","7","B763","KSDF","PANC","1"
"2020-04-04","7","C150","EHGG","EDLS","1"
"2020-04-04","7","E75S","KCMH","KPHL","1"
"2020-04-04","7","B738","KFLL","KORD","2"
"2020-04-04","7","","KBOW","KPIE","1"
"2020-04-04","7","","KN94","5PS5","1"
"2020-04-04","7","B738","KMSP","KMCF","1"
"2020-04-04","7","E75L","KS39","CO12","1"
"2020-04-04","7","","WS17","KOCQ","1"
"2020-04-04","7","CRJ2","KFWA","KORD","1"
"2020-04-04","7","","7NC3","KGWW","1"
"2020-04-04","7","B737","KATL","FL57","1"
"2020-04-04","7","C510","KJYO","KDPA","1"
"2020-04-04","7","","KDTS","KX13","1"
"2020-04-04","7","AS50","CD28","CD28","3"
"2020-04-04","7","TBM9","KGPI","KBJC","1"
"2020-04-04","7","","KCFE","MN18","2"
"2020-04-04","7","","KPMP","KBUF","1"
"2020-04-04","7","","KP19","K1G4","1"
"2020-04-04","7","","69NC","KHKY","1"
"2020-04-04","7","EN28","KSDC","KSDC","1"
"2020-04-04","7","","MN18","MN19","1"
"2020-04-04","7","","KISM","4FL9","1"
"2020-04-04","7","","16FD","KDAB","1"
"2020-04-04","7","","KECP","5FL0","1"
"2020-04-04","7","","9OI5","KLHQ","1"
"2020-04-04","7","","KP08","KRYN","1"
"2020-04-04","7","","KHEF","KHEF","4"
"2020-04-04","7","B738","TJIG","KMIA","1"
"2020-04-04","7","B744","EDDF","LTBA","1"
"2020-04-04","7","","KLNK","NE42","4"
"2020-04-04","7","","KBJC","CO60","1"
"2020-04-04","7","GL5T","KCMH","KMDW","1"
"2020-04-04","7","A320","KLAS","CO12","1"
"2020-04-04","7","","KAWO","96WA","2"
"2020-04-04","7","F2LX","KPVU","KPAE","1"
"2020-04-04","7","E170","KATL","KORD","1"
"2020-04-04","7","TBM8","KGAI","PN66","1"
"2020-04-04","7","","CYXX","WN08","2"
"2020-04-04","7","","PAAQ","AK63","1"
"2020-04-04","7","CRJ7","KHPN","KDCA","1"
"2020-04-04","7","","KRIV","KSEE","1"
"2020-04-04","7","CRJ9","KEYE","KDTW","1"
"2020-04-04","7","","KIAG","KDKK","1"
"2020-04-04","7","","GA53","KRYY","1"
"2020-04-04","7","B77L","KLAX","KMIA","1"
"2020-04-04","7","B744","PANC","KSDF","1"
"2020-04-04","7","A321","RCSS","RCQC","1"
"2020-04-04","7","","NJ52","NJ52","1"
"2020-04-05","1","","35OR","KLAX","1"
"2020-04-05","1","B772","KJFK","EGLL","1"
"2020-04-05","1","B738","KISM","KPHX","2"
"2020-04-05","1","E75L","KSNA","KPAE","1"
"2020-04-05","1","B738","YMML","YPAD","3"
"2020-04-05","1","","VABB","VABB","1"
"2020-04-05","1","E75L","KMSP","KORD","3"
"2020-04-05","1","EC45","7OH1","KLPR","1"
"2020-04-05","1","","KRSW","KBWI","2"
"2020-04-05","1","B737","KBNA","KATL","2"
"2020-04-05","1","B737","KMDW","KX04","1"
"2020-04-05","1","","KSJC","KSJC","2"
"2020-04-05","1","B737","KPHX","KSNA","2"
"2020-04-05","1","B738","EHAM","LFPG","1"
"2020-04-05","1","B744","EGCN","EDDF","1"
"2020-04-05","1","A321","KLAS","KCLT","2"
"2020-04-05","1","A319","UWWW","ULLP","1"
"2020-04-05","1","A20N","EDDT","EDDF","1"
"2020-04-05","1","","KJFK","EBLG","2"
"2020-04-05","1","","EDDC","EDDS","1"
"2020-04-05","1","","LKPR","LKKL","1"
"2020-04-05","1","B752","KRSW","KATL","3"
"2020-04-05","1","A319","KMKE","KCLT","1"
"2020-04-05","1","","KCMH","KFLL","1"
"2020-04-05","1","B738","KAUS","KLAX","2"
"2020-04-05","1","A320","KDFW","KATL","2"
"2020-04-05","1","","ESOW","ESSU","1"
"2020-04-05","1","B712","KVPS","KATL","2"
"2020-04-05","1","A332","EGSS","LTBA","1"
"2020-04-05","1","B752","KJFK","KLAS","1"
"2020-04-05","1","","KBED","KMVY","1"
"2020-04-05","1","","KHPN","KMVY","1"
"2020-04-05","1","C77R","EDWI","EDKL","1"
"2020-04-05","1","","9PA2","KDMW","1"
"2020-04-05","1","LJ45","EDDB","EDDN","1"
"2020-04-05","1","","KMKY","KFMY","1"
"2020-04-05","1","A320","KPHL","KRSW","1"
"2020-04-05","1","","KJQF","KJQF","3"
"2020-04-05","1","A321","LEBL","EGKK","1"
"2020-04-05","1","SW4","YBBN","YBCS","1"
"2020-04-05","1","","OTHH","VOBL","1"
"2020-04-05","1","","KGRB","KGRB","2"
"2020-04-05","1","CRJ2","KDEN","KSNS","1"
"2020-04-05","1","","KOQW","KPVB","1"
"2020-04-05","1","","6VA2","KEZF","1"
"2020-04-05","1","B763","TJSJ","KEWR","1"
"2020-04-05","1","E75L","CYVR","KSEA","1"
"2020-04-05","1","","K6D6","MI19","1"
"2020-04-05","1","","KPHX","KSTL","1"
"2020-04-05","1","C25C","KSLC","KLAS","1"
"2020-04-05","1","A319","KLAX","KORD","1"
"2020-04-05","1","","KABQ","02XS","1"
"2020-04-05","1","B738","K8A6","KBWI","1"
"2020-04-05","1","","KC29","WS62","1"
"2020-04-05","1","B737","KPHL","KATL","1"
"2020-04-05","1","E75S","KLGA","7PS7","1"
"2020-04-05","1","","55FD","FD93","1"
"2020-04-05","1","CRJ7","KHPN","KDCA","1"
"2020-04-05","1","","KTAZ","33IL","1"
"2020-04-05","1","A306","EDDP","ESSA","1"
"2020-04-05","1","B748","ELLX","VTBS","1"
"2020-04-05","1","B737","KDAL","KBTF","1"
"2020-04-05","1","","LL22","9WI8","1"
"2020-04-05","1","","KN37","K4N1","1"
"2020-04-05","1","B429","6NK1","CNJ3","1"
"2020-04-05","1","","KEGI","K79J","1"
"2020-04-05","1","","KLVJ","KLVJ","1"
"2020-04-05","1","A319","KORD","KROC","1"
"2020-04-05","1","","LIMC","OTHH","1"
"2020-03-30","2","B737","KFLL","7PS7","1"
"2020-03-30","2","B744","PANC","KORD","9"
"2020-03-30","2","B738","KAUS","KOAK","1"
"2020-03-30","2","B738","KRDU","KBWI","1"
"2020-03-30","2","R22","KMLE","KMLE","5"
"2020-03-30","2","CRJ9","KMSP","KBKL","3"
"2020-03-30","2","B737","KBOS","KMDW","1"
"2020-03-30","2","B738","KSEA","CO12","1"
"2020-03-30","2","A320","KSEA","KSNA","1"
"2020-03-30","2","B738","RJOA","RJTT","6"
"2020-03-30","2","CRJ9","KPHX","KTUS","3"
"2020-03-30","2","B737","KLAS","KSJC","2"
"2020-03-30","2","B734","ENZV","ENUL","1"
"2020-03-30","2","CRJ2","KLAX","KSBA","1"
"2020-03-30","2","E195","UMMS","LFPG","1"
"2020-03-30","2","B738","ENZV","ENGM","6"
"2020-03-30","2","E75S","KPIT","KBOS","1"
"2020-03-30","2","A320","LFBO","LFPO","1"
"2020-03-30","2","CRJ2","KDEC","KORD","2"
"2020-03-30","2","A320","KBWI","KRSW","1"
"2020-03-30","2","B737","KCLE","KEWR","1"
"2020-03-30","2","A319","LDZA","EDDS","1"
"2020-03-30","2","B712","KLGA","KCLT","1"
"2020-03-30","2","C56X","CYYZ","KFXE","1"
"2020-03-30","2","B737","KDAL","KFLL","3"
"2020-03-30","2","B738","KBOI","KSFF","1"
"2020-03-30","2","B772","KIAD","KSFO","2"
"2020-03-30","2","B739","KDEN","KEWR","2"
"2020-03-30","2","A319","LOWW","EDDL","1"
"2020-03-30","2","AS50","KPHX","23AZ","1"
"2020-03-30","2","B737","KCLE","KFTG","1"
"2020-03-30","2","B738","KLAX","KSFO","1"
"2020-03-30","2","E75S","KLAX","KPHX","1"
"2020-03-30","2","A320","KLAX","KSEA","1"
"2020-03-30","2","B762","EDDK","LFBD","1"
"2020-03-30","2","B734","LFPG","LTBW","1"
"2020-03-30","2","B06","KORF","KORF","1"
"2020-03-30","2","B737","KSEA","KORD","1"
"2020-03-30","2","A319","KORD","CYYZ","1"
"2020-03-30","2","B737","KBWI","KPVD","1"
"2020-03-30","2","B737","KBUF","KFTG","1"
"2020-03-30","2","A320","SBSP","SNPA","1"
"2020-03-30","2","B737","KSMF","KPAE","1"
"2020-03-30","2","E120","ENGM","ENUL","1"
"2020-03-30","2","E190","78MI","KBOS","1"
"2020-03-30","2","A320","KLAS","KIAH","1"
"2020-03-31","3","PC12","KLZU","KNRQ","1"
"2020-03-30","2","","KRUQ","5NC1","1"
"2020-03-30","2","","FD33","KLAL","1"
"2020-03-30","2","","YMMB","YTDN","4"
"2020-03-30","2","","KDFW","KTYR","2"
"2020-03-30","2","","KSTP","MN47","1"
"2020-03-30","2","","KCVG","KTUL","1"
"2020-03-30","2","","KGRR","KORD","4"
"2020-03-30","2","","EDKB","EHGG","1"
"2020-03-30","2","","KBWI","KCVG","1"
"2020-03-30","2","","KLGA","KMSN","1"
"2020-03-30","2","","KFFZ","KWHP","1"
"2020-03-30","2","","KDET","KPTK","1"
"2020-03-30","2","","KAEG","KAEG","2"
"2020-03-30","2","","89LL","89LL","2"
"2020-03-30","2","","KMSP","KBOS","1"
"2020-03-30","2","","FL57","KMKY","2"
"2020-03-30","2","","00KS","SN59","2"
"2020-03-30","2","","KILG","KEVY","1"
"2020-03-30","2","","WN21","KBFI","1"
"2020-03-30","2","","K9A1","KPDK","3"
"2020-03-30","2","","KNZY","KOXR","1"
"2020-03-30","2","","KCVG","FL35","1"
"2020-03-30","2","","KJWN","KBNA","1"
"2020-03-30","2","","11MO","K3LF","1"
"2020-03-30","2","","KDFW","KLAS","2"
"2020-03-30","2","","63CN","KSQL","1"
"2020-03-30","2","","KWRI","ETAR","1"
"2020-03-30","2","","KPIB","KPIB","1"
"2020-03-30","2","","K54J","KVPS","1"
"2020-03-31","3","","KJVY","KJVY","2"
"2020-03-31","3","","YCBG","YTUA","1"
"2020-03-31","3","B738","KHOU","KDEN","3"
"2020-03-31","3","CRJ2","06VA","KIAD","2"
"2020-03-31","3","B739","KSFO","KAUS","1"
"2020-03-31","3","E75S","KLGA","3OH5","1"
"2020-03-31","3","","KHIO","KHIO","15"
"2020-03-31","3","F9EX","KLNK","EGLF","1"
"2020-03-31","3","","KONT","KSLC","1"
"2020-03-31","3","CRJ2","KMSP","KMLI","1"
"2020-03-31","3","CRJ2","KIAD","KMHT","1"
"2020-03-31","3","B407","KORL","KISM","2"
"2020-03-31","3","CRJ2","KIAD","KBUF","2"
"2020-03-31","3","B738","KSAN","KPHX","1"
"2020-03-31","3","B752","EDDP","EDDF","2"
"2020-03-31","3","B752","KMSP","KCVG","1"
"2020-03-31","3","A306","KIAD","KEWR","1"
"2020-03-31","3","B737","CYVR","CMF2","1"
"2020-03-31","3","B737","KDAL","KATL","2"
"2020-03-31","3","B752","KMKE","05IN","1"
"2020-03-31","3","B738","KLAS","KLAX","4"
"2020-03-31","3","","KDFW","KLAS","1"
"2020-03-31","3","","KMDW","KATW","1"
"2020-03-31","3","B737","KEFD","KFLL","1"
"2020-03-31","3","E35L","EDDS","BIKF","1"
"2020-03-31","3","","UUWW","ULLP","2"
"2020-03-31","3","B77L","KJFK","RKSI","1"
"2020-03-31","3","","KLAX","KORD","1"
"2020-03-31","3","CL65","LTFJ","LTBW","1"
"2020-03-31","3","B752","KSDF","KSWF","1"
"2020-03-31","3","AT73","KIND","OH88","1"
"2020-03-31","3","B752","KSDF","74IN","1"
"2020-03-31","3","B77L","OMDB","LIMC","1"
"2020-03-31","3","MD11","YSSY","WSSS","1"
"2020-03-31","3","B737","KFLL","KBNA","3"
"2020-03-31","3","B734","LFPG","EDDB","1"
"2020-03-31","3","","KMCI","KDCA","1"
"2020-03-31","3","","KORD","KSEA","1"
"2020-03-31","3","E170","KOMA","CO12","1"
"2020-03-31","3","A388","EGLL","VTBS","1"
"2020-03-31","3","","LFPG","LEMD","1"
"2020-03-31","3","","ESMH","ESMH","1"
"2020-03-31","3","TEX2","KNSE","KGZH","4"
"2020-03-31","3","","KCLW","KPIE","1"
"2020-03-31","3","","KBUY","KBUY","2"
"2020-03-31","3","","KSGF","KORD","1"
"2020-03-31","3","C208","KONT","KSBP","2"
"2020-03-31","3","CRJ9","KDTW","CYUL","1"
"2020-03-31","3","","KUKF","KHKY","1"
"2020-03-31","3","","KAPF","KLOT","1"
"2020-03-31","3","RF3","EDGB","EDGS","1"
"2020-03-31","3","","ESSA","ESTA","1"
"2020-03-31","3","B739","KMSP","KSFO","3"
"2020-03-31","3","TBM8","K5I4","KC62","1"
"2020-03-31","3","A139","3MD6","KW32","1"
"2020-03-31","3","B77L","LEBL","EHAM","1"
"2020-03-31","3","","01LL","KSTL","1"
"2020-03-31","3","B737","KBNA","KEFD","1"
"2020-03-31","3","CRJ9","KCVG","KDFW","1"
"2020-03-31","3","CRJ2","0MS2","KDFW","1"
"2020-03-31","3","EC45","KSWF","KACY","1"
"2020-03-31","3","","KAPA","CO96","1"
"2020-03-31","3","","KCPK","54NC","1"
"2020-03-31","3","","KSEE","KMYF","2"
"2020-03-31","3","","KOKV","KGAI","1"
"2020-03-31","3","CRJ7","KORF","KDCA","1"
"2020-03-31","3","PRM1","KFFZ","KSNA","1"
"2020-03-31","3","","TX92","KAUS","1"
"2020-03-31","3","","9WA7","KBFI","1"
"2020-03-31","3","B77L","EBBR","RKSI","1"
"2020-03-31","3","B744","SAEZ","KMIA","1"
"2020-03-31","3","B77W","VTBS","EHAM","1"
"2020-03-31","3","C680","KMIA","LKPR","1"
"2020-03-31","3","B744","ZGSZ","PANC","1"
"2020-03-31","3","B78X","OMDB","EHAM","1"
"2020-03-31","3","B712","KJFK","KBOS","1"
"2020-03-31","3","HDJT","KLGA","KLUK","1"
"2020-04-01","4","C208","7NE6","KOMA","1"
"2020-04-01","4","B752","KJFK","KSAN","3"
"2020-04-01","4","CRJ7","KCLT","KVPS","1"
"2020-04-01","4","B737","KATL","KEFD","1"
"2020-04-01","4","B748","PANC","VHHH","4"
"2020-04-01","4","B737","KLAS","KSJC","4"
"2020-04-01","4","B738","KDFW","SC08","1"
"2020-04-01","4","A343","MROC","EDDF","1"
"2020-04-01","4","B739","KDEN","KDFW","1"
"2020-04-01","4","MD11","EDDF","UNNT","1"
"2020-04-01","4","B752","CYHM","CYMX","1"
"2020-04-01","4","A333","RKSI","RKSI","1"
"2020-04-01","4","EC35","CA73","KSAC","1"
"2020-04-01","4","A332","VHHH","RCTP","3"
"2020-04-01","4","EC35","EDKB","EDVE","1"
"2020-04-01","4","B752","KSDF","60IN","1"
"2020-04-01","4","B763","SAEZ","SBKP","1"
"2020-04-01","4","A321","KTPA","58OH","1"
"2020-04-01","4","A359","ETSI","EDDS","1"
"2020-04-01","4","B763","PANC","KNUW","1"
"2020-04-01","4","C550","XS39","KMFE","1"
"2020-04-01","4","B763","ETAR","OTBH","1"
"2020-04-01","4","B77L","OMDB","OMDB","1"
"2020-04-01","4","C208","KDFW","6XS7","1"
"2020-04-01","4","B737","ENVA","ENZV","1"
"2020-04-01","4","B752","KSLC","KPHX","1"
"2020-04-01","4","C208","CYVR","CYYJ","2"
"2020-04-01","4","E120","WA49","KYKM","1"
"2020-04-01","4","B762","KPHX","KABE","1"
"2020-04-01","4","CRJ9","KXNA","KATL","4"
"2020-04-01","4","B734","YMML","YBBN","1"
"2020-04-01","4","E145","KGSP","KORD","1"
"2020-04-01","4","A320","LEBL","LEMU","1"
"2020-04-01","4","TBM8","KOMA","NE67","1"
"2020-04-01","4","B737","KBWI","KISP","2"
