"Source","Target","flights_count"
"EDDF","ESSA","8.0"
"ESMS","EDDK","9.0"
"LIRF","EGPH","1.0"
"CYUL","KPHL","5.0"
"OTHH","LIMC","4.0"
"CYVR","VHHH","5.0"
"LFPG","VTBS","2.0"
"KJFK","ELLX","4.0"
"OMDB","LROP","1.0"
"ENGM","LSZH","1.0"
"EGSS","LFYR","1.0"
"EPPO","EDFH","1.0"
"6TE1","MMRX","1.0"
"LDZK","LJLJ","1.0"
"LIML","EDMA","1.0"
"KORD","EKCH","1.0"
"VHHH","ESSA","1.0"
"CFQ7","KSEA","1.0"
"KIWA","CYXE","1.0"
"CYHM","EGGW","1.0"
"EDDS","UKKT","1.0"
"EBLG","EGSS","7.0"
"KMIA","SKBO","14.0"
"KLNK","EGLF","1.0"
"ETAR","OMDW","1.0"
"SKBO","KIAH","1.0"
"EHEH","LIRF","1.0"
"OEDF","VHHH","4.0"
"LFPG","RKSI","6.0"
"EGLL","KATL","12.0"
"LFPG","EGNX","4.0"
"OTHH","LHBP","6.0"
"KORD","RJTT","4.0"
"LSZH","LPPT","4.0"
"LEVC","LFMY","1.0"
"RPLL","RJTL","1.0"
"LIPZ","EGSS","1.0"
"EGNX","EBMB","2.0"
"YBCG","VHHH","1.0"
"EDDF","LOWL","1.0"
"EBAW","EDDB","1.0"
"KBOS","EGAA","1.0"
"UUDD","OTHH","3.0"
"FAGM","SBGR","1.0"
"EDFB","LKKL","1.0"
"LFPG","LIRF","10.0"
"LKPR","LEBL","1.0"
"LFML","EBLG","6.0"
"DAAG","LFPG","8.0"
"MROC","KLAX","1.0"
"LHBP","EDDP","9.0"
"OTHH","VOMM","4.0"
"EGLL","OTHH","27.0"
"ZGSZ","VHHH","1.0"
"EBBR","EDDF","12.0"
"LEMD","EDDK","12.0"
"YSSY","OMDB","1.0"
"UUEE","EDDB","2.0"
"EGGW","LIPZ","1.0"
"EGTE","LFNE","1.0"
"OERK","VGTJ","1.0"
"VMMC","VHHH","2.0"
"LZIB","LOWW","1.0"
"EGCC","EIDW","15.0"
"EFHK","EETN","3.0"
"EGLL","OBBI","5.0"
"KJFK","CYYZ","13.0"
"LLBG","VHHH","3.0"
"LCEN","LTBA","1.0"
"EBLG","EDDK","1.0"
"EBBR","VHHH","1.0"
"EFMA","ESSN","1.0"
"YMML","EDDF","1.0"
"LOWW","LJLJ","1.0"
"VGTJ","LTBA","1.0"
"RKSI","WBKK","1.0"
"DAAG","LPPT","1.0"
"EPMR","LKBR","1.0"
"EGCN","PANC","1.0"
"LEVC","EHAM","1.0"
"CZBM","KROC","1.0"
"EDDP","LIRA","5.0"
"EDDP","67KY","3.0"
"EBBR","LGAV","9.0"
"ETAR","OTBH","2.0"
"EDDV","EGNX","7.0"
"EBBR","LEBL","3.0"
"OMDW","VOMM","1.0"
"LOWL","EDDP","5.0"
"CYHM","EDDV","2.0"
"OMSJ","EDDF","2.0"
"UUEE","WSSS","1.0"
"EGLL","EICK","6.0"
"EGLF","LFML","1.0"
"EGPH","EHAM","2.0"
"EPWA","EGPH","1.0"
"VTBS","WSAP","2.0"
"EBMB","EDDF","2.0"
"EGNX","71KY","2.0"
"LIMC","LFNR","1.0"
"EDDP","LIPY","1.0"
"ENGM","LTBW","2.0"
"EBMB","LIRF","4.0"
"OMDB","WSAP","1.0"
"EBLG","LEZG","1.0"
"EDDG","LSZH","2.0"
"MROC","LSZH","1.0"
"EDDP","LFPG","18.0"
"OMDB","EGLL","7.0"
"VTBS","EFHK","4.0"
"RCTP","KHHR","3.0"
"VHHH","VCBI","2.0"
"EGLF","OMAA","1.0"
"UUDD","EGSS","2.0"
"LROP","EGCN","3.0"
"VHHH","VTBT","1.0"
"EHAM","FACT","1.0"
"KPAE","RJTT","1.0"
"EGPF","EIDW","1.0"
"VOBL","OMSJ","1.0"
"EHAM","LMML","2.0"
"LLBG","CYHM","1.0"
"VIDP","OMAA","1.0"
"YSSY","RJTT","1.0"
"VHHH","LTBA","3.0"
"EDDF","WSSS","3.0"
"OMDB","LIMC","4.0"
"WMKK","RCTP","8.0"
"VHHH","LIMC","4.0"
"EDDK","LEMG","1.0"
"LEMD","LPPR","8.0"
"EGSS","LEMD","6.0"
"KOXR","MMTJ","1.0"
"KOAK","YSSY","2.0"
"KSFO","EGLL","5.0"
"EGLL","OERK","1.0"
"EBLG","EIDW","5.0"
"EHAM","LROP","6.0"
"WSSS","ZGGG","5.0"
"EDTZ","LSMD","2.0"
"CYUL","KMMU","1.0"
"EHRD","LMML","1.0"
"LEMD","SKMA","1.0"
"KCLM","CYYJ","1.0"
"LEMG","ESSB","2.0"
"WSSS","ZUCK","1.0"
"KMKY","CYUL","1.0"
"VTBS","LFPG","1.0"
"KFLL","TBPB","3.0"
"KMIA","CYYZ","1.0"
"RPLL","RCTP","12.0"
"EDDP","LIPZ","5.0"
"EVRA","UMMS","1.0"
"YMML","LLSD","1.0"
"LDZA","LYBE","3.0"
"EIDW","EGLL","21.0"
"LLBG","EDDP","5.0"
"LFPB","EGGD","1.0"
"FAOR","OTHH","3.0"
"LROP","ESSP","1.0"
"RCMQ","VMMC","1.0"
"LSZH","EDPT","1.0"
"LSZH","EDDK","1.0"
"CYYZ","KUZA","1.0"
"EBBR","ESMP","1.0"
"EIDW","EGBB","15.0"
"CYHM","KEWR","2.0"
"KORD","LTBA","1.0"
"EGVA","MO08","1.0"
"ESGG","EHAM","4.0"
"CYHM","KPOV","4.0"
"CYYT","KFLL","1.0"
"LEMD","LFPO","4.0"
"EDDB","LEVC","1.0"
"VIDP","EHAM","1.0"
"EFHK","VTBS","2.0"
"LSZH","VHHH","1.0"
"LOWW","EGKB","1.0"
"LTBA","EHBK","1.0"
"LICC","LERT","1.0"
"LFOK","LSZH","1.0"
"RJTK","VIDP","1.0"
"CYYZ","KFLL","5.0"
"OBBI","LTBW","3.0"
"LPPR","LSZH","3.0"
"CYOW","KONZ","2.0"
"KIAH","SBGR","7.0"
"ESSB","ENTS","1.0"
"CYYC","WN35","2.0"
"BIKF","LHBP","2.0"
"ELLX","KIAH","1.0"
"EGPF","EHAM","1.0"
"VHHH","OMSJ","1.0"
"VAJJ","KATL","1.0"
"EGLL","LFML","3.0"
"EIDW","KIAD","5.0"
"LFOK","KATL","1.0"
"EHAM","OMDB","9.0"
"LTBA","LGAV","2.0"
"CYYC","KBOI","2.0"
"EBBR","LFBD","3.0"
"LIPZ","EDDF","1.0"
"EHAM","LTBA","2.0"
"KIAD","LRBS","1.0"
"KOPF","CYUL","1.0"
"WMKK","VHHH","23.0"
"EGLL","67KY","3.0"
"EPWA","UKKK","5.0"
"WMKK","ZGSZ","10.0"
"ESMS","LROP","2.0"
"KMIA","EDFH","1.0"
"EGSS","LIMC","6.0"
"GMTT","LEZL","3.0"
"KOPF","EGPH","1.0"
"LSZH","EDGB","1.0"
"KJFK","MDBG","1.0"
"LSGG","OTBD","1.0"
"OMDW","OTBH","1.0"
"EGKK","CYYZ","2.0"
"ESGG","EBLG","5.0"
"LYBE","LOWW","2.0"
"EKRN","ESKN","1.0"
"OMDB","LHBP","2.0"
"LHBP","LTBA","4.0"
"WSSS","RKSI","16.0"
"EDDK","KPHL","5.0"
"EDDL","LOWS","3.0"
"FAOR","LTBW","1.0"
"CYOW","KDTW","2.0"
"EGCC","LSZH","2.0"
"EHAM","ESSB","1.0"
"EHBK","OMDW","1.0"
"OMSJ","VIDP","1.0"
"EETN","UUDD","1.0"
"0NK0","CNJ3","1.0"
"EDDF","KATL","10.0"
"EDDK","EIDW","7.0"
"CYYZ","KLAX","7.0"
"LLBG","EBLG","13.0"
"KDTW","CYOW","2.0"
"LEMD","EDDL","1.0"
"RJBB","RCTP","24.0"
"LFBO","LEMD","1.0"
"RJTT","KLAX","2.0"
"ESSA","VTBS","2.0"
"07KY","EDDK","1.0"
"LFPG","LPPT","3.0"
"EFHK","EKRK","1.0"
"KMTC","CYPT","1.0"
"OMDW","EDDF","1.0"
"EPWA","ENGM","4.0"
"LTBA","ESSA","2.0"
"LTBA","WMKK","2.0"
"LGAV","EGLF","1.0"
"CYYC","FL35","1.0"
"KSEA","RJTJ","1.0"
"KMIA","SAEZ","2.0"
"EGLL","RCTP","3.0"
"EVRA","EDDP","1.0"
"LFLB","EDVE","1.0"
"EGSS","EYVP","1.0"
"EDWF","EFTU","1.0"
"UUEE","RCTP","1.0"
"KFLL","SKBO","1.0"
"GMMN","LEMD","1.0"
"EBLG","LLBG","1.0"
"LIMC","UNNT","3.0"
"EFHK","ESSA","23.0"
"VHHH","RKSI","46.0"
"KMIA","TBPB","5.0"
"EDDH","LETO","1.0"
"LLBG","UAAA","1.0"
"EGSS","LPPT","8.0"
"LPPT","EHWO","1.0"
"EGGP","EDDK","1.0"
"RJGG","KCVG","1.0"
"LSGG","EDGE","1.0"
"LIRF","ULLP","1.0"
"LTBA","EBBR","1.0"
"EKCH","EDDP","13.0"
"VHHH","EGLL","20.0"
"LIMC","UUEE","4.0"
"LEBL","EGKK","2.0"
"EDDK","LFBD","1.0"
"OERK","EHAM","3.0"
"LEAL","ESMX","1.0"
"EHAM","RKSI","8.0"
"LRBS","LLBG","1.0"
"EPWA","ENUL","1.0"
"EKCH","OTHH","7.0"
"LSZH","WSAP","2.0"
"EGPH","LROP","2.0"
"EKRK","EDDV","1.0"
"LILG","EGLL","1.0"
"GMMN","LTBA","1.0"
"UUEE","VCBI","1.0"
"LPPR","EIDW","3.0"
"KDFW","CYYZ","5.0"
"YSSY","NZAA","23.0"
"KJFK","OTHH","3.0"
"ENGM","EGLL","3.0"
"ESSA","EBLG","4.0"
"ZGSZ","RCTP","8.0"
"EDDF","LSGG","8.0"
"KGSO","TXKF","1.0"
"VECC","UDYZ","1.0"
"EBLG","EDDE","1.0"
"EGLL","LFNR","1.0"
"KFXE","CYYZ","2.0"
"YSSY","ZGGG","2.0"
"SBBR","KMIA","1.0"
"VTBS","ESSA","1.0"
"VTBD","KLGB","1.0"
"LFPB","EBLG","1.0"
"LKPR","EDDN","1.0"
"LIRA","EGGW","1.0"
"LSGG","LFSP","1.0"
"EKCH","EPWA","1.0"
"OMDB","OTBD","1.0"
"UUEE","LOWW","3.0"
"LZIB","EDDP","11.0"
"VTBS","RKSI","26.0"
"OMDW","LHBP","1.0"
"LFRS","EDDP","5.0"
"LTBA","EDDF","9.0"
"EDDN","KEWR","1.0"
"KSFO","RJTT","3.0"
"KDCA","CYUL","5.0"
"UUEE","ZGSZ","3.0"
"ELLX","EDDK","1.0"
"KOPF","LE85","1.0"
"LEMG","RPLL","1.0"
"EDDH","LFLI","1.0"
"EGUN","OTBH","1.0"
"ELLX","WMKK","1.0"
"LOWW","EDDM","5.0"
"CYYZ","KCLE","1.0"
"LEMD","LOWW","1.0"
"LSZH","EGKB","1.0"
"EGSS","EYVI","1.0"
"LEPA","UUDD","1.0"
"EDDM","OTHH","11.0"
"LEZG","EDDH","1.0"
"LFML","LGAV","1.0"
"CYYC","KMSP","6.0"
"RJBB","EBLG","5.0"
"LTBA","UUEE","2.0"
"CYHM","KBOS","1.0"
"EKRK","ESML","3.0"
"KORD","YSSY","1.0"
"ENGM","EFHK","1.0"
"ESSA","EBBR","1.0"
"ESMS","EKBI","1.0"
"ENGM","EGLF","1.0"
"YBBN","WSSL","1.0"
"LBWN","LLBG","1.0"
"LHBP","EDDS","1.0"
"UAAA","EGLF","1.0"
"LZIB","UUWW","1.0"
"KHPN","GOBD","1.0"
"EDDT","LFPG","2.0"
"CYYZ","KYIP","1.0"
"KMIA","ELLX","2.0"
"LFBO","LE85","1.0"
"EDDP","LGAV","6.0"
"EIDW","EGCC","15.0"
"NZAA","OTHH","7.0"
"EGVN","EPWA","1.0"
"CYVR","KORD","2.0"
"LIRF","LEMG","1.0"
"CYVR","PANC","2.0"
"NZCH","YSSY","4.0"
"EGUN","KSUU","1.0"
"LSZH","OMDB","1.0"
"LEBL","LMML","1.0"
"EDDK","EYRU","2.0"
"ZGSZ","EDDP","2.0"
"ESSN","EFMA","1.0"
"EGPH","EDDN","1.0"
"KMIA","SBGL","1.0"
"EGPH","EDDL","1.0"
"LLBG","LMML","1.0"
"VHHH","YSSY","25.0"
"YBBN","OTHH","7.0"
"EGSS","LTBA","2.0"
"LEBL","EHAM","4.0"
"EDDP","EBBR","19.0"
"EFHK","ULLI","2.0"
"EIDW","KBOS","7.0"
"EHAM","LEMD","5.0"
"KSDF","EDDK","10.0"
"CYYZ","KABE","1.0"
"EDDF","GVAC","4.0"
"KMSP","EHAM","2.0"
"CYVR","KSFO","14.0"
"EDDK","07KY","5.0"
"ENZV","EKCH","5.0"
"LTBA","LEMD","4.0"
"WSSS","LSZH","4.0"
"LHBP","LYBE","2.0"
"EDDH","EHAM","2.0"
"WSSL","VHHH","1.0"
"UMMS","LEBL","1.0"
"UUDD","LEPA","1.0"
"OMDW","WSAP","1.0"
"EBLG","EDDV","4.0"
"WSSS","RJAA","2.0"
"LIPZ","EDDK","5.0"
"KSAN","CYVR","1.0"
"LDZA","OTHH","2.0"
"LSGG","LIRF","5.0"
"EDDK","ZGSZ","5.0"
"EGBB","OTHH","1.0"
"VHHH","OBBI","7.0"
"EDDV","EBLG","5.0"
"KLAX","RJBB","4.0"
"EPPW","ETAR","1.0"
"MMTJ","KSDM","1.0"
"EDDM","LFPG","5.0"
"EDDT","EKCH","1.0"
"LGAV","EPRJ","1.0"
"LKPR","LDRG","1.0"
"KMIA","LPPT","1.0"
"LTBA","VABB","5.0"
"OTHH","VTBS","16.0"
"KIAH","EHAM","4.0"
"WSSS","RJBB","5.0"
"RCTP","RJTT","1.0"
"ELLX","LIRA","1.0"
"KLAX","NZAA","9.0"
"ESGG","EDDK","1.0"
"LEAL","ENGM","1.0"
"LIMC","HKMO","1.0"
"MMNG","KDMA","1.0"
"CYUL","KIAD","2.0"
"OMDW","ETAR","1.0"
"EHAM","OMSJ","4.0"
"LOWL","EKCH","1.0"
"EDDP","UKBB","4.0"
"RJBB","LFPG","2.0"
"LGAV","EBBR","5.0"
"CYYZ","KCLT","1.0"
"USSS","VIDP","1.0"
"LIME","EDDF","1.0"
"PANC","CMF2","1.0"
"EDDW","EKOD","1.0"
"KMCO","CYYZ","1.0"
"ELLX","EDDS","1.0"
"EYKA","EDDK","3.0"
"LKPR","LIRF","1.0"
"LOWW","EDDF","22.0"
"KEWR","TXKF","5.0"
"EBBR","UUDD","2.0"
"EDDF","LLBG","1.0"
"KMIA","MMTJ","1.0"
"KPHL","CHF2","1.0"
"LIPX","ETAR","1.0"
"SBGR","LMML","1.0"
"LFPG","SPOL","2.0"
"KSMF","CYVR","1.0"
"KLAX","EBMB","1.0"
"LMML","EHAM","2.0"
"LGAV","LEPA","1.0"
"OERK","LTBA","1.0"
"EHBK","KJFK","1.0"
"VHHH","UNNT","1.0"
"VIDP","EFHK","1.0"
"LJLJ","LYBT","1.0"
"LMML","LFBO","1.0"
"GOBD","SBGR","3.0"
"OTHH","VABB","10.0"
"6AK2","VHHH","1.0"
"OERK","LEMD","2.0"
"LDZA","EDLW","1.0"
"LFLA","EDDK","1.0"
"WSSS","OMDW","1.0"
"KDEN","CKA8","1.0"
"LIRF","LOWW","1.0"
"KLAX","RJDC","1.0"
"UMMS","EGSS","1.0"
"EINN","BIKF","1.0"
"EDDB","EGLF","2.0"
"EDDW","LEIB","1.0"
"EBLG","LTBA","1.0"
"EDDP","OBBI","21.0"
"EHAM","WMKK","4.0"
"RKSI","KCVG","4.0"
"ESSA","UUWW","5.0"
"EDLN","LIDF","1.0"
"LGAV","EDDM","4.0"
"EGCC","ENGM","1.0"
"KMIA","EBBR","9.0"
"EDDP","LFLL","6.0"
"KONT","MMTJ","5.0"
"WSSS","EDDF","4.0"
"EDDM","LOWW","6.0"
"RKSI","KVLL","1.0"
"LEMD","SLVR","1.0"
"RJBB","WMKK","1.0"
"LFML","EICK","1.0"
"FACT","EDDF","1.0"
"LSZH","SAEZ","1.0"
"LOWW","LEPA","1.0"
"LOWW","UUMO","1.0"
"EGGD","LFOT","1.0"
"EHAM","KSEA","1.0"
"EDDP","EINN","1.0"
"RKSI","LIRF","1.0"
"KSTC","CYQG","1.0"
"KORD","EDDF","33.0"
"EHAM","LDZA","5.0"
"KIAD","RKSI","3.0"
"OMDW","LTBA","5.0"
"OMDB","VHHH","30.0"
"OTHH","WMKK","7.0"
"EDDK","CYHM","1.0"
"CYYZ","KVDF","1.0"
"LDZA","LYBT","2.0"
"KLAX","EDDP","5.0"
"EDDF","LHBP","1.0"
"LROP","ESKN","1.0"
"EINN","EHAM","1.0"
"LEVC","LSZH","2.0"
"EDFH","LSGC","1.0"
"LPPT","EDDF","6.0"
"KFLL","CYUL","8.0"
"EBBR","LFNR","3.0"
"VHHH","ZGGG","2.0"
"WSSS","KLAX","3.0"
"OMDB","VOBL","9.0"
"LFPG","EDDM","4.0"
"EDDF","OMSJ","2.0"
"EGSS","EBLG","8.0"
"EBBR","EHAM","2.0"
"EINN","KORD","4.0"
"EGLL","EINN","5.0"
"KPHL","LFPG","5.0"
"EGSS","EHEH","3.0"
"LFQB","EHRD","1.0"
"CYYZ","LTBA","2.0"
"EBLG","KIAH","1.0"
"SAEZ","KU42","2.0"
"KOPF","SKBO","2.0"
"RPLL","OMAA","1.0"
"CYOO","9WS2","1.0"
"OMDB","RJBB","2.0"
"EGLL","CYYZ","16.0"
"RCTP","WMKK","6.0"
"KMIA","LKPR","1.0"
"EHAM","KORD","19.0"
"CYYZ","KORD","25.0"
"OI32","CYHM","2.0"
"KORD","EDDK","1.0"
"EGNT","EHAM","3.0"
"EGSS","EPMO","2.0"
"EHAM","LEBL","5.0"
"VGTJ","OERK","1.0"
"OTHH","FABA","1.0"
"EDDF","CYUL","6.0"
"KFLL","EGLL","1.0"
"EDDF","EBMB","1.0"
"LLBG","EBMB","1.0"
"UMMS","UUEE","3.0"
"DAAG","EBBR","1.0"
"KEYE","CYHM","1.0"
"EDDF","LTBW","1.0"
"KATL","LFPG","1.0"
"EDDP","RKSI","7.0"
"EGLL","EIDW","21.0"
"YSSY","OTHH","21.0"
"OTHH","KMIA","7.0"
"RKSI","PANC","85.0"
"LZIB","LSGG","1.0"
"LTBA","LHBP","1.0"
"EHAM","FASI","1.0"
"LROP","EGLL","6.0"
"EDDV","ENGM","4.0"
"KLCK","EDFH","1.0"
"EBMB","LEBL","1.0"
"EGLL","RJAA","2.0"
"LIME","EDDK","5.0"
"EBLG","LFSW","1.0"
"LIPE","UUDD","1.0"
"UDYZ","UMMS","1.0"
"CYVR","67KY","1.0"
"LPPR","UAAA","1.0"
"LOWW","LFPB","1.0"
"EIDW","EGKA","1.0"
"LSZB","EGPK","1.0"
"EGSS","LROP","1.0"
"CYLS","KTEB","1.0"
"VABB","EDDF","10.0"
"EDDF","LFPG","20.0"
"LFPG","EDDB","1.0"
"LEAL","ESGG","1.0"
"20II","LFPG","1.0"
"KJFK","EHAM","8.0"
"LEBL","EDDK","6.0"
"LLBG","EPKT","1.0"
"RCTP","VTBI","1.0"
"OTHH","KORD","3.0"
"EIDW","LOWW","3.0"
"EBLG","KJFK","11.0"
"WSSS","RJTE","2.0"
"EKCH","EFHK","4.0"
"EGKB","LIMC","1.0"
"EYKA","EBLG","1.0"
"EDDM","LEAL","1.0"
"EGKB","EDDB","1.0"
"KLAX","LEMD","1.0"
"LPPT","EGCC","1.0"
"LTBA","LSZH","2.0"
"UNEE","LOWW","1.0"
"LEBL","CYYZ","1.0"
"LEMG","EKCH","1.0"
"KVPC","EINN","1.0"
"ESSA","KIAD","1.0"
"LPPT","LSGG","1.0"
"EPJG","LKLB","1.0"
"LEPA","ESGG","1.0"
"EDDF","LIMC","17.0"
"EDDF","LIRF","13.0"
"LPPR","EBBR","4.0"
"RJTT","VTBS","12.0"
"EIDW","EGSS","13.0"
"OTHH","LOWW","4.0"
"EVRA","EYVI","4.0"
"LSGG","LOWW","1.0"
"LTBA","OMDW","7.0"
"EDDK","KORD","1.0"
"EHBK","LEZG","1.0"
"WSSS","YPPH","5.0"
"UAAA","LROP","1.0"
"EYKA","EGCC","1.0"
"SBGR","SKBO","1.0"
"LCLK","EPWA","1.0"
"HKMO","LIMC","2.0"
"SBGR","OTHH","2.0"
"LKPR","LTBA","4.0"
"VHHH","KLAX","13.0"
"EDDK","LTBW","4.0"
"CYYZ","EGKK","2.0"
"EBLG","LIRA","5.0"
"LEBL","LHBP","3.0"
"EDDK","KSDF","8.0"
"UUDD","LOWW","5.0"
"ZGSZ","VOMM","1.0"
"EGNX","LFBD","1.0"
"FAGC","EDDM","1.0"
"LOWW","EDGJ","1.0"
"ELLX","OTHH","1.0"
"KMIA","LIRF","1.0"
"20II","CYMX","1.0"
"EPPO","EDDK","1.0"
"ESOW","LEMG","1.0"
"OTHH","FARA","1.0"
"ELLX","EGLD","1.0"
"ESMS","EGKB","1.0"
"ETAR","VHHH","2.0"
"EGMC","EIDW","1.0"
"OTHH","RPUF","1.0"
"EGCC","OTHH","12.0"
"EHAM","EIDW","14.0"
"UMMS","LTBW","6.0"
"RPLC","ZGGG","2.0"
"LFML","LIRF","2.0"
"VHHH","KCVG","6.0"
"EHEH","EDDK","1.0"
"WMKK","VTBS","2.0"
"EPMO","EGSS","1.0"
"EBBR","EKCH","4.0"
"EDDL","LEMG","2.0"
"EDDN","OMAA","1.0"
"RJBB","4II3","1.0"
"LROP","EGBB","3.0"
"ETAR","KNGU","1.0"
"KFRG","CYYZ","1.0"
"EDJA","LSZH","1.0"
"ENUL","EDDM","1.0"
"NZAA","ZGGG","1.0"
"EPWA","LSGG","1.0"
"VTBS","EDDM","1.0"
"OMAA","VTBS","1.0"
"EDDP","UKKT","1.0"
"EHAM","RCTP","5.0"
"LPPR","EBLG","4.0"
"KIAH","EGPK","1.0"
"ELLX","SBGL","2.0"
"LEPA","EDDL","6.0"
"LIMC","EDDK","7.0"
"ELLX","UNNT","17.0"
"WMKK","NZAA","3.0"
"VHHH","RJTE","1.0"
"GVNP","LFPG","1.0"
"VTBS","EBBR","1.0"
"EGLL","ENKJ","1.0"
"EGLL","KPHL","3.0"
"EHAM","RJBB","3.0"
"5OH0","CYYZ","1.0"
"DAAG","CYUL","2.0"
"KJFK","EDDM","1.0"
"OBBI","RPLL","2.0"
"ETAR","EPPO","1.0"
"LIRF","EBBR","8.0"
"KOPF","CYYZ","3.0"
"EINN","EGNX","4.0"
"EGCN","LROP","3.0"
"ELLX","EGTK","1.0"
"LOWW","OTHH","4.0"
"ESSA","UMMS","3.0"
"KBOS","BIKF","6.0"
"OTHH","RJBB","3.0"
"SAEZ","SKMA","1.0"
"CYYZ","KSDF","4.0"
"RCTP","RPLC","3.0"
"EDFH","LICZ","1.0"
"KSEA","CSP3","1.0"
"EGLL","LIMC","2.0"
"EDNX","LOWS","1.0"
"EGHH","EGJJ","1.0"
"ESMS","LSZH","1.0"
"LPPT","LEMG","2.0"
"MI26","CYQG","1.0"
"EIDW","OTHH","7.0"
"LIRF","LDZA","1.0"
"VHHH","EBLG","7.0"
"LDZA","EDDP","2.0"
"KSEF","CYHM","1.0"
"USSS","EGGW","1.0"
"EGSC","EKYT","1.0"
"EGGW","LTBA","2.0"
"CYYJ","KCLM","2.0"
"ELLX","WSAP","2.0"
"LKPR","EDDB","1.0"
"VIDP","RKSI","1.0"
"LFPB","EYRU","1.0"
"EINN","LGSA","1.0"
"LIRF","EGLL","43.0"
"VTBS","VIDP","6.0"
"EGGW","EDDP","5.0"
"RCTP","YSSY","6.0"
"EDDK","EPWA","5.0"
"OERK","OMDB","13.0"
"CYYZ","KEWR","12.0"
"EDDP","LEBL","6.0"
"EKRK","UUWW","1.0"
"ELLX","OMDW","6.0"
"LROP","LTFJ","1.0"
"EDRY","LIPE","2.0"
"YSSY","LOWW","1.0"
"RJTT","KORD","1.0"
"UMMS","EGKK","4.0"
"WMKK","YPPH","1.0"
"RCSS","VHHH","1.0"
"EGLL","LFLL","3.0"
"EHAM","FABA","2.0"
"EHAM","KONZ","1.0"
"KVNY","CYVR","1.0"
"LFPB","EBBR","1.0"
"WSSS","CYVR","1.0"
"LIRE","LTAD","1.0"
"RKSI","EHAM","8.0"
"WSSS","RJTT","5.0"
"VTBS","RCTP","27.0"
"LFPG","EIDW","3.0"
"KLAX","EHAM","4.0"
"LOWW","WMKK","1.0"
"SBGR","EDDF","5.0"
"EGLL","WSSS","9.0"
"ENGM","EPWA","4.0"
"LTBA","GOBD","3.0"
"EGGW","LSZH","1.0"
"LTBA","KMIA","1.0"
"RJBB","EHAM","4.0"
"UUEE","LEZG","1.0"
"OTBD","LHBP","1.0"
"LEMD","DAAG","2.0"
"EINN","LFPG","1.0"
"GMMN","EBMB","1.0"
"VTBS","KJFK","1.0"
"CYYZ","KAKH","1.0"
"LHBP","EDFH","1.0"
"KLAX","YSSY","8.0"
"EHAM","LOIR","1.0"
"ESSA","ENGM","20.0"
"UMMS","UDYZ","1.0"
"RKSI","RPLL","12.0"
"LLBG","LTBA","6.0"
"LSZH","EDDH","3.0"
"VIDP","LTBA","5.0"
"EINN","KL65","1.0"
"EBBR","EDDW","1.0"
"LOWW","LSZH","2.0"
"ESTA","ENTS","1.0"
"EHAM","78MI","1.0"
"EBZW","EDXR","1.0"
"KJFK","LTBA","1.0"
"LIRA","EGBB","1.0"
"MROC","4MS7","1.0"
"KDTW","RKSI","1.0"
"LJLJ","LIRF","1.0"
"GOOY","GVNP","1.0"
"KATL","RJTT","1.0"
"LCLK","LGAV","12.0"
"CYUL","KBOS","6.0"
"KORD","WSSS","2.0"
"EDDF","UUEE","14.0"
"OTHH","EBMB","2.0"
"CYYC","KCVG","5.0"
"EETN","UMMS","2.0"
"EDDF","RJTK","1.0"
"SAEZ","14FA","1.0"
"LTBA","UAAA","13.0"
"EPPW","ETOU","3.0"
"SBGR","LEMD","2.0"
"LEZG","EBBR","1.0"
"LSMD","EDTZ","1.0"
"EGGW","EDDF","1.0"
"YPPH","WMKK","1.0"
"EGLL","EDDS","1.0"
"EDDN","LTFJ","1.0"
"KJFK","BIKF","1.0"
"EKCH","EGLL","7.0"
"VHHH","OMDB","37.0"
"EGSS","LICP","1.0"
"EBLG","LFLL","5.0"
"DAAG","LEMD","1.0"
"LEPA","LFPB","1.0"
"OTHH","KBOS","1.0"
"EGLL","ESSA","9.0"
"EGLF","ESTA","1.0"
"SLCB","KMIA","1.0"
"EGSS","LGAV","1.0"
"EDDF","EPWA","1.0"
"LEMD","LROP","1.0"
"KIAG","CES5","1.0"
"LEMD","SAEZ","2.0"
"7WA3","CYNJ","2.0"
"LFBO","LEGT","1.0"
"CYVR","RJTT","2.0"
"LBWN","LTBA","1.0"
"KDFW","ELLX","2.0"
"ELLX","RCTP","5.0"
"LPPT","ESSA","1.0"
"EDDP","LOWL","4.0"
"LFLL","EDDK","5.0"
"LIRF","EBLG","1.0"
"LFPG","LSGG","2.0"
"EDDV","UMMS","2.0"
"LPPT","CYYZ","1.0"
"EDDK","LFLL","5.0"
"CYYZ","60CO","2.0"
"EDDK","ESSA","5.0"
"SAEZ","EBLG","1.0"
"LEMD","EGNX","5.0"
"EDDT","OTHH","4.0"
"LSZH","LEVC","1.0"
"EGPH","BIKF","1.0"
"UKBB","LTBA","1.0"
"WA96","CZBB","1.0"
"EDDF","EYVI","1.0"
"EDFH","KMIA","1.0"
"LYBE","EDDT","1.0"
"KATL","RKSI","4.0"
"GMMN","LOWW","1.0"
"ELLX","OEDF","4.0"
"LKPR","EGGW","2.0"
"KSFO","CYYC","4.0"
"CNU4","EGAA","1.0"
"EGLL","WMKK","8.0"
"EDSB","LERS","1.0"
"WSSS","VCBI","1.0"
"KLAX","LIMC","1.0"
"KMKE","CJL5","2.0"
"UNNT","LFPB","1.0"
"SBGR","EHAM","2.0"
