"Source","Target","flights_count"
"EDDK","EGCC","6"
"OBBI","OETH","36"
"EDDM","EGKK","19"
"EGMC","EIDW","7"
"LKPR","LIMN","1"
"EGSS","LZIB","11"
"LKVO","RKSI","3"
"LIBD","EDDT","3"
"ULLI","LKSN","4"
"KCRQ","MMES","1"
"EGNX","EDDK","21"
"EGLL","VTBS","13"
"EGGP","EPKM","3"
"EGPF","EITM","3"
"EGMC","LSGG","5"
"KLDJ","EHAM","1"
"KSFO","OMSJ","3"
"EDJA","LROP","2"
"EHAM","ENVA","5"
"ELLX","LPFR","5"
"MMMX","24XA","1"
"EGLL","RJAK","5"
"EDDW","EFHK","1"
"VIDP","RPLL","1"
"LFBD","LDSR","1"
"OMSJ","OLBA","6"
"LIRF","EDDT","21"
"LIBD","EDDK","1"
"LFPA","EBBZ","1"
"LFPG","EGAC","1"
"EGKK","EIKN","7"
"SBKP","72FL","1"
"LSGG","EGPF","3"
"OMRS","EPKT","1"
"WBSB","RKSI","4"
"LEZL","EPMO","2"
"EKCH","OTBH","1"
"LEZG","LIME","4"
"EBCI","LFMY","6"
"ESSA","KHWO","2"
"LFLC","EHRD","2"
"CYYZ","6GA0","3"
"24PA","CYYZ","2"
"EPGD","LGAV","1"
"OMDW","EBBR","1"
"RKSI","LDZA","2"
"EDDH","LWSK","1"
"LIEO","EGKK","3"
"ENVA","EPKK","1"
"LSGG","EBAW","1"
"EDDK","71IN","1"
"EDFH","EVRA","2"
"EBCI","EIME","1"
"EGPH","LIMA","1"
"EDDM","EPGD","1"
"EFHK","RJAH","1"
"EBMB","LSGG","1"
"YSSY","ZGSZ","1"
"EDSB","LOWW","1"
"EGNM","EPGD","2"
"KTEB","EDDM","3"
"PANC","VMMC","2"
"VTBD","WSAP","1"
"EKRK","ESME","1"
"LFMN","LEBL","1"
"VIDP","EDDL","1"
"RJTT","OBBI","1"
"YMML","EDDT","1"
"KDFW","ZBAA","1"
"XS89","MMTJ","1"
"KEWR","TBPB","1"
"KGRR","CYHU","1"
"ELLX","LFSN","2"
"LSZH","LPPS","2"
"EDDK","LOWS","6"
"EIKY","EGGW","6"
"EGKK","LGIR","11"
"EGLC","EPWA","12"
"EGKK","LFNR","4"
"CYYZ","LEMD","3"
"LEMD","LFHN","4"
"LTBA","LKPR","6"
"EPMO","LIME","7"
"EGLL","RJTK","14"
"MMMX","KLAS","24"
"LYBE","LFHN","1"
"YBBN","RPLL","6"
"ELLX","LEBL","10"
"VOMM","OMDB","31"
"EGGW","LIMC","16"
"LHBP","LGAV","10"
"LFPB","LSGG","24"
"LFRF","EGKB","1"
"EDDM","LFMN","1"
"LIMC","EGTC","1"
"UUEE","EGLL","41"
"LIMC","GOBD","3"
"KSUU","EDFH","1"
"ESKX","LGRP","2"
"EGGD","LGAV","2"
"EGTE","LEMG","1"
"LFLY","LSZB","1"
"LTBA","LFBD","3"
"EETN","LTBW","3"
"UUEE","EDDC","6"
"CYYZ","KDCA","19"
"LIRA","EKVD","1"
"EBCI","LFLY","1"
"SBGL","LIRF","4"
"EDDK","LIRU","1"
"EGKB","EDTB","1"
"EBCI","LFKX","2"
"DAAG","EBCI","3"
"LPAR","EBBR","3"
"EDDH","ULLP","4"
"LICC","LMML","3"
"EGHH","LIML","1"
"EDDR","EGLF","1"
"RCTP","LTBW","1"
"EKYT","ENKJ","1"
"EGSS","LIMA","6"
"EVRA","LPAR","1"
"EBCI","LIRA","5"
"LICJ","LFOB","2"
"EGLF","OMDB","1"
"LOWS","EHAM","4"
"EPPO","EKHM","1"
"EBAW","EGKB","2"
"VTBD","OMDB","1"
"EGLF","ULLI","2"
"LFOB","LIED","2"
"KBFI","CYXX","1"
"ESGG","EDDB","1"
"LEBL","EDVE","1"
"LGSR","LIMC","2"
"LOLW","EDDV","2"
"RJOA","RKSS","1"
"LSZR","EDDC","1"
"EHLW","LSZB","1"
"YBBN","KSFO","1"
"LSZH","EBAW","2"
"EGLC","LZIB","1"
"EDLV","LIBP","1"
"EDDL","LTBJ","2"
"LDPL","LSZH","1"
"EGKK","LFCM","2"
"CYHU","MA88","1"
"LSGG","EGJJ","1"
"EFHF","EETU","1"
"EDHI","LEMD","1"
"LMML","EIWT","1"
"NTAA","KPDX","1"
"EGCC","EITM","2"
"WMKK","RPLL","63"
"EDDF","OMAD","2"
"EGLC","EIDW","37"
"EIDW","EDDF","45"
"LEMG","EGBB","20"
"LEMG","EGMC","11"
"LFPG","OETH","4"
"EDDB","EBMB","7"
"KFLL","CYYZ","29"
"LEMD","KHHR","3"
"EHAM","LIML","36"
"ENGM","LFPG","26"
"LSZH","ENGM","5"
"OBBI","OMDB","104"
"LBSF","EGKK","2"
"LEMD","EDDK","18"
"CYMX","71KY","3"
"LIPZ","EDAM","4"
"KSAN","EGLL","7"
"UUEE","LDZA","7"
"EVRA","LKKL","5"
"LROP","LFLL","2"
"LIMC","OTHH","18"
"EGCC","LMML","5"
"LIME","UKBB","6"
"LIMC","EDDK","10"
"VNKT","VOBL","3"
"ESMS","EETN","4"
"EGSS","LFGC","1"
"EDDM","WIDD","1"
"EDDF","EGSS","15"
"LFPG","LKVO","2"
"EDLW","LEMG","1"
"LOWW","LCLK","3"
"EGGW","LE85","1"
"LEBL","ENVA","2"
"EHAM","WMKK","7"
"TBPB","TLPC","4"
"EDDW","LEMG","3"
"TXKF","FD83","1"
"UKBB","LZIB","2"
"EDDH","EPKK","1"
"NZCH","YBCG","4"
"SBGL","SAAR","3"
"ESKN","EGSS","8"
"LPPT","ENSI","2"
"LGKO","EGKK","2"
"EGSC","LFPB","1"
"LEMD","MMSM","2"
"FAOR","LTBW","1"
"LZIB","EGPH","2"
"LPFR","LFMY","1"
"EIDW","LEXJ","1"
"EKCH","LJLJ","1"
"EDDS","LFRS","1"
"LJMS","LOWG","1"
"LFRS","LGIR","2"
"OLBA","LFMY","1"
"LEBL","LIEE","2"
"EDDL","LOWS","3"
"LEMD","EHEH","5"
"EGKK","LIMN","4"
"LFQA","LOWW","1"
"EETN","EBMB","1"
"LEZL","LIDC","1"
"OLBA","VIDP","2"
"UKKK","EHTW","1"
"EGGD","EPLE","1"
"KADW","LFRD","1"
"EHEH","LFMI","1"
"EKCH","KJFK","3"
"LOWW","EDFM","1"
"EDAM","LIDW","1"
"OBBI","UGTB","1"
"MMMX","LEZG","1"
"LRCV","LIRU","1"
"EDFM","LFHN","1"
"LMML","EGBB","2"
"LKLT","EKCH","1"
"VHSK","EDDF","1"
"CYYZ","LFPG","12"
"EFHK","LFPG","33"
"EPWA","EKCH","32"
"ULLI","EFHK","15"
"ULLI","LFPG","17"
"EIDW","EGNX","18"
"LKVO","LFBO","2"
"WMKK","VHHH","22"
"LSGG","EBBR","19"
"LIRF","KORD","7"
"LIPZ","LFFI","3"
"EBCI","LEBL","5"
"EHAM","KBWI","1"
"EPGD","EDLW","3"
"EPWA","EDDN","5"
"CYYZ","VHHH","5"
"OTHH","LIAT","1"
"LTBA","WMKK","5"
"LEAL","EDDM","2"
"EGWU","LSGS","1"
"CYYT","LFVP","2"
"KLNN","CYQG","1"
"EFHK","LGSA","3"
"LICC","EGKK","2"
"LIPS","EDDB","5"
"LOWW","EBLG","5"
"LEMP","EGNP","2"
"EBCI","LSZH","1"
"LIMC","OETH","1"
"LEAL","EGGD","9"
"LOWW","KHHR","2"
"KJFK","RJTK","6"
"EBOS","LEMG","4"
"RJFF","RPLL","16"
"LSGG","EDSB","2"
"ESSA","ENGM","48"
"EGGP","LIRP","1"
"EPWR","EGNX","4"
"ENGM","EGPH","6"
"LEAL","EGNM","4"
"LFML","LICJ","2"
"LEMG","ESKX","1"
"EDDS","LEMG","4"
"EDDB","LQPD","2"
"LICC","EKCH","1"
"LFBE","EGGP","2"
"EGLL","LKPR","8"
"LIPZ","ELLX","4"
"LILG","LFPG","1"
"EGSS","LIEA","3"
"LMML","LICZ","2"
"LEBL","EGAC","1"
"LFPB","EGGP","2"
"EBCI","EGPH","5"
"GMTT","LFOB","1"
"EDDF","LPPS","1"
"LIRP","OTBD","1"
"LFST","EDGB","1"
"EHAM","EDDK","1"
"LFMU","ESKN","2"
"LDZA","EDDT","2"
"LPPT","SIFU","1"
"LEMD","LFRS","4"
"KSEA","VIDP","2"
"EPPO","EGGD","2"
"LOWW","LIRU","1"
"EGMC","LFBD","3"
"EDDK","LICC","1"
"EGTF","LSGL","1"
"LFPB","EICK","1"
"KDCA","EFTU","1"
"EHEH","LBSF","2"
"USSK","LTBA","1"
"KSFO","RJTK","6"
"LPPT","LIPU","2"
"EDCT","WIDD","1"
"EDLV","LKHV","1"
"OPMT","LTBA","1"
"CYVR","71KY","1"
"EDDH","LFKO","1"
"EDCT","LEBL","2"
"LTFJ","UKHH","1"
"CYYZ","RJTK","1"
"KBCT","EGNT","1"
"LIMC","LLBG","1"
"EGNP","EPMO","1"
"EHEH","EPGL","1"
"CYYZ","KBQR","1"
"LEBL","ENGM","9"
"ZGSZ","OMDB","2"
"EDDH","ESSA","23"
"LSGG","EIDW","6"
"EIDW","LFPG","58"
"NZAA","VHHH","11"
"LICJ","EGCC","1"
"LIBD","EDDM","14"
"LIME","EETN","4"
"EKCH","LSGG","10"
"LHTL","EGBB","1"
"EGKK","LSZH","11"
"EGLL","LTBW","23"
"OLBA","OMAM","1"
"EGSH","LSZV","1"
"RPLL","ZGSZ","2"
"LSZH","EHBK","4"
"EGLL","EDCT","2"
"WMKK","YMML","21"
"EGVN","KLGF","1"
"EHAM","EETN","9"
"ENGM","EDDT","11"
"LIME","LPFR","2"
"KIAD","EBMB","12"
"EDSB","UUWW","6"
"LPFR","EBCI","6"
"BIKF","LPFR","1"
"LFPN","EDJA","1"
"EGKK","EGJB","28"
"SAEZ","SUGA","1"
"LOLE","EDAM","2"
"SBBR","SAEZ","7"
"EVRA","LGAV","2"
"EDDF","LFNR","7"
"CYUL","4GA6","5"
"YMML","WMKK","21"
"EDDL","LGTL","1"
"LICZ","ETAR","1"
"EDDF","OMSJ","2"
"CYYZ","78NY","1"
"CYYZ","04LL","1"
"LBSF","LOWW","4"
"LSZR","EDDS","1"
"EHRD","ESSB","1"
"LFBO","LSGG","11"
"OTHH","LYBT","1"
"ZGSZ","KJFK","2"
"EIDW","LTBW","4"
"EGNX","LEMD","9"
"LFML","EBTY","1"
"EGSS","LIRU","11"
"LHBP","LFLL","3"
"EGGD","LIPU","5"
"KCLT","MMMX","3"
"EDDB","EGLF","1"
"LEGT","LFBO","4"
"LEMD","KEWR","3"
"RJBB","LSZH","2"
"EPWA","LPMA","2"
"LIPZ","EIWT","2"
"EGCN","EBLG","3"
"LFPB","LKPR","1"
"KIAH","YSSY","4"
"EGGD","LPAR","3"
"EDRY","LFPB","1"
"OTHH","YPPH","4"
"LEMD","LIMB","1"
"OMDW","FALA","1"
"OERK","OTBD","1"
"EGLK","LSGS","1"
"LTBA","OTBK","1"
"LPPT","LIPV","1"
"EBCI","EPKK","1"
"ELLX","LFQQ","1"
"EGMC","LIPU","1"
"SLCY","KSUS","1"
"LOWW","LGSR","1"
"EHAM","EDLP","1"
"ESSA","EPPO","1"
"EGGD","LFLL","1"
"EHRD","LSZA","1"
"EDDT","OMDW","1"
"EIKY","EGBJ","1"
"RPLL","LIMC","1"
"LFPG","LGAV","39"
"EKCH","LEBL","30"
"YBBN","KHHR","8"
"RCSS","RKSS","14"
"PANC","RCTP","23"
"LPPT","LIDP","6"
"EGSS","ESKX","5"
"LPPT","EKCH","13"
"EDDF","CYHU","2"
"LSGG","LICC","1"
"EFHK","LIML","1"
"EGGW","EPWA","23"
"CYYZ","KMDW","4"
"RCTP","NZAA","7"
"LSZR","EDMO","2"
"LIRA","LZIB","3"
"EGCC","EDDT","13"
"LEMD","MMMX","21"
"OMDB","RCTP","6"
"EDRY","LIDH","1"
"ESSA","LEMD","8"
"KSEA","CYVR","57"
"EGGW","ULLI","1"
"OMDB","LROP","14"
"LFPG","EFHK","34"
"ESSA","EETN","35"
"SBGR","LPAR","11"
"WMKK","UAAA","2"
"EGSS","EIKY","4"
"LIDW","EGKK","1"
"EGGW","LZIB","6"
"EDMS","LSZC","1"
"LOWW","LFRG","1"
"UUWW","EDJA","2"
"BIKF","MMMX","1"
"LZIB","LGAV","1"
"LSZB","EHLW","2"
"LFMP","EGSS","5"
"EGGW","KLDJ","2"
"EDDK","LMML","2"
"EGKK","LFML","5"
"LTBA","RPLL","4"
"LSZA","EGKK","1"
"EGCC","EHEH","4"
"LIED","EDDT","1"
"LFLB","EGKK","9"
"EGKK","LIDH","1"
"LKPR","UKKK","1"
"LKPR","EGGP","3"
"LSZH","EGGP","1"
"OTBD","RPLL","1"
"EPSD","EIDW","1"
"LKPR","UUBW","6"
"EDDP","EGLL","1"
"EDTX","LOWS","1"
"EDDP","ENKJ","1"
"EGNX","LEGE","1"
"UKBB","LTBA","1"
"RCTP","VOMM","1"
"UUDD","LIDC","1"
"EGCC","LFMU","2"
"SBGR","01FA","1"
"ESSA","EFVA","4"
"YMML","EGLL","3"
"MMMX","KBTF","1"
"RJTT","ZGSZ","1"
"EGSS","LFEB","1"
"KSVN","EGPK","1"
"LZIB","LIEA","2"
"EGCN","EPKT","1"
"LIPA","ETAR","1"
"LEGE","LIEE","1"
"EPWA","LTFJ","1"
"EHAM","EDDM","70"
"RKSS","RCSS","19"
"KLDJ","LSZH","2"
"LIML","EBMB","21"
"LEMG","EGNX","19"
"LIPQ","EDDM","3"
"ELLX","LPPT","14"
"KPDK","CYYZ","3"
"LEBL","EBCI","6"
"LHBP","EHEH","14"
"UKBB","LEBL","11"
"LOWI","EGCC","3"
"OERK","LFPG","8"
"EDHI","BIKF","1"
"OMSJ","USSS","1"
"LFPG","CYUL","13"
"LMML","ESKN","1"
"OMAA","VOBL","5"
"RPLL","OTHH","17"
"LOWW","EPGD","1"
"VHHH","YSSY","14"
"LYBE","UUEE","13"
"EGGP","LEMD","4"
"LIRA","EBCI","8"
"EDDF","KSEA","13"
"LKVO","UKBB","4"
"VABB","LSZH","5"
"EDLS","EHTE","1"
"EGPF","LPFR","7"
"EDDS","ESGG","3"
"EDDM","LDSR","6"
"EKCH","KORD","7"
"KSFO","VMMC","4"
"EBBR","LPAR","23"
"EGCC","LPMA","3"
"LKPR","EDTX","1"
"EBOS","LFOP","1"
"LIMJ","EGCC","3"
"EDDS","LTBJ","1"
"LBSF","EGSS","2"
"ESMS","LROP","2"
"LOWW","LEZG","2"
"OBBI","LTBW","5"
"SUGA","LEMD","1"
"EHAM","LGAV","22"
"EGMC","LFRK","3"
"LFPB","EGLF","6"
"EGLL","RPLL","5"
"LEBL","LIMA","4"
"EGKK","LMML","4"
"LFLY","LSGG","2"
"88PA","CYUL","1"
"ESSA","LDSP","2"
"EDDT","KJFK","1"
"EGGD","LPCS","1"
"LIRA","LFPB","2"
"LIRF","EGNP","2"
"EHRD","GMTT","1"
"EBCI","EDMA","1"
"KAUS","MMMX","2"
"LFAT","EGBM","1"
"LPAR","LEZL","1"
"EDDM","EPKK","3"
"YSSY","LFPG","1"
"LSZC","LFLC","1"
"EDLW","EPKM","1"
"LKVO","LPPT","1"
"EGLL","EDOE","1"
"ESMS","EDDM","1"
"LOAN","EDVE","1"
"LBSF","EDAM","1"
"KRDU","EGLF","1"
"LSZR","LEAL","1"
"KEWR","CSG5","1"
"EDDV","EIDW","1"
"LGRP","LFPG","2"
"ZGSZ","RJAA","1"
"EGGW","LELL","1"
"ESSA","EITM","1"
"LEGE","LIED","1"
"LFNR","LGAV","1"
"EGSS","FALA","1"
"EDDH","LFPG","44"
"ESGG","LIRP","3"
"LOWW","EKCH","37"
"EDDF","LSZH","64"
"LFBO","EGGD","7"
"LEMG","EFHK","20"
"LDSR","EDDM","10"
"EDDK","UUWW","9"
"EDDF","CYYZ","24"
"LFPG","RCTP","7"
"EBBR","KEWR","4"
"EDDL","LTAC","2"
"LTFJ","LILV","2"
"LFPG","OMDB","34"
"VHHH","KIAD","2"
"EBBR","LFBD","10"
"EGCC","LOWW","10"
"EDDL","20GA","1"
"LIRF","RCTP","3"
"EBCI","EITM","1"
"EKCH","LPEV","1"
"EETN","LIMC","3"
"CYUL","KJFK","20"
"EGCC","LPFR","34"
"LIPS","ESKN","1"
"OTHH","RJAK","1"
"EHAM","LHBP","31"
"OTBD","EDDM","6"
"LDZA","EDDF","29"
"KTPA","EGKK","4"
"EHAM","LIRQ","8"
"EGCC","LTBW","5"
"EGJB","EGNS","2"
"LFPO","KEWR","6"
"EHAM","KVUO","1"
"EDWF","EFTU","2"
"LFMK","EBCI","6"
"YSSY","EDDM","2"
"LFLY","EDDK","1"
"ENGM","EDDF","23"
"TBPB","TVSA","3"
"WMKK","RJFF","5"
"LKPR","OTHH","7"
"EGNT","EDDF","1"
"LKPR","OMSJ","4"
"EBMB","LFNR","1"
"LIML","LGAV","6"
"EGKK","GBYD","4"
"LSZH","LIPM","1"
"LFBO","EGPH","2"
"CYQG","KCLE","1"
"TXKF","KDCA","1"
"CYYC","20GA","1"
"LKVO","LFRS","1"
"ESKN","EGPH","1"
"VTBD","VNKT","4"
"LIRP","EGNX","1"
"LJLJ","LIMC","5"
"KLAX","EGGW","2"
"KATW","CYYZ","1"
"LIMC","EIDW","3"
"EGNS","EGGD","2"
"LFBH","EIDW","1"
"VTBS","EGLL","1"
"VIDP","SBGR","1"
"OMSJ","OEDF","2"
"LPFR","EGNP","7"
"EIDW","EGWU","2"
"KSEA","ZBAA","1"
"EGPH","EPWR","1"
"LJLJ","EBCI","2"
"OMDB","LWSK","1"
"EBLG","31MA","1"
"EPKM","LEBL","1"
"LTFJ","LKPR","2"
"EGMC","EDDN","1"
"KIAD","VHSK","1"
"EHAM","ZBAA","2"
"EGBB","LKPR","1"
"EDDM","UUML","1"
"EBCI","LD57","1"
"LOIJ","EDNX","1"
"LOWS","EGNM","1"
"EVRA","LEMG","1"
"LTBW","LGAV","1"
"LIRA","EPWA","1"
"EGGD","LFLS","1"
"EDDK","LIRQ","1"
"OMDW","WIBT","1"
"EDDV","LICZ","1"
"ZGSZ","RJBB","21"
"EPPO","EDVE","2"
"LEMD","EDDS","3"
"LROP","EPWA","18"
"EPKT","EIWT","1"
"EGCC","OTHH","14"
"OTHH","RJTK","4"
"ELLX","EDDF","12"
"EIDW","LROP","7"
"EIDW","EGBB","70"
"KAUS","EGLL","3"
"EDDT","WSAP","1"
"EVRA","EDDS","4"
"ESGG","LEBL","9"
"NZAA","KHHR","13"
"ESSA","EGPH","9"
"LEZL","LIMC","3"
"FABA","EGLL","4"
"LTBA","UWUU","2"
"LEMG","LFFI","2"
"LROP","ESKN","1"
"LSZH","EGLC","44"
"7PS7","CYYZ","6"
"EKCH","EPKM","2"
"ULLI","ESSA","6"
"WMKK","NZAA","7"
"EPPO","EGGP","2"
"EGSS","LFCA","4"
"VAJJ","OETH","1"
"UUEE","LFPO","6"
"UUWW","LIMA","1"
"LTAC","UUWW","1"
"OPKC","OERK","2"
"KTPA","EDDF","1"
"EGKK","LCLK","3"
"YMML","RJTK","1"
"EPWA","EGCN","3"
"EPKK","LPAR","1"
"OTHH","K9X1","2"
"EBLG","EDDN","2"
"EFHK","UUWW","3"
"LEMD","LMML","2"
"LGRP","ESSA","1"
"UKKM","EDAM","1"
"RKSG","RJTY","1"
"DTMB","LFPG","2"
"LFBO","EDDW","1"
"EDDF","KPHL","7"
"KSNA","MMML","1"
"LFPG","LICC","1"
"ESKN","LOWW","4"
"UAAA","UGTB","1"
"LIMJ","EHAM","1"
"UUDD","VHHH","1"
"ULLI","OTBK","1"
"UUEE","KSFO","2"
"EDQA","LZPT","1"
"DAAG","OTBD","3"
"EBBR","CNV9","1"
"LHPR","LOAU","1"
"UUWW","UAII","3"
"LFKA","LSGL","1"
"LPMA","EBMB","1"
"OMDB","FADR","1"
"EDDM","LFRN","1"
"VIDP","WIBT","1"
"EPKK","LIRA","1"
"LSGG","LFQD","2"
"KBNA","CNJ3","1"
"CYVR","KU42","1"
"ELLX","EBOS","1"
"EDFH","KGYH","1"
"LEMG","LKLT","1"
"EDDL","BKPR","1"
"KDTW","CYUL","4"
"EDDF","VTBS","15"
"VABB","VTBS","20"
"LILB","LSZA","2"
"UKKK","LHBP","5"
"EGPF","EIWT","17"
"KJFK","LSZH","21"
"SBGL","0GE0","1"
"LFPE","KCMA","1"
"EIDW","EGNT","15"
"KLAX","VMMC","1"
"EIDW","EGLL","138"
"EHAM","LKPC","3"
"CCV4","FL35","1"
"LIPZ","EHAM","22"
"EBCI","EVRA","3"
"EDDP","EGAC","1"
"UKBB","EPMO","4"
"EDTO","EPPO","1"
"EKCH","EDCT","5"
"KSFO","LFPG","19"
"EDDB","LIRU","6"
"EBMB","EFHK","1"
"LEMD","LFML","11"
"LKMH","LFPB","1"
"CYSN","NY24","4"
"EGKK","LGSA","5"
"UUEE","LIDP","1"
"SBGR","EGLL","15"
"KSGS","LFPG","1"
"SAEZ","EGLL","8"
"EDLW","UKKT","1"
"KLGA","CYTZ","1"
"NZCH","WIDD","3"
"KIAD","EIWT","6"
"EGCN","EPWA","3"
"EGPH","EDDL","3"
"UUWW","EDDT","13"
"LIME","LRCV","1"
"LSGG","LFFI","9"
"KDFW","CYHU","1"
"EDFE","LFPD","1"
"SBGR","KDWH","2"
"KFLL","CYOW","1"
"EBUL","EHMZ","1"
"LKMH","EDFB","1"
"EGGW","EPSY","2"
"EDJA","EPMO","2"
"EPWA","EHEH","4"
"FAOR","OMAD","1"
"EPSC","EGGP","1"
"LTBA","UAAR","2"
"LFPO","KLDJ","6"
"EDDM","BKPR","1"
"LPAR","EDDM","2"
"RCTP","WIDD","2"
"LFBD","EVRA","2"
"EDDM","KBOS","1"
"GOBD","FARA","1"
"BIKF","KPDX","2"
"EBCI","LQPD","2"
"LICJ","EBCI","1"
"EPMO","LEAL","2"
"LIML","EGLF","3"
"OMDW","EDDN","1"
"EHRD","LOLW","1"
"EDDF","OMAM","1"
"MMMX","CSA2","1"
"LFPB","EIME","1"
"EBCI","EDDB","1"
"EHEH","EPZB","2"
"LL59","LIRF","1"
"CYYZ","01FL","1"
"TXKF","KSGS","1"
"EIDW","LEGE","1"
"EGKK","KOWD","1"
"LIRQ","EINN","1"
"RJAH","KIAD","1"
"EDDN","LIML","1"
"CYYC","KBJC","1"
"EGKB","LFBO","1"
"RJFF","RKSI","131"
"KEWR","CYYZ","45"
"EDDF","LFLL","28"
"OTHH","LIRF","13"
"LMML","LFBD","1"
"LSGG","EGCC","26"
"RJTT","EHAM","2"
"CYYZ","LPAR","5"
"CYYZ","KCMH","3"
"EGMC","LPFR","14"
"LIPQ","EDDF","3"
"LFBD","EIWT","4"
"02XS","CYYZ","1"
"EPWA","ELLX","1"
"LLBG","LGAV","5"
"RKSS","RJBB","46"
"WSAG","RKSI","1"
"RKSI","KIAD","5"
"LIML","UKBB","1"
"LROP","EDDH","7"
"EGGW","EGJJ","10"
"LEMD","EBMB","47"
"EDDT","LOIR","1"
"LTFJ","LOWW","21"
"BIKF","EGCC","9"
"OTHH","ELLX","10"
"WSSL","RCSS","1"
"LHBP","LIRA","5"
"LEMD","ESSA","8"
"EPGD","EGGP","1"
"LFBD","EBMB","4"
"LKPR","OMDB","5"
"EIDW","EFHK","5"
"OMAA","LEBL","1"
"LOWW","LEAL","2"
"EHAM","ESMX","2"
"LTBA","LIPV","2"
"RPLC","ZGSZ","3"
"LEBL","LIBD","3"
"RCTP","KORD","4"
"LJLJ","EGKK","4"
"EGJJ","EGHI","2"
"EVRA","LSGG","3"
"KPBI","LFPB","1"
"CYYC","PN37","1"
"EGNX","EBMB","3"
"LFPG","SAEZ","7"
"KLUK","CYYZ","3"
"KU42","MMMX","7"
"EGGD","EPPO","2"
"LFEJ","EBMB","1"
"EGBB","LEMP","4"
"CYUL","KRDU","1"
"UWUU","OMDW","1"
"EGPH","EDSB","2"
"EGLL","LFNR","7"
"CYKF","PN40","1"
"EKCH","LICC","1"
"LSZH","ULLI","4"
"EDDF","LLSD","1"
"EGLD","LFLB","1"
"LOWW","ESKN","1"
"OA16","EBMB","1"
"ENGM","EYVI","2"
"LIME","LFBD","4"
"ZGSZ","EDDM","4"
"EBBR","LOIR","1"
"EINN","KDFW","3"
"LLBG","CYYZ","3"
"UUWW","EDDM","3"
"ESSA","LPPS","1"
"OMDW","EPKT","1"
"EDDM","EGGW","7"
"ELLX","EHBD","1"
"49OH","CYYZ","1"
"EBBR","LIPM","2"
"RJDC","RCPO","1"
"EDAM","VIDP","1"
"EPGD","EKAH","1"
"OH22","CYHM","1"
"CYTZ","NY24","1"
"LFPG","35MN","1"
"LEGE","EGGD","1"
"OMAA","OLBA","1"
"LIMB","LFHN","1"
"EIKN","EGPH","1"
"EDAQ","LFRS","1"
"EHEH","LZIB","2"
"KHOU","CYHU","1"
"WIII","VTBS","2"
"EGBB","LIPU","1"
"EGCC","LFML","1"
"LJLJ","EGKB","1"
"LFBO","LE85","1"
"EDDW","ESSP","1"
"ENGM","UKKK","1"
"OTHH","FAHG","2"
"CYUL","NK16","1"
"WMKP","WIII","1"
"LSGK","EDDS","1"
"LIPQ","LOWW","1"
"LTBA","UKBB","22"
"OTHH","LTFJ","25"
"EBBR","KIAD","11"
"EGLL","EDDM","95"
"EGSS","LEZG","5"
"DAAG","LFJL","4"
"EPWA","LIRF","17"
"LSGG","EIWT","6"
"KSFO","RJAK","4"
"EGKK","LPFR","56"
"LSZR","EDFE","1"
"RCTP","CYYZ","7"
"EHAM","LFBD","20"
"ESSA","ENOL","1"
"LFPG","EGLL","90"
"EDFE","EHRD","1"
"LROP","EDDF","20"
"EGKB","EIDW","2"
"EDDL","LTFJ","28"
"LFMK","EGSS","7"
"EGNX","LEBL","7"
"ESSA","EKAH","1"
"EGAA","EPWR","1"
"EGPH","LFMU","2"
"VHHH","RJAK","13"
"RKSI","EKCH","1"
"LEBL","EHRD","7"
"OTHH","EGBB","4"
"DAAG","LFBO","7"
"VHHH","VOBL","3"
"CYYZ","UT13","1"
"EDDM","LFFI","5"
"LJPZ","EDHK","1"
"EFHK","RJBB","10"
"EGCC","ENKJ","8"
"EBCI","EGPF","2"
"LIEE","LSZH","2"
"ESKX","LIRA","1"
"ELLX","LSZB","3"
"EDDN","LIRP","2"
"OMAA","EDDL","2"
"EDDM","UKKK","1"
"OMDB","K06C","1"
"RKSI","UUDD","5"
"EGKK","ULLI","4"
"EKSB","EIDW","1"
"LEMD","LFRD","1"
"RJOO","KDFW","1"
"KTEB","EGSS","1"
"OTHH","WIDD","4"
"KBOS","ZBAA","1"
"EGNP","LFPB","1"
"CYVR","RJTT","1"
"UUWW","EGKB","1"
"55ME","CYHU","1"
"LHBP","EDCS","1"
"LOWW","LFPM","1"
"WMKB","RKSI","1"
"SBBR","KDFW","1"
"EDLW","UKHH","1"
"EHBK","EKCH","1"
"LGAV","ESSA","1"
"EYKA","EPWA","1"
"LEVT","LIME","1"
"LBWV","UUDD","1"
"LEMG","EGWU","1"
"LDPL","LSGL","1"
"FAGM","EHAM","1"
"LFBD","LPPT","7"
"EIDW","EGKK","74"
"LIRF","KJFK","28"
"EIDW","EPPO","5"
"LIPO","LFKY","1"
"LEMD","EFHK","7"
"EGKK","EETN","5"
"LPPT","EGGW","24"
"EGJJ","EGNT","3"
"EGGW","EPLE","3"
"CYVR","IG07","3"
"LSGG","LIDC","4"
"CYYZ","KLDJ","22"
"LIRF","LEBL","91"
"LHBP","EDAM","3"
"EGLL","EDDL","65"
"EGPF","LFPG","9"
"EGCC","KLAS","8"
"BIKF","LEAL","5"
"EKCH","LEMD","17"
"LTBA","LIRF","18"
"LIRA","LEMD","23"
"EGPH","LIMC","9"
"EFHK","EDDS","4"
"EKCH","EDUO","1"
"LFPO","LPFR","15"
"EDDM","ENGM","11"
