"Source","Target","flights_count"
"EHLE","EBKT","2"
"OMDB","ZGGG","1"
"LROP","LEZL","1"
"MPHO","KMIA","1"
"KORL","CYYZ","2"
"KRDG","TJSJ","1"
"EHAM","EGPF","1"
"EDDH","UUEE","1"
"LEBL","EDTY","1"
"KBGR","CPA4","1"
"LIRP","EGSS","1"
"LDPN","LSZR","1"
"OMDW","ESSA","1"
"LFPB","EGJJ","1"
"VHHH","PANC","58"
"LROP","LSZH","3"
"YSSY","KLAX","17"
"LTFM","KORD","3"
"LFPG","LTBA","6"
"LIML","LOWW","1"
"UKKK","UMMS","11"
"WBSB","WMKK","3"
"KJFK","TXKF","5"
"UMMS","LYSM","2"
"OMDB","VABB","62"
"EHBK","KJFK","1"
"EETN","ULLI","2"
"EGKB","LFPB","7"
"LEIB","EGKB","4"
"OMDW","OTBD","6"
"CYYZ","LFPG","8"
"KSFO","OTHH","5"
"UKBB","LIME","1"
"GOBD","GABS","16"
"60CL","CYHM","1"
"LYBE","OBBS","1"
"RCMQ","VHHH","2"
"UUDD","LEBL","2"
"EDLP","LEIB","1"
"LFML","EBLG","2"
"EGKB","LIBD","1"
"LKPR","EDTY","2"
"LMML","KORD","2"
"EBMB","KJFK","2"
"LOAN","LKKU","1"
"RK25","KSFO","1"
"ESSB","EHAM","1"
"LMML","LIDF","1"
"LKMT","EDDW","1"
"EDDL","LPFR","1"
"LTFM","LIMC","9"
"LEMD","KORD","1"
"UUDD","UMMS","5"
"LIMF","LDPM","1"
"LIML","EGGW","1"
"LTFJ","LIMC","5"
"ELLX","RCTP","1"
"LIBR","LSGG","1"
"LIRP","EGLF","1"
"LPCS","LEMG","1"
"EDMS","LOLW","1"
"LEMG","EPPO","1"
"ESSA","RKSI","2"
"LSZR","LFKF","1"
"EDDN","LIPE","1"
"LFMN","LEMG","1"
"LIRA","LYBE","1"
"EGJJ","EGGW","1"
"ENGM","LHPA","1"
"LTFM","LIPZ","6"
"KJFK","SBGR","14"
"EHAM","LEIB","10"
"EDDM","EVRA","6"
"LLBG","EDDP","6"
"RCTP","WMKK","19"
"VGZR","OERK","4"
"OMDB","EDDK","10"
"EGSS","EDDK","9"
"EHAM","EVRA","7"
"OMDW","RCTP","1"
"LPFR","LFOB","2"
"EGKK","LEBL","8"
"EBOS","LEAL","3"
"LEMG","LSGB","2"
"LEMD","GOBD","5"
"LSZA","LILB","1"
"LYBE","LFPG","7"
"CYVR","KBLI","2"
"EGLL","EFNS","2"
"ETAR","EBCV","2"
"RJAA","KSEA","6"
"EDMA","ESMP","4"
"OMDB","OERK","20"
"LROP","LEMG","2"
"LESB","EDMO","1"
"LHBP","EHEH","2"
"KIAD","LPPT","3"
"LFHC","LEPA","1"
"CYYZ","OMAA","1"
"EBMB","UUEE","1"
"EDMO","LEPA","2"
"RKSI","WSSS","12"
"LIRA","EGLF","1"
"LSZG","LEBL","1"
"LIMF","OKBK","2"
"OKBK","VGZR","4"
"EPPO","EGSS","4"
"KPSP","CYVR","5"
"DAAG","LFLR","1"
"EGCC","LPBJ","1"
"LTFM","UUDD","1"
"OMDW","EBMO","1"
"LIPX","EDFH","2"
"LPPT","SBBR","1"
"EGAA","LEIB","1"
"LKMT","EKCH","1"
"CYBW","MT54","1"
"KAPF","MMUN","1"
"LPPR","LLBG","1"
"OMDB","EFHK","1"
"UUWW","LEPA","1"
"KORD","CYYC","1"
"EDJA","LEPA","2"
"CYYB","KEYE","1"
"LHKE","EDDM","1"
"LSGK","LEMD","1"
"EDDF","KIAD","13"
"EDDB","LOWW","17"
"LSZR","EDNY","2"
"LROP","EGLL","11"
"ULLI","EYSI","10"
"8TX7","MMUN","18"
"EDDF","EETN","6"
"LEMG","EHAM","17"
"LFPG","EHAM","50"
"KBWI","TJSJ","22"
"EDDM","LEPA","43"
"LROP","LOWW","11"
"EGSS","LTFJ","12"
"LSZH","KEWR","7"
"LEBL","LFRS","3"
"ULLI","LFPB","1"
"LJLJ","LIMC","3"
"LIPX","EDDF","4"
"CYYC","KPHX","4"
"LSGG","LIPQ","1"
"EGLL","KMIA","17"
"EGSS","LROP","9"
"EHAM","LSZH","17"
"ESSA","EVRA","6"
"UUEE","LLBG","2"
"LHBP","LEMG","4"
"LIMF","EDDF","4"
"LEZL","LPPT","8"
"EGMC","EIWT","1"
"EHAM","EDDV","1"
"LEMG","LFLP","1"
"TXKF","KBWI","1"
"LFML","LTFM","4"
"ORMM","OLBA","3"
"EBMB","LFKB","1"
"8TX7","LFPG","1"
"EDDW","LKMT","1"
"RJGG","RPLL","1"
"KIAD","LROP","1"
"DAAG","LOLW","1"
"EPGD","EIDW","2"
"LSZH","LIRZ","1"
"LFLB","ESSB","1"
"LYBE","ESMS","2"
"EDDK","EINN","1"
"LFMN","LIRF","2"
"LEAL","UUDD","1"
"LIDE","LFPB","2"
"EPGD","EDDM","1"
"LEMD","LMML","1"
"LIML","EGSS","1"
"OBBI","LIMC","3"
"EDJA","LIMC","1"
"LZIB","OMDW","1"
"LOWS","LYBE","1"
"LTFJ","LFNR","1"
"EBMB","RKSI","2"
"EDDL","LTFM","14"
"LTFM","LOWS","4"
"EGLL","EHAM","24"
"LEMG","EDDL","4"
"KTOL","CYUL","1"
"SUCM","SADF","1"
"CNJ3","K9G3","1"
"EDDK","LIME","11"
"CYYC","KDEN","6"
"LSZH","LEMD","24"
"LFPG","OMDB","26"
"LEMG","ELLX","3"
"EGLL","LEMD","14"
"OMDB","FABA","6"
"UKBB","LFPG","9"
"UUWW","OTBD","2"
"KJFK","LIRF","9"
"TVSA","TLPC","2"
"LIPE","LFPG","4"
"VIDP","UUEE","4"
"LIPZ","ELLX","3"
"EDDL","OMDB","4"
"LFPB","LIPE","1"
"EDDF","MMUN","6"
"ELLX","SBKP","4"
"LFPO","LLBG","3"
"EDDC","EBMB","1"
"OMDB","EDDL","4"
"EBBR","EHAM","4"
"EBMB","LIRF","7"
"LGAV","EPWA","1"
"EHBK","LPFR","1"
"EDDM","LFBO","5"
"LEZL","EGGW","1"
"LIRP","LHBP","1"
"UKKK","LTBA","3"
"EPMO","LIME","2"
"LMML","EBCI","2"
"VGTJ","VABB","1"
"MPTO","FD37","1"
"EGSS","OTHH","1"
"LROP","LIML","1"
"EPWA","EBMB","1"
"LEBL","EDDH","1"
"LROP","OLBA","1"
"CYYZ","KSLC","1"
"RPLL","YSSY","1"
"KFTG","MMUN","1"
"EDDF","LFKP","1"
"LSGG","KPWK","1"
"LEIB","LFKO","1"
"LROP","LFPG","13"
"LFPG","UMMS","4"
"VTBS","WSSS","8"
"LFPG","KORD","13"
"TLPL","KATL","7"
"EPWA","ESGG","6"
"RJTT","KJFK","11"
"LCLK","OTHH","3"
"EBMB","LEMG","7"
"LLBG","UMMS","4"
"EBLG","EIME","1"
"ENGM","EDDF","13"
"LEMD","EDDB","9"
"CYYC","FD38","1"
"KORD","EKCH","8"
"RKSI","KORD","1"
"EGCC","EDDF","8"
"TVSU","LSZB","1"
"8TX7","MNMG","1"
"VHHH","EBLG","11"
"EBBR","LEPA","1"
"LIPB","LSGG","1"
"CYYC","EGVN","1"
"UMGG","UKKK","1"
"ESTA","LSZH","1"
"TBPB","KMIA","5"
"EGWU","LFPB","1"
"CYYB","KIND","3"
"LERT","EDDS","1"
"EHRD","LEMG","4"
"EBMB","LIRA","2"
"EGGW","LTAC","1"
"EGLL","EICK","3"
"LBWV","EDDB","2"
"LIME","EDDW","1"
"LDSR","EDDM","1"
"96WA","CZBB","1"
"UUDD","EGSS","2"
"EDDL","LYSM","1"
"EDDM","EKYT","1"
"UAAR","LTBA","1"
"LFKJ","LSGG","1"
"UKKK","LTFE","1"
"LSZK","EDTZ","1"
"UAAA","EHAM","1"
"OMRK","VTBU","1"
"LSZH","LYBE","1"
"LSGG","TGPY","1"
"TJSJ","FD37","1"
"EHAM","LPPR","9"
"EBMB","EDDF","4"
"EDDP","OBBI","9"
"EHAM","LTFJ","17"
"KIAD","EDDM","4"
"EHAM","KBOS","8"
"LTFM","KIAD","3"
"EGKK","LSZH","1"
"LLBG","EBLG","14"
"EGJB","EGHH","5"
"UTTT","LTFE","1"
"SBKP","SEQM","1"
"LYBE","EDDM","5"
"LEMG","LTBA","1"
"LEBL","LIPE","2"
"TJIG","KTMB","2"
"NZAA","KLAX","5"
"KISP","CYQG","1"
"LEMD","LFMY","3"
"EGGW","EVRA","3"
"EDDV","KEWR","1"
"EBBR","WSSS","1"
"LFPB","EDDM","1"
"EHAM","KDFW","3"
"EDDL","LGAV","3"
"ELLX","VIDP","2"
"EGGD","LEAL","1"
"LROP","EPWA","4"
"ESSB","EDDW","1"
"ULLI","EVRA","2"
"LZKZ","EGGW","2"
"LIMF","LEMD","5"
"EBMB","OBBI","3"
"LFMN","LKPR","2"
"KIAH","EBLG","1"
"OMDM","OBBI","4"
"LHBP","LTFM","4"
"LESB","EDFM","1"
"LFPO","UUDD","1"
"CYYZ","KVRB","1"
"EHAM","LTAC","1"
"LTFM","UUBM","1"
"LIMC","EDDB","4"
"EDAZ","LSZG","1"
"EGSC","LSZH","1"
"LFBD","EPWA","1"
"EBAW","LSZC","1"
"KMCO","MNMG","1"
"EDDR","ESMH","1"
"EPWA","MMUN","1"
"EHAM","EGGD","1"
"CYHU","KPBG","1"
"LSZH","EDDS","1"
"EDDS","EGUN","1"
"LFPO","LPPT","20"
"KMIA","SKBO","85"
"EGLL","EDDF","28"
"WSSS","RPLL","2"
"LGRP","EGHI","1"
"LEMD","EPWA","4"
"LEMG","EDDM","5"
"EDDB","EGKB","1"
"TJSJ","KRDU","7"
"EGLL","OA16","1"
"LIMC","LTBA","7"
"OBBI","OMDW","3"
"EETN","LFEB","1"
"VOMM","RKSI","3"
"EHAM","EFHK","10"
"CAP9","KBTA","1"
"KLCK","ELLX","2"
"KTMB","TJIG","2"
"EDDC","LEPA","1"
"VOBL","VHHH","6"
"EGPD","EETN","1"
"LYBE","ELLX","1"
"ENZV","EPKK","1"
"KIAD","GMMN","1"
"LEAL","EDDL","3"
"EGNV","EGNS","2"
"EGLL","LIMC","4"
"LPPT","KMIA","3"
"ESKN","EPWA","4"
"EPGD","ENGM","3"
"EDDF","LIPX","4"
"KBTL","CYYZ","2"
"EFKU","EDTY","1"
"EGLL","RKSI","4"
"CYUL","KBCT","1"
"OKBK","OEDF","2"
"LGAV","LFPG","2"
"LFLP","LEMG","1"
"EGJJ","EGTE","1"
"EBMB","LFML","2"
"EDDM","UUMO","1"
"LPPR","LHBP","1"
"KCLM","CYYJ","1"
"EBLG","EDDP","1"
"RJTA","PAED","1"
"LPPR","LFRS","1"
"LHZK","LOWG","1"
"KBLM","LLBG","1"
"ENGM","LOWW","3"
"LSZH","UUWW","5"
"LSZH","OTHH","7"
"LKPR","UKBB","9"
"LTFJ","EDDB","14"
"ESTA","EDDS","1"
"LFML","LEMD","9"
"EDDF","VOMM","2"
"YMML","KORD","2"
"EDDF","LICZ","2"
"EDDK","LIRA","2"
"MMUN","KMCO","10"
"LSMP","EDDL","1"
"LJLJ","LFRS","1"
"SBKP","SEAS","1"
"LEAL","EPWA","1"
"EPWR","EHEH","1"
"RKSI","CYVR","2"
"CYVR","KORD","7"
"LFPG","EBBR","6"
"EBBR","LIMC","3"
"ELLX","KIND","1"
"LIMJ","UUWW","1"
"SKBO","KLAX","4"
"LTFJ","OMDW","1"
"WSSS","EDFH","1"
"YBBN","NZCH","1"
"KOPF","MYBO","4"
"YPAD","WMKK","1"
"EHEH","EDDG","1"
"MYGF","KMLB","1"
"UUEE","EDDM","2"
"EGCC","LFBH","1"
"EKKA","ESMS","1"
"EBLG","4IL3","1"
"LESB","EDLP","1"
"KLAX","LEMD","1"
"LKTB","LIML","1"
"EDDS","UKKK","1"
"EGBJ","LEPA","1"
"LOWW","LTAE","1"
"LEPA","LIMC","1"
"FAOR","OLBA","1"
"KGSP","EDFH","1"
"EPKK","ENZV","1"
"EBCI","LSZH","1"
"RJTA","RPUF","1"
"EYVI","EDDF","5"
"KSFO","RJAA","16"
"CYUL","EDDF","7"
"LKPR","LYBT","1"
"LFPO","LPPR","19"
"MMIM","KDEN","1"
"LPCS","EKRK","1"
"LKPR","EDDF","10"
"LTBA","OTHH","4"
"LEMD","LSGG","20"
"EHAM","CYYZ","10"
"LKPR","OMDB","11"
"LOWG","LFMN","1"
"EPSW","EGGW","3"
"EHAM","LTFM","18"
"LSZC","EBCI","1"
"EHAM","EBMB","3"
"LIME","LFOB","2"
"LSGG","EDDM","5"
"LKPR","LLBG","1"
"VHHH","RCPO","2"
"EKCH","LIRA","2"
"ENZV","EHAM","5"
"OERK","LEMD","1"
"EDDL","LFPG","4"
"EBCI","LMML","2"
"EHRD","EDDM","2"
"0MN1","CYYC","1"
"LSZH","LFPG","3"
"LEMG","LMML","3"
"EGJJ","EBAW","1"
"KDAL","MGGT","2"
"ESKN","ENGM","1"
"EGVN","EGJA","1"
"LFPB","LEZG","1"
"RPLL","VTBS","7"
"EDNE","LSZV","1"
"MPTO","KUTA","1"
"KMKE","MMUN","1"
"LCLK","LSZH","1"
"EDDN","LEGT","1"
"LPMA","EPKT","1"
"OMDB","EBLG","1"
"LSZB","EGKB","2"
"EBKT","LFQO","1"
"LPPT","LFMY","1"
"ETAR","ESSA","1"
"RJAA","RPLS","15"
"LSZR","EDQG","1"
"KSEA","EGLL","13"
"ZGSZ","WSSS","15"
"TJSJ","KMSP","7"
"EDDF","LIRF","18"
"EDDL","UUEE","2"
"EDDB","LEAL","2"
"LSZH","KJFK","6"
"VIDP","WSSL","2"
"YPED","WSSL","1"
"VHHH","VTBS","13"
"OMSJ","LTFJ","6"
"EPKT","EDLW","7"
"LIML","EDDF","16"
"OMDB","VTBS","1"
"EGSS","ZGGG","1"
"EGBB","LTFM","5"
"UKLL","LTFM","7"
"EGJJ","EGCN","2"
"LIRZ","LFPB","1"
"EDFH","OMDW","1"
"LTFM","OTBD","1"
"LFBO","EHAM","6"
"EBMB","EHAM","8"
"VVTS","WMKK","5"
"RKSI","EDDM","2"
"LIPE","LEAL","1"
"WSSL","VHHH","3"
"90NY","CHD4","1"
"LGAV","EDDM","6"
"LEZG","UAAA","2"
"ESGG","LTFM","4"
"LTBA","EKBI","3"
"EBLG","ESSA","5"
"LSZH","EHRD","2"
"LSZH","LYSM","3"
"ETAR","LEJR","1"
"OBBI","VOBL","1"
"NY60","CYUL","2"
"MYGF","KLNA","1"
"KEFD","MMUN","2"
"KFLL","SEHI","1"
"EGLF","ELLX","1"
"EBBR","LROP","1"
"LIME","UUWW","1"
"EDDH","LHZA","1"
"LIBD","LROP","1"
"OMRK","UUBW","1"
"LIMC","LDZA","3"
"KTUS","TJSJ","1"
"UKBB","LTBA","4"
"EDDG","LSGG","1"
"LGRP","LTAC","1"
"EDHL","LHBP","1"
"EHAM","EDDR","1"
"LPPR","LTFJ","1"
"LSZH","RJAA","3"
"OKBK","LEMG","1"
"EGGW","EPLE","2"
"EDDF","EPLE","1"
"MPMG","TJIG","1"
"VIDP","WMKK","11"
"EGLL","LTFM","17"
"EDDP","LZIB","5"
"EGKK","UKBB","4"
"EFTP","LROP","1"
"MMUN","LPPT","3"
"RJAA","VTBS","8"
"ELLX","SBGL","2"
"LTFJ","EBLG","6"
"EIDW","LFPG","18"
"LEMD","ESSA","4"
"LIML","LFPB","4"
"LEZL","LFPO","4"
"EHBK","OLBA","2"
"LPPR","LTFM","2"
"KDFW","LIRF","7"
"EDDK","LIMC","9"
"EDDP","LGAV","2"
"8KY6","EGNX","14"
"OMDW","LTBA","9"
"EGWU","LSGG","1"
"LYBE","EDDF","12"
"LROP","EGHH","2"
"EHAM","EDJA","1"
"LROP","OMDW","2"
"LOWW","EPWA","4"
"LKPR","EGSS","4"
"LLBG","UUEE","3"
"EBMB","FAOR","1"
"EDVE","LSZB","1"
"LTBA","EHAM","2"
"OTBH","EDDL","1"
"EHRD","EGKB","1"
"LOWL","LYBT","1"
"EDDL","EVRA","2"
"EDDW","LEIB","1"
"EVRA","EBLG","2"
"LIPE","LEMG","1"
"EHRD","EGLF","2"
"LSZH","LJLJ","1"
"KIAD","UKBB","1"
"CYYZ","KSDF","5"
"KPBI","MGGT","1"
"LFGA","EBAW","1"
"EHAM","EPMR","1"
"EBAM","EDLS","1"
"EDDV","EBLG","5"
"VIDP","UUDD","1"
"LKPR","UUWW","2"
"DAAG","GMME","1"
"KPTK","CYYZ","1"
"EPKK","EGPH","1"
"4VA8","TJSJ","1"
"KBED","MMUN","1"
"UUEE","LFRB","1"
"EPRZ","ESGG","1"
"CYMX","6AK5","1"
"EDDB","LEMD","9"
"UUWW","EDDN","5"
"LLBG","LTBA","11"
"ELLX","LIBP","1"
"LTBA","UMMS","3"
"LIPZ","LEMD","7"
"EHAM","EPKK","10"
"LEMG","EBBR","10"
"RKSI","RPLS","12"
"CYVR","LFPG","3"
"EVRA","EFHK","7"
"KRSW","TXKF","1"
"LKPR","EBAW","2"
"LMML","GMMN","1"
"EDDS","LOWW","4"
"SBGL","MPTO","2"
"KSDF","CYMX","6"
"EHEH","EGSS","2"
"VIDP","ZGGG","4"
"LIRP","LEZL","1"
"EDDF","LCLK","5"
"EPWA","ULLI","2"
"LIMC","UUDD","2"
"EGMD","LEMG","1"
"LFOK","OTHH","1"
"WMKP","VHHH","3"
"EPWA","LFBD","1"
"LOWW","OJAM","3"
"ETAR","KBWI","2"
"CYVR","YMML","1"
"ENTO","EYVI","2"
"KJFK","WSAC","2"
"OMDB","RPLL","2"
"VIDP","LMML","1"
"LIPE","UUWW","1"
"LKPR","LOWW","4"
"EYVI","LFPG","2"
"OMDB","EBBR","7"
"LFOB","LIME","2"
"EGKB","EDDL","2"
"EBBR","LPCS","1"
"LIME","EHEH","3"
"RJBB","VTBS","1"
"EHEH","EPGD","1"
"EHAM","FAGM","1"
"OKBK","LIMF","1"
"EGLF","EGJJ","1"
"LHBP","UKLL","1"
"EGLF","LOWS","1"
"KLCK","EDDK","1"
"MMUN","KEYE","1"
"EGBB","LKMT","1"
"LIRF","LEMD","25"
"LYBE","OTHH","3"
"EDFH","EHAM","2"
"LIPE","EHAM","10"
"KTEB","CYYZ","10"
"LIRA","LFKF","1"
"LSGG","EBMB","9"
"LEIB","EDDB","2"
"EINN","EDDK","1"
"EKCH","EFNS","1"
"LOWG","EGTC","1"
"LSZR","LEPA","7"
"LSZR","EGTK","1"
"LROP","EGGW","8"
"EGSS","LIMF","1"
"EGLL","CYVR","2"
"TJSJ","01FA","1"
"EIDW","EGBB","3"
"LEZL","EBLG","1"
"OMDB","ZUCK","4"
"EGLF","LSGK","1"
"VTBD","RKSI","1"
"VIDP","WSAC","1"
"WSAC","RCTP","3"
"EDDM","EBMB","1"
"EBBR","LHBP","2"
"LYBE","LQBK","1"
"WIII","YSSY","1"
"EBKT","LIRP","1"
"OTHH","WSAC","2"
"KBFI","TJIG","1"
"EDDK","LSGG","3"
"EDDS","EGHH","2"
"ELLX","LIPZ","3"
"EDDL","EKCH","2"
"EGBB","LEAL","1"
"EHRD","LEIB","1"
"LKPM","LOWS","1"
"LSGG","EFHK","2"
"EDDF","RJTT","10"
"VOMM","OMDB","32"
"KJFK","LFPG","21"
"LPPT","LSGG","26"
"LFPG","EBMB","5"
"LEBL","EPWA","1"
"LLBG","EDDF","11"
"EYVI","LKPR","2"
"UKBB","LTFM","21"
"EGKB","LIPE","4"
"EHKD","EGSH","4"
"LFPO","EPWA","2"
"LFPG","ESGG","4"
"OMDB","EDDF","26"
"YSSY","WMKK","13"
"UMMS","EVRA","5"
"TJSJ","KTIK","1"
"EFHK","EDDL","2"
"CYVR","RJAK","1"
"EHBK","ENGM","6"
"LIRA","ELLX","1"
"LTFJ","UKLL","7"
"CYYZ","KHHR","1"
"EIDW","LFOB","2"
"LFPG","EPKK","2"
"ETAR","EINN","1"
"LFPG","LEMG","9"
"UKKK","LOWW","3"
"UMMS","UKKK","10"
"EIKH","EGAB","2"
"KOPF","MPMG","7"
"CYYZ","KRDU","1"
"KFXE","MYBO","1"
"UUWW","LYBE","1"
"OMDB","EDDH","4"
"LZTN","EDPU","2"
"EHAM","RJAA","2"
"UUDD","LEMG","1"
"EYVI","ESKN","2"
"KOPF","CYQG","1"
"FAOR","EBLG","2"
"MNMG","MGGT","1"
"LTAC","UUWW","4"
"EVRA","EDTB","1"
"LOAN","UMMS","1"
"LTBA","EBBR","2"
"KRDU","CEB8","1"
"OERK","OLBA","2"
"EDDS","LTAC","1"
"CYHU","KMDW","1"
"LFPB","EDVK","1"
"UKBB","ETAR","1"
"EGLF","EKCH","1"
"EHAM","MMSM","1"
"CYYC","KI67","1"
"VIDP","EHAM","2"
"EDMF","LOLO","2"
"KORD","UUEE","4"
"LPPT","LIME","2"
"OTHH","KIAD","7"
"SBGR","KLAX","2"
"EBMB","LEAL","9"
"LPPT","LEBL","12"
"LIMC","LEBL","15"
"EBMB","LOWW","11"
"LFPG","EDDM","12"
"VGTJ","OMDB","25"
"RJAA","LSZH","3"
"LIME","EDDK","6"
"EDDH","LTFJ","9"
"67KY","EGNX","2"
"RJAA","PANC","13"
"EDDN","LTBR","2"
"WMKK","NZAR","3"
"CYHM","OI41","5"
"OMDW","EVRA","2"
"EDDK","KIND","5"
"WMKK","ZGSZ","10"
"OMDB","ELLX","3"
"WMKP","RCTP","8"
"VGTJ","LEZG","2"
"LFLP","LSGG","2"
"LFPB","EGWU","1"
"LSZH","EGPD","1"
"EGGP","EGNS","1"
"EBMB","LTBA","3"
"UUEE","LFOK","2"
"EDLW","UKKK","3"
"RKSI","WSAC","1"
"LOWW","EDLW","5"
"SBKP","EDDF","1"
"EGSS","LEZL","1"
"EPGD","UKKK","2"
"KFXE","TJIG","2"
"LYBE","LIMC","1"
"RJFR","RKSI","1"
"LIML","EDDH","1"
"LJLJ","EGKB","1"
"LKPR","LIPE","1"
"EYVI","EGLC","6"
"OMSJ","EHAM","1"
"TLPC","PR20","1"
"LERT","OBBI","1"
"LKPR","LOWL","1"
"LFGA","LKPR","1"
"UKLL","LIRA","1"
"EGPK","EIMH","1"
"LIEA","LEIB","1"
"KFXE","SBBR","1"
"LFPG","EGSS","16"
"LSZH","EPWA","11"
"KBOS","TJSJ","21"
"LFPG","LIQL","7"
"GABS","GOBD","14"
"EETN","EVRA","10"
"EPKK","EDDM","7"
"UUEE","RJTT","2"
"LEIB","LFMN","1"
"ZGSZ","KHHR","1"
"EDDF","EPKK","7"
"EIDW","KPHL","6"
"VHHH","RJTT","10"
"KPSP","CYYC","7"
"EGNT","EHAM","12"
"LKPR","UUEE","5"
"LPPR","EDDP","5"
"LIPZ","LEMG","1"
"ZGGG","VIDP","6"
"LIMC","EGKK","3"
"LEMD","MM28","2"
"EDDP","EKCH","9"
"NZCH","KLAX","2"
"LEMG","LPFR","2"
"VHHH","CYYZ","2"
"LIBD","EGKB","2"
"KADS","CYYZ","1"
"EGNX","KLAX","2"
"LIME","EDDP","4"
"LICB","LMML","1"
"FAGC","LTBA","1"
"WSSS","YPAD","4"
"LTBA","LFPB","1"
"EHRD","LJLJ","1"
"ESPA","EKVH","1"
"MPTO","LTFM","1"
"EHEH","LIME","3"
"LIMP","LFMD","1"
"TJSJ","KCMH","1"
"EYVI","LMML","1"
"EGLC","EHAM","1"
"LPPT","EBMB","2"
"LGAV","LYBE","2"
"EBMB","LIPZ","3"
"EETN","EKCH","1"
"SBCO","MPMG","1"
"EDLW","EVRA","1"
"EHAM","FARA","1"
"EGGW","EDDB","5"
"KCVG","RKSI","1"
"KFOK","TJSJ","1"
"CYYZ","KMMU","1"
"LFPG","LYBE","3"
"OERK","VGTJ","1"
"EKKA","LGAV","1"
"VABB","FACT","1"
"LFPB","ETSI","1"
"KJFK","LSZH","6"
"ORMM","OTHH","8"
"KATL","MGGT","7"
"EGKK","TLPL","1"
"LTBA","OMDW","11"
"EDDM","KEWR","4"
"LTFJ","LROP","5"
"EPKK","EHAM","11"
"EIDW","EPGD","2"
"KMCF","TXKF","1"
"EYVI","EVRA","14"
"LEBL","EKCH","6"
"ELLX","LEBL","3"
"KORD","VIDP","15"
"MPTO","KOPF","1"
"GMMN","GBYD","1"
"LPPT","LFPO","20"
"LEBL","LFML","1"
"MMUN","KRDU","4"
"LIME","LPPR","2"
"LPPT","EGKB","1"
"EGCC","LSGL","1"
"EDDP","LFML","2"
"EDDH","LEIB","1"
"MMUN","6NJ9","3"
"OTBD","OBBI","2"
"EDAZ","LSZB","1"
"EDLS","EHRD","1"
"EGBT","EGJB","1"
"VIDP","RKSI","4"
"RKSI","LHBP","1"
"EBBR","LEZL","1"
"LFMV","EGHH","1"
"LKTB","LFLP","1"
"ORMM","LBLS","1"
"LIRF","UKBB","1"
"VHHH","RPLL","1"
"RPLL","RJFF","1"
"LFOT","EBZW","1"
"OMDW","EDFH","1"
"GOOY","GGOV","1"
"EGLL","KDFW","12"
"EGNX","EDDP","50"
"EHAM","LDZA","19"
"MPTO","MMSM","1"
"KJFK","EDDF","13"
"LROP","EBLG","5"
"LLBG","KEWR","14"
"LTFJ","LFPO","7"
"RJTT","VVTS","11"
"VIDP","VHHH","19"
"EDDM","LEMG","4"
"EBLG","EGNX","15"
"CYYZ","KBCT","3"
"EHAM","SKBO","5"
"EPGD","ESKN","7"
"EDDK","LOWW","5"
"OERK","OBKH","2"
"LMML","EDDM","1"
"EHAM","RCTP","11"
"KSFO","LTFM","4"
"RJTT","KATL","4"
"EHEH","EDDV","1"
"EGLF","LGAV","2"
"EDMA","LOWG","1"
"LHBP","LLBG","6"
"LEZL","LSZL","1"
"LPPT","LEPA","1"
"UUEE","OMDW","4"
"EPWA","LROP","4"
"MGGT","MNMG","2"
"CYUL","KDTW","8"
"KORD","RCTP","25"
"GOBD","GBYD","6"
"KIAH","OMDB","2"
"LDZA","EGKB","1"
"OMDW","UUBW","1"
"LPFR","EIDW","3"
"LIMJ","EHAM","4"
"GMMN","LFBD","1"
"ETOU","EPPO","2"
"LLBG","KMIA","2"
"EDDF","ZGGG","2"
"UUEE","OMSJ","2"
"VMMC","USSS","1"
"VABB","OMRK","2"
"LFPV","EBTY","1"
"LFST","LIML","1"
"MPMG","LTFM","1"
"EGAA","EHRD","1"
"EDDK","CYYZ","1"
"LIPZ","UUEE","1"
"CYYZ","LPPD","1"
"USSK","EDDP","2"
"LFRU","LEPA","1"
"LFMN","EGLL","2"
"EINN","KSUS","1"
"EDTO","LFPT","1"
"OMDW","LEMG","1"
"OTHH","ELLX","21"
"OLBA","EGLL","4"
"LIRE","OKBK","2"
"OTHH","VIDP","28"
"MMUN","KFAT","4"
"LOWW","OMDW","2"
"LROP","EDDF","17"
"LPFR","EDDB","3"
"OKBK","OBBI","21"
"EGLF","LEZL","3"
"LFPO","LEMG","4"
"LTBA","GOBD","5"
"LFPG","LGAV","10"
"UUDD","OMDB","8"
"ESSA","ENGM","17"
"EHRD","LFGA","1"
"LIRF","KJFK","8"
"OMDW","UUDD","1"
"EDML","LOLW","1"
"UUWW","EGKB","1"
"KPBI","TBPB","1"
"EICK","EHAM","4"
"LIMJ","LSGB","1"
"EDJA","UKKK","2"
"EVRA","EGSS","4"
"OTHH","LDZA","2"
"RK25","KLAX","3"
"WSAC","RJFF","1"
"OMDW","EGKK","1"
"LTAC","EDDF","3"
"ZGGG","EBLG","1"
"LOWS","EDHL","1"
"EBLG","LEMD","9"
"LMML","LFMY","2"
"UTTT","USSK","1"
"LSZH","LPCS","1"
"LMML","LIML","2"
"67KY","OBBI","2"
"EBLG","LGKN","1"
"EGSS","EDDB","2"
"MMUN","KORL","1"
"LLBG","UUWE","1"
"LEIB","LDPL","1"
"LEZL","LSZH","1"
"KMIA","UUWW","1"
"EGKB","LSZS","1"
"KPIT","CYYZ","1"
"EBBE","EHRD","1"
