"Source","Target","Weight"
"4FD2","KX60","1.0"
"KSFO","FL57","1.0"
"NJ52","NJ75","1.0"
"ESSA","LTBA","1.0"
"KASW","K47A","1.0"
"LFBG","LFFK","2.0"
"KCDW","8MA4","1.0"
"KORD","MI31","3.0"
"KE63","KFFZ","3.0"
"KORD","44II","2.0"
"NK19","KDCA","1.0"
"KMIC","KAPA","1.0"
"KIAH","OTHH","1.0"
"LZIB","EGBB","3.0"
"KGEU","2AZ3","1.0"
"0TS7","KLXY","1.0"
"PN85","77PA","1.0"
"KLNC","TE02","1.0"
"EGNR","EFHK","1.0"
"LEBL","LFHN","2.0"
"NC72","KFAY","1.0"
"WN35","KAWO","1.0"
"KHAF","KO22","1.0"
"86TX","KAUS","1.0"
"4WA9","WN13","2.0"
"EGKK","LIMN","4.0"
"KFNL","KFCM","1.0"
"KOAK","CA39","1.0"
"PAMR","2AK7","1.0"
"71KY","KJFK","3.0"
"FL16","FA71","1.0"
"KMJX","KIAD","1.0"
"KSTP","1MN2","1.0"
"EGKA","EGHQ","1.0"
"ESCM","ESCM","1.0"
"KSTJ","5IA7","1.0"
"EGFF","EGLF","2.0"
"LPPT","UUWW","2.0"
"EBBR","EDUO","1.0"
"KRHV","KLGB","2.0"
"KGYR","KGEU","1.0"
"KBNA","KJFK","3.0"
"KLBB","KSGS","1.0"
"KDTW","2OA1","1.0"
"KSCK","KCCR","2.0"
"KHEF","KAUS","1.0"
"TN81","KJWN","1.0"
"KGEU","KHND","1.0"
"EGCC","LOWI","1.0"
"KIND","7IN2","1.0"
"KOAK","3CL2","2.0"
"KMYV","KSAC","1.0"
"LIPS","LFOB","1.0"
"LIME","EDTD","1.0"
"EHLE","EDLS","1.0"
"KIAD","KOAK","1.0"
"SADQ","SADQ","1.0"
"FD81","5FL1","2.0"
"OH11","OH38","1.0"
"VT47","VT03","2.0"
"EDLS","EDLS","3.0"
"KONT","KMCC","1.0"
"KMKE","KPTK","1.0"
"KFCM","KMGM","2.0"
"MN18","KSTP","1.0"
"LFBH","LFDV","2.0"
"LPAR","ENGM","2.0"
"KMIA","KEWR","1.0"
"EDDB","EDDC","1.0"
"ENBO","ENBO","1.0"
"KATW","KOJC","1.0"
"KCGF","IS73","1.0"
"NH78","KPHL","1.0"
"KIND","KBAF","1.0"
"KOAK","KRBL","1.0"
"KVUO","WA29","1.0"
"LIPO","LSZL","1.0"
"KYNG","KOSU","1.0"
"KADS","4XS1","1.0"
"RJBD","RJTT","1.0"
"EPWA","LKSZ","1.0"
"FL16","49XS","1.0"
"LKLT","UIII","1.0"
"KK81","KLWC","1.0"
"KGDJ","KSEP","1.0"
"EGCC","LEBB","1.0"
"2IN0","PN40","1.0"
"FABA","VIDP","1.0"
"KDOV","KVAY","1.0"
"KABE","K39N","1.0"
"EDDH","EDMW","1.0"
"KLAF","KOSH","1.0"
"KBOS","6GA0","2.0"
"EGGW","LELL","1.0"
"KPIE","KAFW","1.0"
"KROC","65NY","1.0"
"KTKI","KHFJ","2.0"
"KMKC","XS89","1.0"
"KLAS","KMAF","1.0"
"KLBB","KLAS","1.0"
"74XA","74XA","1.0"
"VHHH","KSEA","1.0"
"KDAL","KMFE","1.0"
"KE11","KODO","1.0"
"1WI6","KPWK","1.0"
"KCLW","K2A5","1.0"
"EGGW","KIAD","1.0"
"LICC","EDDK","1.0"
"K4B8","25OI","1.0"
"KCMH","KFCM","1.0"
"KL26","KIWA","1.0"
"KPAE","WA22","1.0"
"KCAE","SC46","1.0"
"KHSV","KMGM","1.0"
"KHSV","KBNA","1.0"
"ESKN","LMML","1.0"
"EGMA","EDDS","1.0"
"LKKB","LKPA","1.0"
"KSAC","09CL","1.0"
"KF51","KXNA","1.0"
"KPIT","KPIE","1.0"
"EDFB","EDFO","1.0"
"67OH","VA10","1.0"
"KPUJ","6GA0","1.0"
"KDAL","KT67","1.0"
"KBWI","0GE0","1.0"
"KAPC","05CL","1.0"
"KLXL","8MN6","1.0"
"EGNX","BIKF","4.0"
"KDFW","KHOU","37.0"
"ELLX","LIML","11.0"
"LIMC","LSZH","23.0"
"KEWR","FD38","39.0"
"EKCH","EHAM","67.0"
"EGGW","EGAA","15.0"
"LFRN","LEBL","5.0"
"LIPQ","LSZH","1.0"
"BIKF","EDDT","7.0"
"EHAM","KSGS","1.0"
"BIKF","KRDU","1.0"
"RJTT","EDDM","9.0"
"EDLT","EDLT","29.0"
"EGMC","LIME","3.0"
"EGSS","EDCT","3.0"
"KFRR","KFRR","1.0"
"OMDB","EGLL","69.0"
"EDJA","LFPB","1.0"
"KS50","1WA6","1.0"
"LIME","EETN","4.0"
"KVNY","KNUQ","2.0"
"EFHK","LIML","1.0"
"YBTL","YBBN","56.0"
"KPIT","KLDJ","5.0"
"EDFH","OTBH","6.0"
"1WI6","KORD","2.0"
"KSBA","KOAK","2.0"
"KMWL","TS00","1.0"
"ENGM","EKAH","2.0"
"SLVR","SAEZ","9.0"
"KTTN","TXKF","1.0"
"KCGF","NK19","1.0"
"KMKC","KOJC","4.0"
"ELLX","LFLP","1.0"
"LEBL","OMDW","1.0"
"KHVN","KTEB","8.0"
"K1G4","KLAS","167.0"
"KRNO","KSJC","25.0"
"KENW","KY50","1.0"
"EGPF","LEAL","14.0"
"EGCC","KPHL","7.0"
"EDDC","EDAR","3.0"
"KPSP","KSLC","8.0"
"KPMP","FA69","20.0"
"KLGF","KSDL","1.0"
"KBUR","KSBA","1.0"
"4MI3","KBTL","1.0"
"KMCI","KFME","2.0"
"SC86","KAND","1.0"
"ULLI","EGKK","7.0"
"KSTL","KDFW","39.0"
"KDVO","KSQL","4.0"
"KRFD","K06C","1.0"
"KBWI","KHOU","24.0"
"LFLL","LEBL","24.0"
"KGYY","KPWK","5.0"
"EVRA","EGKK","14.0"
"LICZ","LOWW","1.0"
"LSGG","CYHU","1.0"
"KCBK","KCBK","1.0"
"VIDP","LFPG","17.0"
"KBOS","TS53","1.0"
"KHEF","3MD8","1.0"
"KPRC","KRIR","1.0"
"YBSS","YITT","1.0"
"KCRQ","KCRQ","180.0"
"TX03","KGKY","1.0"
"KVAY","6PN9","1.0"
"EGAA","EPWR","1.0"
"KTOA","KVNY","5.0"
"LGAV","LCRA","1.0"
"1IL4","7IS2","1.0"
"KISP","KHWO","13.0"
"KADS","XS47","1.0"
"KTUS","KDAL","4.0"
"K2GC","K2GC","2.0"
"LSZC","LSZV","1.0"
"KCPS","AL72","1.0"
"2NJ1","70NJ","2.0"
"MY35","KPDK","1.0"
"EDDH","UKKK","2.0"
"CYHM","KBJC","1.0"
"SBRJ","SDBA","4.0"
"LFMH","LEMD","1.0"
"KADS","KMAF","2.0"
"EGCC","EGBB","7.0"
"77LL","KC29","1.0"
"1CL1","KPOC","1.0"
"KMGR","KBGE","1.0"
"KPAO","08CL","2.0"
"KPHX","CYVR","19.0"
"KMGE","KPWK","2.0"
"VA45","KLGA","1.0"
"KDEN","KLWM","1.0"
"LFML","EGPH","2.0"
"LIML","LIRA","7.0"
"LFPB","LFFI","1.0"
"EDVI","EDFE","1.0"
"KCGS","KHEF","2.0"
"ELLX","EGLF","2.0"
"RJOO","RJAA","7.0"
"KSEQ","KT85","1.0"
"KAUS","KSGR","4.0"
"NC99","KIGX","6.0"
"LIRP","LKBU","1.0"
"KJYO","MD21","1.0"
"KCOS","KRIR","3.0"
"KXNA","KLGA","10.0"
"LSZG","LSPN","1.0"
"KPSP","KPSP","24.0"
"CA76","KSEE","5.0"
"8NC1","KTTA","1.0"
"SBSP","SDUL","2.0"
"MU18","KSET","2.0"
"KFLL","NK12","1.0"
"EGPF","EGAC","5.0"
"EDDL","UUDD","7.0"
"EDJA","ESKN","2.0"
"KFWA","KTEB","1.0"
"MI77","2MI3","1.0"
"KANE","KAPA","1.0"
"EGPF","LEBL","2.0"
"LFLL","LTBW","3.0"
"EHAM","LGAV","22.0"
"KSAT","17TE","3.0"
"KC29","LL80","2.0"
"LKCE","LKCE","1.0"
"KVBT","21MU","1.0"
"NZAR","NZHN","6.0"
"EGDX","EGBJ","1.0"
"KRBL","49CN","2.0"
"EGMD","LFQN","1.0"
"4II2","AL18","1.0"
"KLAS","KTNT","10.0"
"LEAL","LFPB","2.0"
"7MI7","KMDW","1.0"
"KBNA","94KY","1.0"
"EGGW","LFHN","5.0"
"0CA3","KTRM","1.0"
"K21F","K52F","1.0"
"EBCI","LIDE","2.0"
"PANC","81GA","1.0"
"KSLC","KPAE","1.0"
"8FD2","KTPA","1.0"
"LSZB","EDDS","1.0"
"NC08","KPCM","1.0"
"4IN9","KIND","1.0"
"KMCE","KPSP","1.0"
"KSCK","KSNA","2.0"
"SNJR","SNZA","1.0"
"6VA4","KIAD","1.0"
"VA42","KHTO","1.0"
"LEAL","EDLV","3.0"
"0OI3","50OH","1.0"
"KPAO","K2O6","1.0"
"4II8","KIND","1.0"
"EGGD","LIME","2.0"
"SBSP","SBGL","2.0"
"KTEW","KTEW","5.0"
"LEAL","EGPH","9.0"
"KLVN","MY52","2.0"
"EDOS","EDOB","1.0"
"KIAH","KHRL","3.0"
"KIAH","LS43","1.0"
"KSEA","TS53","1.0"
"K47A","KJES","1.0"
"EDCT","UKBB","1.0"
"KTPL","KGTU","1.0"
"KPOC","KFFZ","1.0"
"IN62","76II","1.0"
"KRFD","KONT","1.0"
"KSUS","CYKF","1.0"
"10NC","KVAY","1.0"
"EDVE","EDOC","2.0"
"KHQZ","1TX9","1.0"
"KMYV","KAUN","1.0"
"4XA4","KGTU","1.0"
"YBMC","YBAF","2.0"
"KBOS","K9G3","2.0"
"KSTL","LL13","1.0"
"EFOU","ESPA","1.0"
"KBFI","KSMF","2.0"
"EDKB","EDWS","1.0"
"LMML","EGNP","1.0"
"KLNS","KC81","1.0"
"KNKX","KSDL","1.0"
"KHSD","OK96","1.0"
"KMPO","PS82","1.0"
"LIRP","LHBP","1.0"
"LIBD","LIMB","2.0"
"KPCM","59FD","1.0"
"LFNR","UUDD","1.0"
"KFTW","KGPM","1.0"
"9TX5","XS89","1.0"
"KMGM","KFYM","1.0"
"KMKE","7MI2","1.0"
"KDPA","WI03","1.0"
"KEFT","LL78","1.0"
"LIRF","LTAC","1.0"
"WI77","KFCM","1.0"
"KSMO","KMMH","1.0"
"LEAL","LIPU","1.0"
"KOAK","KOWA","1.0"
"4PN0","PN16","1.0"
"KAPA","4CO8","1.0"
"KMKE","MI58","4.0"
"KOAR","KOXR","1.0"
"KLNA","59FD","1.0"
"4OL3","02XS","1.0"
"LFRG","EBAW","1.0"
"KCXY","0MD1","1.0"
"4LL7","04LL","1.0"
"KSNA","2CN3","1.0"
"LFKX","LFME","1.0"
"SBMT","SNFF","1.0"
"EDDN","EGGW","1.0"
"KAMA","KMGE","1.0"
"0MO0","KOJC","1.0"
"K1C5","KOSH","1.0"
"EDVM","EDTU","1.0"
"KEFT","KDAL","1.0"
"NJ46","NJ46","1.0"
"4XA3","TX11","1.0"
"KFTW","KDTO","1.0"
"SC72","KDTW","1.0"
"KDFW","70OK","1.0"
"KSDL","AZ67","1.0"
"KLAL","06FD","1.0"
"SBGR","SDCO","2.0"
"KOKV","KW32","1.0"
"KGSP","KDCA","1.0"
"KHYI","48TS","1.0"
"KSWW","KHQZ","1.0"
"37CL","CL33","1.0"
"KAUS","81GA","1.0"
"6PN9","PS70","1.0"
"KORD","IA21","1.0"
"KROA","GA45","1.0"
"EDEW","EDFE","1.0"
"UCFM","LTFJ","1.0"
"EGTH","EGKR","1.0"
"KSQL","KE16","1.0"
"KSJT","KSTP","1.0"
"IN05","KADS","1.0"
"KTOA","KP52","1.0"
"KPIE","4FL9","1.0"
"RJTK","RKSI","1.0"
"FL54","FA32","4.0"
"EDDF","LDPL","1.0"
"KLAF","IN10","1.0"
"OERK","LEMD","3.0"
"2AZ7","KSEZ","1.0"
"IA02","KIGQ","1.0"
"KSJC","KUDD","1.0"
"4GA9","30GA","1.0"
"KIAD","KLAF","1.0"
"KDAA","K2W5","2.0"
"KLVJ","77XS","1.0"
"EDJG","EDNP","1.0"
"KMHR","KSQL","1.0"
"EGGP","EGAD","1.0"
"KY47","KPTK","1.0"
"LIRA","OLBA","1.0"
"KPHF","KCGE","1.0"
"MN58","AL16","1.0"
"77PA","0PS4","1.0"
"FD33","33FD","1.0"
"9PA3","38PA","1.0"
"1TE2","KBWI","1.0"
"KTEB","TXKF","1.0"
"LL59","LEMD","1.0"
"YPAD","YSNT","1.0"
"0FL9","KHWO","1.0"
"KRHV","KPHX","1.0"
"EGKB","EGHJ","1.0"
"MA52","KN82","1.0"
"2MO0","KHIG","1.0"
"89LL","89LL","1.0"
"KOJC","91KS","1.0"
"LEZG","EGSS","5.0"
"VHHH","OTHH","8.0"
"KCLT","KMCI","16.0"
"EBOS","EBOS","5.0"
"EDDL","EFHK","13.0"
"ELLX","LPAR","9.0"
"KMSP","KPSP","14.0"
"KBCT","KPBI","6.0"
"YWLM","YSCB","18.0"
"KTVL","KDVO","1.0"
"LEMG","EBMB","25.0"
"KMCI","FD83","3.0"
"59PN","59PN","1.0"
"EDAZ","EDWF","1.0"
"EDDH","EGLL","52.0"
"KDAL","KBMQ","2.0"
"EKCH","EGBB","12.0"
"KFLG","KSBA","1.0"
"EPWR","EGBB","1.0"
"EDDV","LFPG","4.0"
"KPSP","KDWH","6.0"
"KORL","CEF4","1.0"
"LFPO","LPAR","45.0"
"LSGG","LGAV","12.0"
"KDFW","KGRR","19.0"
"LFPG","LFPG","25.0"
"UKKK","LIMJ","1.0"
"KGLE","KHOU","1.0"
"EGGP","EGAA","20.0"
"OMDB","VAPO","10.0"
"EGBB","EDDM","17.0"
"UUDD","LIRF","8.0"
"EDDT","EGLL","63.0"
"CYYC","CYKF","1.0"
"FAGM","EDDM","1.0"
"71KY","RKSI","7.0"
"KBFI","WA07","1.0"
"KPIA","LL18","1.0"
"KPWT","KCLM","1.0"
"EGKK","LOWW","26.0"
"KSAN","KBNA","9.0"
"KTEB","24PA","1.0"
"EGLL","CYYZ","42.0"
"LEZL","LIMJ","1.0"
"LSZH","CYUL","6.0"
"KHEF","VG43","2.0"
"K2GC","NC86","1.0"
"EBCI","LFBO","7.0"
"KSAV","NC00","1.0"
"MA43","KTEB","6.0"
"KTKI","KGLE","1.0"
"35MN","1IA6","1.0"
"KCLT","KSGS","5.0"
"ETNL","EKRN","1.0"
"LFBG","LFBU","4.0"
"LEMD","BIKF","2.0"
"KTEB","KSFO","2.0"
"OTHH","OPKC","8.0"
"EDDF","KSFB","1.0"
"KENW","KENW","15.0"
"KAUS","KBWI","21.0"
"LHBP","LLBG","3.0"
"ZBAA","RJFF","2.0"
"KSTL","KORL","6.0"
"KISM","KBDL","1.0"
"KIAD","KEWR","17.0"
"EBLG","LROP","5.0"
"80TX","KDFW","2.0"
"VOMM","VAPO","11.0"
"KHOU","34CO","1.0"
"3TA7","KT67","4.0"
"PS38","KLOM","1.0"
"EDDR","EDSW","1.0"
"EGSS","LEMP","9.0"
"KFDW","KMMT","2.0"
"LZTN","LZNI","1.0"
"PN50","3PA2","1.0"
"RPLL","YBBN","5.0"
"MD21","KGAI","1.0"
"EGSS","LKKA","1.0"
"8TX7","KIAD","4.0"
"EDFW","EDFW","2.0"
"KWHP","KWHP","63.0"
"62IL","KDKB","1.0"
"KBLM","7FA8","1.0"
"LFPL","LFOU","3.0"
"1AR8","KDFW","2.0"
"KEWR","LFPO","12.0"
"KSMQ","KSMQ","37.0"
"LFPG","FAGM","3.0"
"KCOS","80CO","1.0"
"KCLT","KMMK","2.0"
"EGPF","BIKF","7.0"
"KTEB","KBJC","1.0"
"KAPC","KSDL","5.0"
"KLAX","KSDL","8.0"
"26FD","4MO6","1.0"
"LKKL","EVRA","1.0"
"RCTP","KLAX","18.0"
"LIRF","EGGW","7.0"
"VOBL","EHAM","7.0"
"KOSH","WS17","11.0"
"EGGP","LOWS","1.0"
"KCHD","KRIR","1.0"
"8KY6","08FA","1.0"
"KMJX","KHPN","2.0"
"KPHL","KSIF","2.0"
"EGSS","LIPU","6.0"
"KMDW","KMDW","5.0"
"7OH2","KOXD","1.0"
"EGHH","EGLF","2.0"
"KBFI","OR28","1.0"
"KWVI","MMTJ","1.0"
"KRYW","5TA2","1.0"
"MD23","MD59","1.0"
"KHLB","3IS4","1.0"
"SBBR","SBMT","1.0"
"VABB","VAPO","2.0"
"EGTF","EGSS","1.0"
"KCMH","0NJ5","1.0"
"KPHL","KMKE","3.0"
"KCLW","3PS9","1.0"
"ULLI","OTHH","4.0"
"K82V","KAPA","1.0"
"MD47","MD56","1.0"
"EGNX","EGBB","1.0"
"OMDB","LEMD","14.0"
"KLAX","KCCR","1.0"
"CYQY","CYYZ","3.0"
"KVNY","KPAO","2.0"
"KLHM","KSQL","2.0"
"KGRB","8OA7","1.0"
"KF70","KSDL","1.0"
"CYYC","TBPB","1.0"
"EVRA","OMAD","1.0"
"NZCH","YBCG","4.0"
"KALN","90KS","1.0"
"KW35","PN58","1.0"
"EIDW","OTHH","4.0"
"TA11","KGPM","1.0"
"EDWI","EDWL","1.0"
"KPVB","KPVB","3.0"
"KCMH","KFTG","1.0"
"EGGW","EGKK","1.0"
"CYVR","CSP6","1.0"
"EGUO","EGHR","1.0"
"CZBB","CYSE","1.0"
"KUAO","4OR7","1.0"
"LIMC","CYYZ","3.0"
"31VA","KFYJ","1.0"
"LILA","LILM","1.0"
"KERI","KFWQ","1.0"
"EHBD","EDQO","1.0"
"EDFE","LOLE","1.0"
"61VA","61VA","1.0"
"KF69","80XS","1.0"
"KFFZ","KCRQ","2.0"
"K39N","KMJX","1.0"
"KMMU","KLGA","2.0"
"KCAE","KW32","1.0"
"EGCC","LGRP","5.0"
"KPDK","KDAL","2.0"
"K2A5","K2A5","1.0"
"77PA","KBKL","2.0"
"EBCI","LMML","1.0"
"LFPB","LIMB","1.0"
"OETH","RPLL","2.0"
"KSLG","05AR","1.0"
"MMMX","KSEA","8.0"
"KFMM","KAPA","1.0"
"KABE","4NJ8","3.0"
"KPMP","KCLE","1.0"
"CYYC","CLB2","1.0"
"LEBL","EBLG","1.0"
"KPBI","FL41","1.0"
"KMRY","KCMA","1.0"
"KIWA","0AZ1","1.0"
"UKBB","LIPV","2.0"
"KGTU","3TE0","1.0"
"LILC","OERY","1.0"
"OTHH","WSAC","1.0"
"CNS8","CYKZ","1.0"
"KJFK","RJAK","3.0"
"KBOS","CYTZ","3.0"
"KMMU","PS38","1.0"
"KDCA","XS89","1.0"
"KRNO","KBFI","4.0"
"K43A","NC99","1.0"
"KHFJ","KTKI","8.0"
"02XS","KCLL","1.0"
"LOWW","EKBI","1.0"
"KDPA","KTEB","3.0"
"KZPH","KLAL","3.0"
"KSLC","KTEX","2.0"
"KPNE","35II","1.0"
"KOMH","VA87","1.0"
"0TS2","TE17","1.0"
"ESGG","ENGM","2.0"
"RJOO","KDFW","1.0"
"KSGR","1TS0","1.0"
"KGXY","59CO","1.0"
"YMML","VTBS","9.0"
"EDLD","EDLT","1.0"
"KGRB","KSTE","1.0"
"OTBD","EHAM","3.0"
"LPFR","EINN","3.0"
"PANC","9AK3","1.0"
"K2A5","KCAE","1.0"
"VIDP","VOBG","1.0"
"39FD","KX39","1.0"
"KBMG","KHLB","1.0"
"KVNY","KF70","1.0"
"LBLS","LGAV","1.0"
"EBBR","LMML","1.0"
"KIWA","UT08","1.0"
"5OI0","5OI0","2.0"
"RCTP","WBSB","3.0"
"KHIO","KGEU","1.0"
"8TX7","KCAE","1.0"
"KDEN","4FA3","1.0"
"KXNA","OK21","1.0"
"KPRX","KDAL","1.0"
"KSAT","K5T6","1.0"
"KPIT","KF45","1.0"
"KSTL","KSTP","1.0"
"EGGW","LOIR","2.0"
"KEOP","MI50","1.0"
"KBLM","KSMQ","1.0"
"KSUS","IL35","1.0"
"LFPB","EDDV","1.0"
"KGEU","KSDL","4.0"
"0GA2","KAND","1.0"
"KCPS","0IN9","1.0"
"40IN","79II","1.0"
"KJVL","KFTW","1.0"
"LFLY","ELLX","3.0"
"TE97","K8T8","1.0"
"01VA","1PA9","1.0"
"LFOP","LFOV","1.0"
"MD73","MD73","1.0"
"LFPG","35MN","1.0"
"KLGA","KOSU","1.0"
"LFRC","LFRC","3.0"
"YPAM","YPAM","1.0"
"EBMB","EBLG","1.0"
"KMQJ","KIAD","1.0"
"KEFD","TE09","1.0"
"86TA","5TA8","1.0"
"EDKB","EDRT","1.0"
"KMSP","K3MY","1.0"
"KHLB","KBAK","1.0"
"LIRV","LIEE","2.0"
"EDFM","LSZC","1.0"
"EHGG","EBBR","1.0"
"KDXR","CT44","1.0"
"KLUK","KW32","1.0"
"EHAM","LICC","2.0"
"6FD7","KTPA","1.0"
"KO22","KMCC","1.0"
"10WI","KOSH","1.0"
"KX05","KX39","1.0"
"CO59","KBJC","1.0"
"LFLC","LPPT","1.0"
"KPWK","KHWO","2.0"
"EDDL","EGBE","2.0"
"KAQO","KMDD","1.0"
"NJ52","KMJX","1.0"
"LSZG","LFBD","1.0"
"EDFD","EDFU","1.0"
"KMGE","KDPA","1.0"
"KTEX","KTUS","1.0"
"NK43","KPTD","1.0"
"2VA1","K2W6","1.0"
"EDSB","EDEG","1.0"
"2NJ3","KTEB","1.0"
"FL47","5FL1","1.0"
"KOUN","1OL2","1.0"
"EDAY","EDAH","1.0"
"67PN","KCXY","1.0"
"64CL","KCMA","1.0"
"EIDW","KTEB","1.0"
"KBDL","KEWR","1.0"
"5PA1","KXLL","1.0"
"KPSP","KNFW","1.0"
"EGKR","EGMD","1.0"
"59IL","04LL","1.0"
"KSET","8LL0","1.0"
"KJYO","KFRR","1.0"
"KHHR","KFTW","1.0"
"KLEB","VT41","1.0"
"KISM","8FA4","1.0"
"K1F0","TX47","1.0"
"LFLB","LIQL","1.0"
"EGTK","LSZH","1.0"
"EDTQ","EDMC","1.0"
"MU20","KLXT","1.0"
"EKCH","LTBA","1.0"
"NJ25","NJ64","1.0"
"ULLI","URRH","1.0"
"KCAE","20SC","1.0"
"KDWA","8CL6","1.0"
"EFHK","UKBB","1.0"
"KBWI","KCGS","1.0"
"LKKL","EGGD","1.0"
"LIRP","LRBS","1.0"
"EDDS","EDLE","1.0"
"KMCC","KPSP","1.0"
"KPHL","KDSV","1.0"
"KSTJ","1KS1","1.0"
"KLAS","1XS1","1.0"
"KFYV","0TX0","1.0"
"NZNE","NZWP","1.0"
"KPDX","OI84","1.0"
"LPPT","EGLL","61.0"
"GBYD","GOBD","7.0"
"KLAS","KSAN","98.0"
"YSTW","YSBK","15.0"
"KPHL","KSFO","42.0"
"YCEM","YCEM","15.0"
"ESSA","LOWW","27.0"
"KSNA","KSFO","82.0"
"KVNY","KBED","1.0"
"CYHM","CYYC","17.0"
"SDYJ","SBSP","5.0"
"EGMC","EHAM","14.0"
"RCTP","VHSK","89.0"
"SBGR","KORD","7.0"
"94KY","9WI4","1.0"
"3IA4","KCBF","1.0"
"KAUN","KOAK","1.0"
"RCTP","WMKK","44.0"
"CYHM","KPOV","4.0"
"LSZH","LOWW","74.0"
"KMOD","CL84","2.0"
"EGLL","LETO","1.0"
"OMAA","VTBS","2.0"
"YBCG","YRID","1.0"
"OTBD","LSZH","4.0"
"EDDL","EGKK","13.0"
"LSGG","EGSS","19.0"
"KBWI","25GA","19.0"
"YKAT","YSBK","12.0"
"KORD","KAKH","43.0"
"KU42","KSAT","13.0"
"LSGG","LIBR","5.0"
"KLAS","KSEA","108.0"
"KCDW","KHPN","9.0"
"LFPG","LIMC","87.0"
"KBED","KCLE","2.0"
"05CL","05CL","1.0"
"7IS2","IS95","1.0"
"KDAA","KDAA","12.0"
"LTBA","LSZM","9.0"
"LEMD","LFHN","4.0"
"EGLL","ENGM","21.0"
"LFAI","LFPV","1.0"
"LFBD","EGKK","26.0"
"VHSK","RJBB","5.0"
"KORD","3WI3","3.0"
"LFPG","CYVR","4.0"
"LIME","EDDF","7.0"
"KTUS","AZ05","1.0"
"OLBA","OMAM","1.0"
"RJFF","RJTL","25.0"
"EKCH","LEZL","2.0"
"KGIF","K2R2","1.0"
"EGGW","LBSF","4.0"
"EDFB","EDFB","21.0"
"EGKK","LGAV","11.0"
"LFPM","LFPE","1.0"
"KBMI","KSUS","1.0"
"05CL","K2O3","1.0"
"CYUL","KN89","1.0"
"KPWK","KTNT","1.0"
"LOWS","EGHH","1.0"
"KJFK","KIND","19.0"
"KCXL","KPSP","1.0"
"YLVK","YBTL","3.0"
"KDTW","7NY4","1.0"
"FA30","FL66","1.0"
"KCIC","KSMF","4.0"
"LICZ","EDDT","1.0"
"4FL9","KHEF","1.0"
"5FD7","K2A5","1.0"
"MN19","6MN9","1.0"
"KBFI","KONP","1.0"
"SSKT","SBGR","8.0"
"EGLL","CYHU","2.0"
"KPDX","KBNA","3.0"
"EBBR","EBCI","4.0"
"CL46","KCMA","6.0"
"EGNR","EGGW","1.0"
"KLAN","KBNA","1.0"
"LSZB","LSZB","5.0"
"KLGA","KTPA","5.0"
"KCLT","KHWO","22.0"
"KSQL","KBFI","1.0"
"EFHK","KHHR","2.0"
"MMML","KMKE","1.0"
"EVRA","EBMB","5.0"
"LFML","OLBA","2.0"
"KGRB","KDLL","1.0"
"NC00","KIGX","14.0"
"LIML","EGKK","21.0"
"LZIB","EGSS","11.0"
"KCMH","KGCK","1.0"
"LOWW","KHHR","2.0"
"61LL","KGRE","1.0"
"KPDK","KTVI","2.0"
"1AZ0","10AZ","3.0"
"YSSY","YMUR","11.0"
"CYCC","CYSH","1.0"
"EGAA","EGSS","31.0"
"VHHH","RJAK","13.0"
"VIDP","ESSA","3.0"
"TN73","KBNA","1.0"
"LOWW","UKKT","2.0"
"VOBL","VIDD","2.0"
"LSZI","LSZG","1.0"
"LFMU","LFOB","4.0"
"LIPZ","EGPH","6.0"
"KLAF","KFWA","1.0"
"KAUS","KMAF","3.0"
"EDDL","LEBL","21.0"
"NY72","KSCH","1.0"
"LTBA","KHHR","2.0"
"LFRB","LEBL","1.0"
"88PA","KDAL","1.0"
"WI65","KOMA","1.0"
"SVPR","SVQL","2.0"
"KHWO","2FA4","6.0"
"LEMP","EGNX","5.0"
"KSDM","KCCR","4.0"
"KUMP","KENW","1.0"
"KFME","KJYO","2.0"
"NC03","FL35","1.0"
"KSDL","KTYR","1.0"
"KHFY","KCEV","2.0"
"KDFW","XA90","1.0"
"EDHK","EDVM","1.0"
"EIDW","ENGM","4.0"
"KCLW","KGSP","1.0"
"KDEN","KGYH","1.0"
"KBNA","KSTL","10.0"
"KMCO","KHWO","8.0"
"KPIT","KBFD","8.0"
"50GA","GA43","1.0"
"RJTK","EGLL","1.0"
"LFKF","LFMI","1.0"
"LTFJ","OTBK","5.0"
"LIML","EDDN","1.0"
"KPVU","KCRQ","1.0"
"KGOO","KCCR","1.0"
"KPSP","KLDJ","4.0"
"KMCO","KGMU","1.0"
"KDTO","1XA1","2.0"
"WI62","93WI","1.0"
"LEBL","LKPR","2.0"
"MU98","KXNA","1.0"
"KSUS","KAFW","1.0"
"EDMF","LOLW","1.0"
"KSTL","KDWH","4.0"
"EDDV","EDDG","1.0"
"KSMO","CYYJ","1.0"
"EDDL","KMIA","1.0"
"KDWH","26OK","1.0"
"PN30","KBWI","1.0"
"PANC","KTNT","8.0"
"KHOU","KPSP","1.0"
"AZ43","1AZ0","1.0"
"LFLY","UUWW","1.0"
"TS61","K52F","1.0"
"73PA","KLNS","1.0"
"KPIT","KSPG","1.0"
"KLCQ","96FL","1.0"
"KRNO","17IN","1.0"
"KSAT","KLGA","1.0"
"KBTL","KOEB","1.0"
"EDNE","EDTH","1.0"
"KLUK","KIAD","4.0"
"KSMO","KCNO","3.0"
"KIXD","KBED","1.0"
"KPHL","40PN","1.0"
"KBUF","08FA","1.0"
